timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
1414365485,-0.12506437,-0.7324492,-1.3483053,-0.022870092,0.0,-0.0068701226,-0.3003453,0.008854091,0.013206704,-0.095296204,-6.6678324,0.0,0.0,0.0
1414464929,-0.12175835,-0.7551686,-1.3483053,-0.022870092,0.0,-0.0068993955,-0.30162507,0.00882566,0.014426106,-0.0925638,-6.671437,0.0,0.0,0.0
1414566004,-0.1188831,-0.778106,-1.3483053,-0.022870092,0.0,-0.0068998104,-0.30164316,0.008930147,0.01542657,-0.08561032,-6.6491165,0.0,0.0,0.0
1414669686,-0.11551685,-0.8011383,-1.3483053,-0.022870092,0.0,-0.0068997964,-0.30164257,0.00906533,0.019125802,-0.08807313,-6.654203,0.0,0.0,0.0
1414770358,-0.1109894,-0.82279223,-1.3483053,-0.022870092,0.0,-0.0068997964,-0.30164257,0.009159505,0.0063544586,-0.08181711,-6.666008,0.0,0.0,0.0
1414869696,-0.10575883,-0.84384054,-1.3483053,-0.022870092,0.0,-0.0069434927,-0.3035529,0.009158254,0.017882083,-0.08087324,-6.643562,0.0,0.0,0.0
1414974493,-0.099129744,-0.866245,-1.3483053,-0.022870092,0.0,-0.0069124894,-0.3021975,0.008990288,0.00835474,-0.085455656,-6.634199,0.0,0.0,0.0
1415074762,-0.09460952,-0.8885968,-1.3483053,-0.022870092,0.0,-0.0069001103,-0.3016563,0.008757472,0.0071325484,-0.07562932,-6.6736813,0.0,0.0,0.0
1415174832,-0.09263647,-0.912742,-1.3483053,-0.022870092,0.0,-0.0068560997,-0.29973227,0.008398235,0.02571104,-0.06553134,-6.6246715,0.0,0.0,0.0
1415278801,-0.09208935,-0.93919927,-1.3483053,-0.022870092,0.0,-0.0067433673,-0.29480386,0.00814724,0.03682999,-0.049741562,-6.6344843,0.0,0.0,0.0
1415379787,-0.09321401,-0.96708435,-1.3483053,-0.022870092,0.0,-0.006470288,-0.2828655,0.0077674985,0.0321858,-0.03098509,-6.6915936,0.0,0.0,0.0
1415479635,-0.094511285,-0.99663913,-1.3483053,-0.022870092,0.0,-0.0064811045,-0.28333834,0.0075646043,0.04198004,-0.026202628,-6.6358504,0.0,0.0,0.0
1415583675,-0.09607023,-1.0303962,-1.3483053,-0.022870092,0.0,-0.0064808745,-0.2833283,0.0074434876,0.05111123,-0.012709799,-6.624871,0.0,0.0,0.0
1415684286,-0.08922266,-1.0790402,-1.3483053,-0.022870092,0.0,-0.0064371685,-0.2814176,0.007707894,-0.0018986001,0.01571155,-6.7206435,0.0,0.0,0.0
1415784315,-0.08915615,-1.1156268,-1.3483053,-0.022870092,0.0,-0.0063853054,-0.27915025,0.007685721,0.036215186,0.01655675,-6.622146,0.0,0.0,0.0
1415888421,-0.09138307,-1.1523951,-1.3483053,-0.022870092,0.0,-0.0063531203,-0.27774322,0.007906973,0.05078876,-0.005547163,-6.6266813,0.0,0.0,0.0
1415989251,-0.09555875,-1.1809238,-1.3483053,-0.022870092,0.0,-0.006355244,-0.27783605,0.008147597,0.04848229,-0.0370335,-6.6335673,0.0,0.0,0.0
1416088470,-0.10187949,-1.2048826,-1.3483053,-0.022870092,0.0,-0.0063551874,-0.27783358,0.008374333,0.080511875,-0.041922547,-6.6287513,0.0,0.0,0.0
1416192075,-0.11053731,-1.2260423,-1.3483053,-0.022870092,0.0,-0.006326026,-0.2765587,0.008445382,0.07885857,-0.05834956,-6.640019,0.0,0.0,0.0
1416393262,-0.1230095,-1.2651036,-1.3483053,-0.022870092,0.0,-0.006321945,-0.27638033,0.008439839,0.061396837,-0.060701493,-6.624634,0.0,0.0,0.0
1416497267,-0.1254257,-1.2892329,-1.3483053,-0.022870092,0.0,-0.006328053,-0.2766473,0.00859648,0.059716832,-0.059332397,-6.638355,0.0,0.0,0.0
1416597397,-0.12696365,-1.3135617,-1.3483053,-0.022870092,0.0,-0.006313587,-0.27601492,0.008957446,0.046916224,-0.056192778,-6.6689057,0.0,0.0,0.0
1416696843,-0.12884545,-1.3386327,-1.3483053,-0.022870092,0.0,-0.006282774,-0.27466786,0.009267986,0.057740945,-0.058310177,-6.6320715,0.0,0.0,0.0
1416803053,-0.12995502,-1.3638253,-1.3483053,-0.022870092,0.0,-0.006269252,-0.27407667,0.009906769,0.05221007,-0.055474315,-6.6173124,0.0,0.0,0.0
1416906487,-0.13022554,-1.3880944,-1.3483053,-0.022870092,0.0,-0.0063005434,-0.2754447,0.010273337,0.04127326,-0.061391037,-6.6573515,0.0,0.0,0.0
1417005658,-0.1312366,-1.4112803,-1.3483053,-0.022870092,0.0,-0.006333483,-0.2768847,0.010211825,0.04582343,-0.05906677,-6.6701865,0.0,0.0,0.0
1417107097,-0.13321638,-1.4346639,-1.3483053,-0.022870092,0.0,-0.006321988,-0.27638218,0.0099310875,0.048934475,-0.06557644,-6.6707563,0.0,0.0,0.0
1417211138,-0.13610339,-1.4597142,-1.3483053,-0.022870092,0.0,-0.006266113,-0.27393946,0.009746969,0.07149925,-0.06451049,-6.656976,0.0,0.0,0.0
1417310800,-0.13999519,-1.4837236,-1.3483053,-0.022870092,0.0,-0.006254431,-0.27342874,0.009654343,0.065076075,-0.060452744,-6.6414323,0.0,0.0,0.0
1417411163,-0.14455679,-1.5071266,-1.3483053,-0.022870092,0.0,-0.006150441,-0.26888254,0.009765208,0.06851321,-0.056871258,-6.6419816,0.0,0.0,0.0
1417515554,-0.15082374,-1.5315132,-1.3483053,-0.022870092,0.0,-0.0061032847,-0.266821,0.009616613,0.058476202,-0.05483162,-6.654375,0.0,0.0,0.0
1417615361,-0.15739813,-1.5551248,-1.3483053,-0.022870092,0.0,-0.005614741,-0.24546303,0.009750187,0.071513794,-0.026161116,-6.657435,0.0,0.0,0.0
1417716389,-0.16561821,-1.5773734,-1.3483053,-0.022870092,0.0,-0.002812715,-0.122965164,0.010065317,0.078624934,0.13782577,-6.687818,0.0,0.0,0.0
1417819862,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.00862623,0.016224325,0.009886444,0.09290969,0.304193,-6.730933,0.0,0.0,0.0
1417919286,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.018464707,0.045428574,0.009308875,0.099177785,0.3000517,-6.7227297,0.0,0.0,0.0
1418020351,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.026125543,0.07102257,0.009183943,0.09908461,0.26220784,-6.6746616,0.0,0.0,0.0
1418124730,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.029937051,0.093380034,0.009088099,0.10348277,0.23614849,-6.633051,0.0,0.0,0.0
1418224442,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.03027454,0.11090076,0.00879848,0.090680644,0.23014477,-6.6203775,0.0,0.0,0.0
1418325109,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.02941373,0.12601805,0.008312821,0.0778602,0.21332486,-6.6199455,0.0,0.0,0.0
1418428526,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.031151243,0.14018476,0.0077625513,0.07500477,0.20963416,-6.6627235,0.0,0.0,0.0
1418529229,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.03407201,0.15226811,0.007267356,0.07428512,0.20743217,-6.660198,0.0,0.0,0.0
1418629790,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.03767243,0.1617136,0.007030666,0.089963384,0.194832,-6.6514025,0.0,0.0,0.0
1418733365,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.040784955,0.16714364,0.0068045855,0.07601664,0.17926562,-6.665996,0.0,0.0,0.0
1418833231,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.042073064,0.16822976,0.006851256,0.062377438,0.16401368,-6.6573553,0.0,0.0,0.0
1418934797,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.042678706,0.16565949,0.0070029497,0.07795122,0.13322452,-6.664449,0.0,0.0,0.0
1419038720,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.042804256,0.15696555,0.0071968436,0.081478566,0.097614616,-6.642361,0.0,0.0,0.0
1419137661,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.04078936,0.14439064,0.007290542,0.074302204,0.06338166,-6.655863,0.0,0.0,0.0
1419238356,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.037793085,0.12938815,0.007277131,0.06866004,0.033797134,-6.6652155,0.0,0.0,0.0
1419343096,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.032399923,0.11090058,0.007051885,0.039383564,0.0044691665,-6.7233067,0.0,0.0,0.0
1419442864,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.025524639,0.09303564,0.0067701936,0.038050417,-0.013253881,-6.665768,0.0,0.0,0.0
1419543031,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.016812153,0.07627183,0.006612301,0.016111922,-0.021142125,-6.6802044,0.0,0.0,0.0
1419646762,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,0.006088279,0.060542464,0.0064436793,0.0064172377,-0.044277634,-6.6669908,0.0,0.0,0.0
1419748341,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,-0.00410901,0.046386123,0.006263733,-0.01583385,-0.05927883,-6.6816854,0.0,0.0,0.0
1419847655,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,-0.01044859,0.03220457,0.0061845183,-0.011391889,-0.05853544,-6.6465745,0.0,0.0,0.0
1419951618,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,-0.011804067,0.016098976,0.006287098,0.008346247,-0.06503994,-6.6780276,0.0,0.0,0.0
1420051565,-0.16843812,-1.58829,-1.3483053,-0.022870092,0.0,-0.009426601,0.000618875,0.006298363,0.026921554,-0.07593941,-6.673097,0.0,0.0,0.0
1420151661,-0.17698365,-1.57135,-1.3483053,-0.022870092,0.0,-0.0052585825,-0.0035253167,0.0063504577,0.009411343,-0.07164088,-6.6611085,0.0,0.0,0.0
1420256102,-0.17698365,-1.57135,-1.3483053,-0.022870092,0.0,-0.0064864308,-0.01632893,0.0064605474,0.022174863,-0.07103659,-6.595436,0.0,0.0,0.0
