timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1441142253,-20.795055,37.059998,101575.0,1.206879
1441167724,-22.1215,37.07,101591.0,1.2070692
1441180106,-20.625946,37.07,101573.0,1.2068553
1441191726,-20.795055,37.07,101575.0,1.206879
1441215347,-21.043432,37.059998,101578.0,1.2069147
1441226269,-21.122702,37.059998,101579.0,1.2069266
1441239731,-20.625946,37.059998,101573.0,1.2068553
1441263806,-21.54019,37.07,101584.0,1.206986
1441276357,-21.043432,37.07,101578.0,1.2069147
1441287740,-22.538986,37.07,101596.0,1.2071285
1441314270,-20.462122,37.07,101571.0,1.2068315
1441327377,-20.95888,37.07,101576.99,1.2069027
1441338253,-21.376366,37.07,101582.0,1.2069622
1441362269,-21.54019,37.059998,101584.0,1.206986
1441375264,-21.709297,37.059998,101586.0,1.2070097
1441387341,-20.541391,37.059998,101572.0,1.2068434
1441412831,-21.291811,37.059998,101581.0,1.2069503
1441424498,-20.95888,37.059998,101576.99,1.2069027
1441435271,-21.376366,37.059998,101582.0,1.2069622
1441459270,-21.957676,37.059998,101588.99,1.2070453
1441472480,-22.290607,37.059998,101593.0,1.2070929
1441483272,-20.541391,37.059998,101572.0,1.2068434
1441513379,-18.633636,37.059998,101549.0,1.2065701
1441523262,-20.293015,37.059998,101569.0,1.2068077
1441534359,-22.1215,37.059998,101591.0,1.2070692
1441555351,-21.207256,37.059998,101580.0,1.2069384
1441567259,-21.873121,37.059998,101588.0,1.2070335
1441579261,-20.874325,37.059998,101575.99,1.2068908
1441600544,-22.290607,37.059998,101593.0,1.2070929
1441611271,-21.709297,37.059998,101586.0,1.2070097
1441623271,-20.293015,37.059998,101569.0,1.2068077
1441645272,-21.291811,37.059998,101581.0,1.2069503
1441656486,-21.455635,37.059998,101582.99,1.206974
1441669249,-22.369877,37.059998,101594.0,1.2071048
1441693882,-21.873121,37.07,101588.0,1.2070335
1441704521,-21.624743,37.07,101585.0,1.2069979
1441715292,-20.37757,37.07,101569.99,1.2068195
1441738258,-19.960081,37.059998,101565.0,1.2067602
1441749273,-21.122702,37.059998,101579.0,1.2069266
1441760759,-20.293015,37.059998,101569.0,1.2068077
1441785341,-21.54019,37.059998,101584.0,1.206986
1441798102,-20.795055,37.059998,101575.0,1.206879
1441809316,-20.462122,37.059998,101571.0,1.2068315
1441837929,-22.70281,37.059998,101598.0,1.2071524
1441849294,-22.1215,37.059998,101591.0,1.2070692
1441861589,-21.376366,37.059998,101582.0,1.2069622
1441897290,-20.462122,37.05,101571.0,1.2068315
1441907260,-22.871918,37.05,101600.0,1.2071761
1441929906,-18.79746,37.05,101550.99,1.2065938
1441941255,-19.796259,37.05,101563.0,1.2067364
1441953299,-21.207256,37.05,101580.0,1.2069384
1441977354,-21.122702,37.059998,101579.0,1.2069266
1441987276,-20.625946,37.059998,101573.0,1.2068553
1441997265,-21.624743,37.059998,101585.0,1.2069979
1442021921,-20.462122,37.059998,101571.0,1.2068315
1442033873,-20.625946,37.059998,101573.0,1.2068553
1442045920,-20.12919,37.059998,101567.0,1.206784
1442069633,-20.462122,37.05,101571.0,1.2068315
1442081317,-22.1215,37.05,101591.0,1.2070692
1442093788,-21.291811,37.05,101581.0,1.2069503
1442117333,-21.624743,37.059998,101585.0,1.2069979
1442129325,-21.043432,37.059998,101578.0,1.2069147
1442141687,-21.122702,37.059998,101579.0,1.2069266
1442163257,-20.213745,37.05,101568.0,1.2067958
1442173918,-19.960081,37.05,101565.0,1.2067602
1442185733,-21.788567,37.05,101587.0,1.2070216
1442209734,-21.624743,37.05,101585.0,1.2069979
1442220259,-21.122702,37.05,101579.0,1.2069266
1442234110,-21.957676,37.05,101588.99,1.2070453
1442258115,-21.122702,37.05,101579.0,1.2069266
1442270382,-21.873121,37.05,101588.0,1.2070335
1442282221,-19.463326,37.05,101559.0,1.2066889
1442306117,-22.454432,37.05,101594.99,1.2071166
1442316260,-20.044636,37.05,101566.0,1.2067721
1442330412,-21.788567,37.05,101587.0,1.2070216
1442354327,-20.874325,37.04,101575.99,1.2068908
1442364340,-23.949984,37.04,101613.0,1.2073306
1442377738,-21.54019,37.04,101584.0,1.206986
1442402164,-22.036945,37.04,101590.0,1.2070572
1442412265,-20.874325,37.04,101575.99,1.2068908
1442423709,-20.12919,37.04,101567.0,1.206784
1442448654,-19.463326,37.05,101559.0,1.2066889
1442462586,-20.213745,37.05,101568.0,1.2067958
1442474110,-21.207256,37.05,101580.0,1.2069384
1442498117,-20.462122,37.04,101571.0,1.2068315
1442510485,-22.454432,37.04,101594.99,1.2071166
1442521730,-21.709297,37.04,101586.0,1.2070097
1442545956,-20.874325,37.04,101575.99,1.2068908
1442558411,-20.874325,37.04,101575.99,1.2068908
1442570106,-20.293015,37.04,101569.0,1.2068077
1442594383,-20.462122,37.04,101571.0,1.2068315
1442606312,-21.043432,37.04,101578.0,1.2069147
1442617278,-19.960081,37.04,101565.0,1.2067602
1442641259,-19.796259,37.03,101563.0,1.2067364
1442655784,-20.795055,37.03,101575.0,1.206879
1442667565,-20.293015,37.03,101569.0,1.2068077
1442689259,-21.122702,37.03,101579.0,1.2069266
1442703119,-20.625946,37.03,101573.0,1.2068553
1442713259,-19.54788,37.03,101560.0,1.2067008
1442739289,-22.036945,37.03,101590.0,1.2070572
1442751275,-21.624743,37.03,101585.0,1.2069979
1442763105,-21.873121,37.03,101588.0,1.2070335
1442785255,-20.874325,37.02,101575.99,1.2068908
1442798525,-21.957676,37.02,101588.99,1.2070453
1442809259,-19.214947,37.02,101556.0,1.2066532
1442833259,-19.711704,37.02,101562.0,1.2067245
1442847274,-22.1215,37.02,101591.0,1.2070692
1442863777,-19.960081,37.02,101565.0,1.2067602
1442886919,-21.376366,37.02,101582.0,1.2069622
1442899181,-20.874325,37.02,101575.99,1.2068908
1442911093,-20.625946,37.02,101573.0,1.2068553
1442934557,-20.625946,37.02,101573.0,1.2068553
1442947031,-21.291811,37.02,101581.0,1.2069503
1442958920,-21.291811,37.02,101581.0,1.2069503
1442982258,-20.874325,37.01,101575.99,1.2068908
1442996046,-20.293015,37.01,101569.0,1.2068077
1443007835,-21.122702,37.01,101579.0,1.2069266
1443031728,-21.376366,37.01,101582.0,1.2069622
1443044478,-20.95888,37.01,101576.99,1.2069027
1443055942,-21.376366,37.01,101582.0,1.2069622
1443084430,-19.463326,37.01,101559.0,1.2066889
1443096295,-21.043432,37.01,101578.0,1.2069147
1443106257,-20.462122,37.01,101571.0,1.2068315
1443131922,-20.625946,37.0,101573.0,1.2068553
1443143565,-19.960081,37.0,101565.0,1.2067602
1443154342,-20.12919,37.0,101567.0,1.206784
1443179924,-21.207256,37.0,101580.0,1.2069384
1443191741,-21.122702,37.0,101579.0,1.2069266
1443202253,-20.795055,37.0,101575.0,1.206879
1443224286,-20.37757,37.0,101569.99,1.2068195
1443236006,-20.795055,37.0,101575.0,1.206879
1443247754,-20.795055,37.0,101575.0,1.206879
1443284079,-21.207256,37.01,101580.0,1.2069384
1443294260,-20.12919,37.01,101567.0,1.206784
1443317296,-20.044636,37.01,101566.0,1.2067721
1443328286,-19.62715,37.01,101561.0,1.2067127
1443339603,-19.711704,37.01,101562.0,1.2067245
1443364282,-22.036945,37.0,101590.0,1.2070572
1443375680,-20.044636,37.0,101566.0,1.2067721
1443388362,-22.036945,37.0,101590.0,1.2070572
1443412282,-21.122702,37.0,101579.0,1.2069266
1443423937,-22.036945,37.0,101590.0,1.2070572
1443434259,-19.711704,37.0,101562.0,1.2067245
1443456289,-20.541391,36.989998,101572.0,1.2068434
1443466343,-21.54019,36.989998,101584.0,1.206986
1443477272,-21.788567,36.989998,101587.0,1.2070216
1443501914,-20.625946,37.0,101573.0,1.2068553
1443512290,-21.624743,37.0,101585.0,1.2069979
1443523155,-22.454432,37.0,101594.99,1.2071166
1443547285,-21.455635,37.0,101582.99,1.206974
1443559270,-22.290607,37.0,101593.0,1.2070929
1443570259,-19.960081,37.0,101565.0,1.2067602
1443594299,-21.709297,36.989998,101586.0,1.2070097
1443605581,-20.874325,36.989998,101575.99,1.2068908
1443617390,-19.880812,36.989998,101563.99,1.2067482
1443640502,-23.20485,36.989998,101604.0,1.2072237
1443652697,-19.880812,36.989998,101563.99,1.2067482
1443663257,-20.95888,36.989998,101576.99,1.2069027
1443687278,-20.12919,36.989998,101567.0,1.206784
1443699261,-22.290607,36.989998,101593.0,1.2070929
1443711270,-19.62715,36.989998,101561.0,1.2067127
1443736419,-21.873121,36.989998,101588.0,1.2070335
1443747271,-21.207256,36.989998,101580.0,1.2069384
1443758362,-21.376366,36.989998,101582.0,1.2069622
1443781396,-21.873121,36.989998,101588.0,1.2070335
1443792533,-20.213745,36.989998,101568.0,1.2067958
1443805299,-20.541391,36.989998,101572.0,1.2068434
1443829366,-20.293015,36.98,101569.0,1.2068077
1443841679,-20.625946,36.98,101573.0,1.2068553
1443854558,-20.462122,36.98,101571.0,1.2068315
1443878543,-23.120296,36.98,101603.0,1.2072117
1443889609,-20.625946,36.98,101573.0,1.2068553
1443903685,-20.044636,36.98,101566.0,1.2067721
1443929287,-21.455635,36.98,101582.99,1.206974
1443939297,-19.04584,36.98,101554.0,1.2066295
1443950259,-19.880812,36.98,101563.99,1.2067482
1443973254,-20.7105,36.98,101574.0,1.2068671
1443983251,-21.455635,36.98,101582.99,1.206974
1443994210,-21.624743,36.98,101585.0,1.2069979
1444029984,-21.709297,36.98,101586.0,1.2070097
1444041349,-20.293015,36.98,101569.0,1.2068077
1444062339,-21.957676,36.98,101588.99,1.2070453
1444073632,-20.462122,36.98,101571.0,1.2068315
1444086843,-20.37757,36.98,101569.99,1.2068195
1444111368,-20.044636,36.98,101566.0,1.2067721
1444125625,-20.213745,36.98,101568.0,1.2067958
1444137618,-23.20485,36.98,101604.0,1.2072237
1444161381,-20.795055,36.98,101575.0,1.206879
1444173599,-20.625946,36.98,101573.0,1.2068553
1444185361,-19.880812,36.98,101563.99,1.2067482
1444213351,-22.538986,36.98,101596.0,1.2071285
1444223280,-21.54019,36.98,101584.0,1.206986
1444233315,-22.036945,36.98,101590.0,1.2070572
1444258785,-20.37757,36.98,101569.99,1.2068195
1444270262,-22.951187,36.98,101600.99,1.2071879
1444282422,-19.880812,36.98,101563.99,1.2067482
1444304260,-22.369877,36.98,101594.0,1.2071048
1444315727,-22.871918,36.98,101600.0,1.2071761
1444327266,-21.376366,36.98,101582.0,1.2069622
1444350286,-20.795055,36.969997,101575.0,1.206879
1444362280,-21.291811,36.969997,101581.0,1.2069503
1444374106,-20.874325,36.969997,101575.99,1.2068908
1444397943,-21.043432,36.969997,101578.0,1.2069147
1444410274,-20.795055,36.969997,101575.0,1.206879
1444422056,-20.37757,36.969997,101569.99,1.2068195
1444446095,-20.795055,36.969997,101575.0,1.206879
1444456314,-20.95888,36.969997,101576.99,1.2069027
1444470094,-20.293015,36.969997,101569.0,1.2068077
1444492272,-20.541391,36.96,101572.0,1.2068434
1444503308,-20.12919,36.96,101567.0,1.206784
1444514471,-21.873121,36.96,101588.0,1.2070335
1444536260,-21.043432,36.96,101578.0,1.2069147
1444550112,-20.874325,36.96,101575.99,1.2068908
1444560262,-21.122702,36.96,101579.0,1.2069266
1444584306,-20.795055,36.969997,101575.0,1.206879
1444595269,-20.044636,36.969997,101566.0,1.2067721
1444606248,-20.213745,36.969997,101568.0,1.2067958
1444628256,-21.207256,36.96,101580.0,1.2069384
1444640261,-22.290607,36.96,101593.0,1.2070929
1444652273,-21.291811,36.96,101581.0,1.2069503
1444676286,-21.455635,36.95,101582.99,1.206974
1444687378,-20.95888,36.95,101576.99,1.2069027
1444699273,-19.54788,36.95,101560.0,1.2067008
1444723730,-22.951187,36.95,101600.99,1.2071879
1444734908,-22.036945,36.95,101590.0,1.2070572
1444747201,-20.462122,36.95,101571.0,1.2068315
1444769260,-20.462122,36.95,101571.0,1.2068315
1444781270,-21.376366,36.95,101582.0,1.2069622
1444792376,-21.376366,36.95,101582.0,1.2069622
1444815265,-21.376366,36.95,101582.0,1.2069622
1444827103,-19.711704,36.95,101562.0,1.2067245
1444861253,-20.874325,36.95,101575.99,1.2068908
1444883520,-21.624743,36.95,101585.0,1.2069979
1444907568,-20.874325,36.94,101575.99,1.2068908
1444919258,-22.290607,36.94,101593.0,1.2070929
1444931272,-23.617052,36.94,101609.0,1.207283
1444953290,-21.376366,36.94,101582.0,1.2069622
1444966924,-22.036945,36.94,101590.0,1.2070572
1444978967,-20.874325,36.94,101575.99,1.2068908
1445001264,-23.28412,36.94,101605.0,1.2072355
1445014773,-20.462122,36.94,101571.0,1.2068315
1445025258,-21.207256,36.94,101580.0,1.2069384
1445051215,-20.625946,36.93,101573.0,1.2068553
1445062260,-19.880812,36.93,101563.99,1.2067482
1445098257,-22.538986,36.93,101596.0,1.2071285
1445110269,-23.532497,36.93,101607.99,1.207271
1445121308,-20.12919,36.93,101567.0,1.206784
1445143709,-22.538986,36.93,101596.0,1.2071285
1445155968,-22.787363,36.93,101599.0,1.2071642
1445167925,-21.54019,36.93,101584.0,1.206986
1445191699,-20.95888,36.93,101576.99,1.2069027
1445204108,-21.873121,36.93,101588.0,1.2070335
1445214271,-22.871918,36.93,101600.0,1.2071761
1445237259,-21.122702,36.93,101579.0,1.2069266
1445248297,-20.874325,36.93,101575.99,1.2068908
1445258260,-21.376366,36.93,101582.0,1.2069622
1445282260,-19.796259,36.93,101563.0,1.2067364
1445295715,-20.044636,36.93,101566.0,1.2067721
1445308442,-22.871918,36.93,101600.0,1.2071761
1445332453,-20.95888,36.92,101576.99,1.2069027
1445348871,-21.291811,36.92,101581.0,1.2069503
1445359700,-21.291811,36.92,101581.0,1.2069503
1445382253,-19.37877,36.92,101557.99,1.206677
1445393257,-21.122702,36.92,101579.0,1.2069266
1445404279,-20.795055,36.92,101575.0,1.206879
1445429529,-21.873121,36.91,101588.0,1.2070335
1445440279,-20.874325,36.91,101575.99,1.2068908
1445452960,-19.711704,36.91,101562.0,1.2067245
1445476524,-21.376366,36.91,101582.0,1.2069622
1445488489,-22.951187,36.91,101600.99,1.2071879
1445500786,-19.960081,36.91,101565.0,1.2067602
1445523267,-20.795055,36.91,101575.0,1.206879
1445535261,-20.95888,36.91,101576.99,1.2069027
1445546299,-20.874325,36.91,101575.99,1.2068908
1445569261,-19.37877,36.91,101557.99,1.206677
1445580570,-21.122702,36.91,101579.0,1.2069266
1445592551,-21.043432,36.91,101578.0,1.2069147
1445615275,-18.712908,36.91,101550.0,1.206582
1445627263,-19.463326,36.91,101559.0,1.2066889
1445639357,-21.957676,36.91,101588.99,1.2070453
1445664569,-20.7105,36.899998,101574.0,1.2068671
1445675253,-20.462122,36.899998,101571.0,1.2068315
1445687301,-20.874325,36.899998,101575.99,1.2068908
1445711261,-21.376366,36.899998,101582.0,1.2069622
1445724814,-19.463326,36.899998,101559.0,1.2066889
1445735253,-20.462122,36.899998,101571.0,1.2068315
1445757255,-22.1215,36.899998,101591.0,1.2070692
1445768507,-21.624743,36.899998,101585.0,1.2069979
1445780798,-20.7105,36.899998,101574.0,1.2068671
1445805089,-21.376366,36.899998,101582.0,1.2069622
1445816493,-20.874325,36.899998,101575.99,1.2068908
1445829172,-21.54019,36.899998,101584.0,1.206986
1445851269,-20.874325,36.89,101575.99,1.2068908
1445868629,-22.290607,36.89,101593.0,1.2070929
1445880955,-22.538986,36.89,101596.0,1.2071285
1445905327,-20.37757,36.88,101569.99,1.2068195
1445917913,-20.12919,36.88,101567.0,1.206784
1445929389,-22.1215,36.88,101591.0,1.2070692
1445953329,-19.880812,36.89,101563.99,1.2067482
1445963259,-21.376366,36.89,101582.0,1.2069622
1445974326,-21.043432,36.89,101578.0,1.2069147
1445997342,-21.043432,36.88,101578.0,1.2069147
1446009337,-20.541391,36.88,101572.0,1.2068434
1446019259,-22.871918,36.88,101600.0,1.2071761
1446041297,-22.206053,36.89,101592.0,1.207081
1446053404,-20.462122,36.89,101571.0,1.2068315
1446065344,-20.293015,36.89,101569.0,1.2068077
1446089299,-20.462122,36.89,101571.0,1.2068315
1446099340,-21.122702,36.89,101579.0,1.2069266
1446111259,-21.207256,36.89,101580.0,1.2069384
1446133377,-21.043432,36.88,101578.0,1.2069147
1446145322,-21.455635,36.88,101582.99,1.206974
1446158224,-20.7105,36.88,101574.0,1.2068671
1446181883,-20.37757,36.88,101569.99,1.2068195
1446192965,-23.20485,36.88,101604.0,1.2072237
1446203271,-23.035742,36.88,101601.99,1.2071997
1446225158,-20.462122,36.89,101571.0,1.2068315
1446237564,-20.7105,36.89,101574.0,1.2068671
1446249397,-21.957676,36.89,101588.99,1.2070453
1446273301,-21.624743,36.88,101585.0,1.2069979
1446286260,-19.880812,36.88,101563.99,1.2067482
1446298105,-20.541391,36.88,101572.0,1.2068434
1446322180,-21.709297,36.88,101586.0,1.2070097
1446334398,-20.7105,36.88,101574.0,1.2068671
1446346079,-20.462122,36.88,101571.0,1.2068315
1446370105,-21.624743,36.87,101585.0,1.2069979
1446382284,-22.538986,36.87,101596.0,1.2071285
1446394187,-20.795055,36.87,101575.0,1.206879
1446418298,-22.623539,36.87,101597.0,1.2071404
1446428254,-20.462122,36.87,101571.0,1.2068315
1446439263,-20.12919,36.87,101567.0,1.206784
1446460262,-21.957676,36.87,101588.99,1.2070453
1446472273,-21.873121,36.87,101588.0,1.2070335
1446484255,-22.871918,36.87,101600.0,1.2071761
1446508283,-21.709297,36.87,101586.0,1.2070097
1446522113,-21.291811,36.87,101581.0,1.2069503
1446532260,-22.623539,36.87,101597.0,1.2071404
1446556254,-19.711704,36.86,101562.0,1.2067245
1446567266,-20.044636,36.86,101566.0,1.2067721
1446578391,-20.37757,36.86,101569.99,1.2068195
1446606265,-21.957676,36.86,101588.99,1.2070453
1446618128,-21.207256,36.86,101580.0,1.2069384
1446630006,-21.043432,36.86,101578.0,1.2069147
1446652260,-23.786161,36.87,101611.0,1.2073067
1446664334,-21.788567,36.87,101587.0,1.2070216
1446676260,-20.7105,36.87,101574.0,1.2068671
1446702900,-20.7105,36.86,101574.0,1.2068671
1446715385,-20.213745,36.86,101568.0,1.2067958
1446727261,-20.044636,36.86,101566.0,1.2067721
1446748295,-21.291811,36.86,101581.0,1.2069503
1446759273,-20.95888,36.86,101576.99,1.2069027
1446772378,-23.28412,36.86,101605.0,1.2072355
1446795920,-21.788567,36.85,101587.0,1.2070216
1446807344,-23.368673,36.85,101606.0,1.2072474
1446819518,-23.368673,36.85,101606.0,1.2072474
1446843234,-22.623539,36.86,101597.0,1.2071404
1446854945,-22.290607,36.86,101593.0,1.2070929
1446867265,-21.788567,36.86,101587.0,1.2070216
1446889340,-20.293015,36.85,101569.0,1.2068077
1446904798,-21.291811,36.85,101581.0,1.2069503
1446915262,-21.207256,36.85,101580.0,1.2069384
1446937259,-19.62715,36.85,101561.0,1.2067127
1446951168,-21.624743,36.85,101585.0,1.2069979
1446961271,-21.788567,36.85,101587.0,1.2070216
1446985260,-20.12919,36.85,101567.0,1.206784
1446998564,-22.290607,36.85,101593.0,1.2070929
1447011627,-21.207256,36.85,101580.0,1.2069384
1447035612,-20.541391,36.85,101572.0,1.2068434
1447047710,-20.293015,36.85,101569.0,1.2068077
1447058258,-21.043432,36.85,101578.0,1.2069147
1447082272,-22.206053,36.84,101592.0,1.207081
1447096365,-20.7105,36.84,101574.0,1.2068671
1447135712,-23.035742,36.85,101601.99,1.2071997
1447148214,-21.455635,36.85,101582.99,1.206974
1447158341,-21.455635,36.85,101582.99,1.206974
1447180130,-21.043432,36.84,101578.0,1.2069147
1447190268,-22.538986,36.84,101596.0,1.2071285
1447202259,-21.455635,36.84,101582.99,1.206974
1447226267,-20.12919,36.84,101567.0,1.206784
1447239727,-20.37757,36.84,101569.99,1.2068195
1447250265,-21.207256,36.84,101580.0,1.2069384
1447274257,-19.299501,36.84,101557.0,1.2066652
1447287819,-21.122702,36.84,101579.0,1.2069266
1447324410,-20.7105,36.84,101574.0,1.2068671
1447336288,-20.293015,36.84,101569.0,1.2068077
1447348326,-20.462122,36.84,101571.0,1.2068315
1447372396,-22.454432,36.84,101594.99,1.2071166
1447384377,-20.213745,36.84,101568.0,1.2067958
1447396452,-21.788567,36.84,101587.0,1.2070216
1447420885,-22.538986,36.84,101596.0,1.2071285
1447431346,-22.454432,36.84,101594.99,1.2071166
1447442257,-20.874325,36.84,101575.99,1.2068908
1447466341,-20.7105,36.829998,101574.0,1.2068671
1447477255,-20.95888,36.829998,101576.99,1.2069027
1447487778,-21.788567,36.829998,101587.0,1.2070216
1447510269,-21.291811,36.85,101581.0,1.2069503
1447524988,-21.709297,36.85,101586.0,1.2070097
1447536285,-23.701607,36.85,101610.0,1.207295
1447559260,-21.291811,36.84,101581.0,1.2069503
1447570259,-21.709297,36.84,101586.0,1.2070097
1447581261,-22.1215,36.84,101591.0,1.2070692
1447605123,-20.541391,36.829998,101572.0,1.2068434
1447616495,-20.293015,36.829998,101569.0,1.2068077
1447629504,-21.957676,36.829998,101588.99,1.2070453
1447652641,-21.207256,36.829998,101580.0,1.2069384
1447664319,-21.709297,36.829998,101586.0,1.2070097
1447675264,-19.796259,36.829998,101563.0,1.2067364
1447699270,-22.036945,36.829998,101590.0,1.2070572
1447723259,-19.960081,36.829998,101565.0,1.2067602
1447746260,-21.873121,36.84,101588.0,1.2070335
1447756990,-23.28412,36.84,101605.0,1.2072355
1447768534,-22.1215,36.84,101591.0,1.2070692
1447792527,-21.709297,36.829998,101586.0,1.2070097
1447804724,-22.623539,36.829998,101597.0,1.2071404
1447816623,-21.54019,36.829998,101584.0,1.206986
1447840278,-19.960081,36.829998,101565.0,1.2067602
1447851260,-19.960081,36.829998,101565.0,1.2067602
1447864537,-20.95888,36.829998,101576.99,1.2069027
1447887260,-20.213745,36.829998,101568.0,1.2067958
1447899270,-21.957676,36.829998,101588.99,1.2070453
1447912632,-20.625946,36.829998,101573.0,1.2068553
1447941375,-20.795055,36.82,101575.0,1.206879
1447952930,-19.880812,36.82,101563.99,1.2067482
1447965697,-20.37757,36.82,101569.99,1.2068195
1447990085,-22.036945,36.82,101590.0,1.2070572
1448001324,-20.213745,36.82,101568.0,1.2067958
1448014370,-22.369877,36.82,101594.0,1.2071048
1448037583,-20.874325,36.82,101575.99,1.2068908
1448049288,-21.54019,36.82,101584.0,1.206986
1448061539,-19.463326,36.82,101559.0,1.2066889
1448086428,-21.455635,36.809998,101582.99,1.206974
1448097334,-20.95888,36.809998,101576.99,1.2069027
1448107342,-19.796259,36.809998,101563.0,1.2067364
1448142183,-21.043432,36.82,101578.0,1.2069147
1448153359,-23.368673,36.82,101606.0,1.2072474
1448177271,-21.291811,36.809998,101581.0,1.2069503
1448189633,-21.709297,36.809998,101586.0,1.2070097
1448201330,-20.95888,36.809998,101576.99,1.2069027
1448221538,-21.207256,36.809998,101580.0,1.2069384
1448233301,-20.541391,36.809998,101572.0,1.2068434
1448245601,-22.454432,36.809998,101594.99,1.2071166
1448269902,-20.462122,36.82,101571.0,1.2068315
1448280928,-19.37877,36.82,101557.99,1.206677
1448313917,-21.043432,36.82,101578.0,1.2069147
1448325929,-20.874325,36.82,101575.99,1.2068908
1448337608,-19.880812,36.82,101563.99,1.2067482
1448362725,-22.206053,36.809998,101592.0,1.207081
1448373904,-21.54019,36.809998,101584.0,1.206986
1448384260,-21.043432,36.809998,101578.0,1.2069147
1448410036,-21.873121,36.809998,101588.0,1.2070335
1448421772,-22.206053,36.809998,101592.0,1.207081
1448432254,-22.787363,36.809998,101599.0,1.2071642
1448456260,-21.54019,36.809998,101584.0,1.206986
1448470118,-23.20485,36.809998,101604.0,1.2072237
1448480256,-20.625946,36.809998,101573.0,1.2068553
1448506401,-20.12919,36.8,101567.0,1.206784
1448518299,-21.376366,36.8,101582.0,1.2069622
1448530393,-21.709297,36.8,101586.0,1.2070097
1448552261,-21.122702,36.8,101579.0,1.2069266
1448566981,-20.874325,36.8,101575.99,1.2068908
1448579070,-21.122702,36.8,101579.0,1.2069266
1448600259,-21.207256,36.8,101580.0,1.2069384
1448614097,-18.79746,36.8,101550.99,1.2065938
1448626010,-19.880812,36.8,101563.99,1.2067482
1448648363,-22.1215,36.8,101591.0,1.2070692
1448661786,-21.455635,36.8,101582.99,1.206974
1448674771,-21.455635,36.8,101582.99,1.206974
1448696265,-22.206053,36.8,101592.0,1.207081
1448707260,-19.62715,36.8,101561.0,1.2067127
1448717775,-19.463326,36.8,101559.0,1.2066889
1448741257,-20.293015,36.79,101569.0,1.2068077
1448753259,-21.455635,36.79,101582.99,1.206974
1448765259,-20.7105,36.79,101574.0,1.2068671
1448789255,-22.036945,36.79,101590.0,1.2070572
1448814943,-21.455635,36.79,101582.99,1.206974
1448836375,-20.293015,36.79,101569.0,1.2068077
1448848278,-21.788567,36.79,101587.0,1.2070216
1448859268,-21.043432,36.79,101578.0,1.2069147
1448883254,-21.376366,36.79,101582.0,1.2069622
1448894821,-19.880812,36.79,101563.99,1.2067482
1448905313,-22.369877,36.79,101594.0,1.2071048
1448931503,-21.788567,36.79,101587.0,1.2070216
1448943254,-20.044636,36.79,101566.0,1.2067721
1448953270,-19.796259,36.79,101563.0,1.2067364
1448977255,-22.454432,36.78,101594.99,1.2071166
1448989258,-21.291811,36.78,101581.0,1.2069503
1449001261,-21.291811,36.78,101581.0,1.2069503
1449024374,-20.541391,36.78,101572.0,1.2068434
1449036288,-22.036945,36.78,101590.0,1.2070572
1449047273,-20.95888,36.78,101576.99,1.2069027
1449071256,-20.95888,36.78,101576.99,1.2069027
1449087508,-22.369877,36.78,101594.0,1.2071048
1449099197,-20.95888,36.78,101576.99,1.2069027
1449121253,-20.541391,36.78,101572.0,1.2068434
1449134911,-20.462122,36.78,101571.0,1.2068315
1449167653,-20.213745,36.77,101568.0,1.2067958
1449179884,-20.625946,36.77,101573.0,1.2068553
1449191719,-20.7105,36.77,101574.0,1.2068671
1449215900,-19.04584,36.77,101554.0,1.2066295
1449227593,-20.7105,36.77,101574.0,1.2068671
1449238257,-20.95888,36.77,101576.99,1.2069027
1449262253,-21.709297,36.78,101586.0,1.2070097
1449274259,-20.044636,36.78,101566.0,1.2067721
1449287350,-22.623539,36.78,101597.0,1.2071404
1449322281,-21.873121,36.77,101588.0,1.2070335
1449334343,-19.130394,36.77,101555.0,1.2066414
1449356356,-19.796259,36.77,101563.0,1.2067364
1449368284,-21.873121,36.77,101588.0,1.2070335
1449379849,-19.54788,36.77,101560.0,1.2067008
1449404484,-21.957676,36.77,101588.99,1.2070453
1449415974,-21.122702,36.77,101579.0,1.2069266
1449426268,-20.12919,36.77,101567.0,1.206784
1449452368,-20.213745,36.77,101568.0,1.2067958
1449464286,-22.206053,36.77,101592.0,1.207081
1449476784,-20.625946,36.77,101573.0,1.2068553
1449501236,-19.880812,36.76,101563.99,1.2067482
1449511345,-21.873121,36.76,101588.0,1.2070335
1449524597,-19.960081,36.76,101565.0,1.2067602
1449560037,-19.37877,36.76,101557.99,1.206677
1449570268,-20.795055,36.76,101575.0,1.206879
1449594257,-20.95888,36.77,101576.99,1.2069027
1449605681,-20.625946,36.77,101573.0,1.2068553
1449617262,-21.122702,36.77,101579.0,1.2069266
1449640563,-23.20485,36.77,101604.0,1.2072237
1449652787,-20.213745,36.77,101568.0,1.2067958
1449664382,-22.206053,36.77,101592.0,1.207081
1449688848,-21.54019,36.76,101584.0,1.206986
1449700537,-22.538986,36.76,101596.0,1.2071285
1449711267,-20.293015,36.76,101569.0,1.2068077
1449736512,-21.043432,36.76,101578.0,1.2069147
1449747297,-21.624743,36.76,101585.0,1.2069979
1449759260,-22.871918,36.76,101600.0,1.2071761
1449781261,-19.130394,36.76,101555.0,1.2066414
1449791341,-21.624743,36.76,101585.0,1.2069979
1449803267,-21.043432,36.76,101578.0,1.2069147
