timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
1415330441,0.0,0.0,0.0,0.014148526,0.0019908547,-0.0005745888,0.0,0.0,0.0,-0.0042519234,0.0,0.0,0.06255439,0.013075963,0.0013086796,0.0,0.0,0.0,0.011168515,0.011167618,0.012414931,0.0,0.0,0.0,0.09027536,0.0,0.0,0.03271287,0.032717086,0.03402742,0.00055049907,0.013013124,0.0056183618,0.0,0.0,0.0,0.0,0.0,0.0
1415531219,0.0,0.0,0.0,0.00017976761,0.037072897,-1.3629125,0.0,0.0,0.0,0.010917605,0.0,0.0,0.015828893,0.021597486,1.4661036,0.0,0.0,0.0,0.011204159,0.011203417,0.012411083,0.0,0.0,0.0,0.0902754,0.0,0.0,0.033128224,0.03313372,0.029138096,0.00078867463,0.019442506,0.012552187,0.0,0.0,0.0,0.0,0.0,0.0
1415735384,0.0,0.0,0.0,0.0059757084,-0.0058381557,0.010406733,0.0,0.0,0.0,0.0069076912,0.0,0.0,-0.029772535,-0.014539514,-0.0033415556,0.0,0.0,0.0,0.013499896,0.013499847,0.012806748,0.0,0.0,0.0,0.090275325,0.0,0.0,0.040563382,0.040567644,0.03518935,0.00045576403,0.030574331,0.033396766,0.0,0.0,0.0,0.0,0.0,0.0
1415940026,0.0,0.0,0.0,0.0032967478,-0.039307,0.0030525923,0.0,0.0,0.0,-0.0062325373,0.0,0.0,0.00096069276,-0.03098346,0.00077807903,0.0,0.0,0.0,0.011772844,0.01177218,0.012621498,0.0,0.0,0.0,0.0902754,0.0,0.0,0.03900786,0.03900875,0.034314908,0.00046180762,0.024574343,0.008675056,0.0,0.0,0.0,0.0,0.0,0.0
1416139975,0.0,0.0,0.0,0.02585572,-0.03376758,0.0007773638,0.0,0.0,0.0,0.010689174,0.0,0.0,-0.007852092,0.104924634,0.0038841963,0.0,0.0,0.0,0.011587951,0.011587136,0.012515567,0.0,0.0,0.0,0.09027537,0.0,0.0,0.03933557,0.039336815,0.034202907,0.00022760413,0.018040357,0.01911008,0.0,0.0,0.0,0.0,0.0,0.0
1416344814,0.0,0.0,0.0,-0.010344848,0.01170969,0.0014928579,0.0,0.0,0.0,-0.012017102,0.0,0.0,0.032788545,0.055323526,0.0005235672,0.0,0.0,0.0,0.011375599,0.011374654,0.012453448,0.0,0.0,0.0,0.09027539,0.0,0.0,0.029982682,0.02998483,0.03409723,0.00034178898,0.009934426,0.0100072,0.0,0.0,0.0,0.0,0.0,0.0
1416548826,0.0,0.0,0.0,0.0021934062,0.0014058352,0.0118637085,0.0,0.0,0.0,-0.00014121085,0.0,0.0,-0.009803146,0.0074608247,-0.004290223,0.0,0.0,0.0,0.011353891,0.011353079,0.012425633,0.0,0.0,0.0,0.09027534,0.0,0.0,0.03589693,0.03590092,0.034502503,0.00017690887,0.008707742,0.0022818625,0.0,0.0,0.0,0.0,0.0,0.0
1416749753,0.0,0.0,0.0,-0.008944966,-0.017384648,0.010298252,0.0,0.0,0.0,0.011230104,0.0,0.0,0.00096797943,0.00025588367,-0.0040005445,0.0,0.0,0.0,0.0112806475,0.011279944,0.012410108,0.0,0.0,0.0,0.0902752,0.0,0.0,0.046000026,0.046005048,0.034152225,6.773594e-05,0.005397047,0.002408583,0.0,0.0,0.0,0.0,0.0,0.0
1416953623,0.0,0.0,0.0,0.01096563,-0.025384545,-0.0028545856,0.0,0.0,0.0,0.019811159,0.0,0.0,0.05848241,-0.0020188242,0.0069425106,0.0,0.0,0.0,0.011286244,0.011285745,0.012428407,0.0,0.0,0.0,0.09027512,0.0,0.0,0.041394994,0.041400492,0.03466725,0.0002850404,0.0022150613,0.0052503175,0.0,0.0,0.0,0.0,0.0,0.0
1417154395,0.0,0.0,0.0,0.007015139,-0.0025180578,0.0045467615,0.0,0.0,0.0,0.005973581,0.0,0.0,0.019625455,0.0010552797,-0.004961014,0.0,0.0,0.0,0.011214307,0.011213839,0.012417709,0.0,0.0,0.0,0.09027503,0.0,0.0,0.028961578,0.028967699,0.03409499,0.00020539691,0.0040666503,0.0019415426,0.0,0.0,0.0,0.0,0.0,0.0
1417354446,0.0,0.0,0.0,0.015216455,-0.0052948,0.0049031973,0.0,0.0,0.0,0.008309189,0.0,0.0,-0.054356843,0.02539225,0.0021452904,0.0,0.0,0.0,0.01119205,0.011191664,0.012414442,0.0,0.0,0.0,0.09027502,0.0,0.0,0.03403496,0.034041595,0.034153588,0.00042588142,0.005570455,0.0055099875,0.0,0.0,0.0,0.0,0.0,0.0
1417559239,0.0,0.0,0.0,0.011817619,-0.002855301,0.011178136,0.0,0.0,0.0,0.015915774,0.0,0.0,-0.00988245,0.0092396885,-0.008565664,0.0,0.0,0.0,0.011170027,0.011169622,0.012409531,0.0,0.0,0.0,0.09027494,0.0,0.0,0.027539639,0.027545849,0.034132883,0.00060193957,0.009211591,0.009048023,0.0,0.0,0.0,0.0,0.0,0.0
1417763135,0.0,0.0,0.0,0.008860201,-0.00869596,-0.0030219555,0.0,0.0,0.0,0.012963789,0.0,0.0,-0.0035807341,0.0111177005,0.0114097595,0.0,0.0,0.0,0.011188224,0.011187872,0.012410568,0.0,0.0,0.0,0.0902747,0.0,0.0,0.03152712,0.031533007,0.034443118,0.00073239795,0.012216083,0.01225355,0.0,0.0,0.0,0.0,0.0,0.0
1417963249,0.0,0.0,0.0,-0.0017319322,0.010380268,0.00834167,0.0,0.0,0.0,0.00279939,0.0,0.0,0.009539202,-0.0018690471,-0.0075917244,0.0,0.0,0.0,0.01118542,0.011185085,0.012407314,0.0,0.0,0.0,0.0902745,0.0,0.0,0.033538897,0.03354433,0.03410699,0.00017770569,0.0055793584,0.0036942125,0.0,0.0,0.0,0.0,0.0,0.0
1418167871,0.0,0.0,0.0,-0.003953561,0.00892067,-0.003394127,0.0,0.0,0.0,0.0024823956,0.0,0.0,0.050811455,0.07761017,0.0037704706,0.0,0.0,0.0,0.011196332,0.01119616,0.012369552,0.0,0.0,0.0,0.09027456,0.0,0.0,0.041238397,0.041243378,0.032730434,0.00080142875,0.018006504,0.01063097,0.0,0.0,0.0,0.0,0.0,0.0
1418372005,0.0,0.0,0.0,0.02892311,0.032288194,1.1920929e-06,0.0,0.0,0.0,0.041005023,0.0,0.0,-0.0028495863,-0.017383885,-0.0045183897,0.0,0.0,0.0,0.01119601,0.011196081,0.012381833,0.0,0.0,0.0,0.09027453,0.0,0.0,0.041322954,0.041328963,0.0339321,0.00075112813,0.021266513,0.017156685,0.0,0.0,0.0,0.0,0.0,0.0
1418572789,0.0,0.0,0.0,0.009468541,0.013273478,0.007935882,0.0,0.0,0.0,0.033009294,0.0,0.0,-0.017034013,0.0034735138,-0.0059810877,0.0,0.0,0.0,0.011185194,0.011185256,0.012434522,0.0,0.0,0.0,0.09027446,0.0,0.0,0.03394709,0.033953268,0.03596578,0.00089955813,0.019974234,0.0185722,0.0,0.0,0.0,0.0,0.0,0.0
1418776772,0.0,0.0,0.0,-0.006840363,0.004617214,0.013731837,0.0,0.0,0.0,0.0068770107,0.0,0.0,-0.014465814,0.0078194495,-0.0098629,0.0,0.0,0.0,0.01120192,0.011201707,0.012391428,0.0,0.0,0.0,0.09027444,0.0,0.0,0.04178354,0.041788228,0.03396958,0.00043432965,0.013082984,0.014236909,0.0,0.0,0.0,0.0,0.0,0.0
1418981605,0.0,0.0,0.0,0.0058579445,-0.004951358,0.008409619,0.0,0.0,0.0,0.021380091,0.0,0.0,-0.044628263,-0.029096197,-0.003326416,0.0,0.0,0.0,0.0112861525,0.011285647,0.012395856,0.0,0.0,0.0,0.090274505,0.0,0.0,0.042296518,0.042299308,0.034043804,0.0002943763,0.004251355,0.005592741,0.0,0.0,0.0,0.0,0.0,0.0
1419181626,0.0,0.0,0.0,0.0072665066,0.00052416325,0.0014641285,0.0,0.0,0.0,0.01071454,0.0,0.0,-0.03826259,0.01723529,0.004875064,0.0,0.0,0.0,0.011214391,0.011213644,0.012401455,0.0,0.0,0.0,0.090274476,0.0,0.0,0.038506612,0.038507693,0.03437456,0.00039558666,0.0042615905,0.0015353366,0.0,0.0,0.0,0.0,0.0,0.0
1419386386,0.0,0.0,0.0,-0.010906786,0.015670657,0.00048589706,0.0,0.0,0.0,0.020419452,0.0,0.0,-0.051394045,-0.013253287,0.0006636381,0.0,0.0,0.0,0.011139796,0.0111389905,0.0124019245,0.0,0.0,0.0,0.09027459,0.0,0.0,0.02817166,0.028171763,0.033988606,0.00048833963,0.009672329,0.007761902,0.0,0.0,0.0,0.0,0.0,0.0
1419590434,0.0,0.0,0.0,-0.022457331,0.014444947,0.0009822845,0.0,0.0,0.0,0.022177793,0.0,0.0,-0.047202244,-0.009507537,0.0008314848,0.0,0.0,0.0,0.011142919,0.011142126,0.012405964,0.0,0.0,0.0,0.09027449,0.0,0.0,0.037273858,0.037273817,0.034318674,0.00054773566,0.009794845,0.010429924,0.0,0.0,0.0,0.0,0.0,0.0
1419791228,0.0,0.0,0.0,0.01563625,-0.011592865,0.0015454292,0.0,0.0,0.0,0.018143985,0.0,0.0,-0.030583113,-0.028460322,0.001218915,0.0,0.0,0.0,0.011132044,0.011131444,0.012404282,0.0,0.0,0.0,0.090274625,0.0,0.0,0.029946793,0.029947095,0.033980466,0.0003310389,0.0040137866,0.0058675827,0.0,0.0,0.0,0.0,0.0,0.0
1419995256,0.0,0.0,0.0,0.012622461,-0.009101272,-1.3617688,0.0,0.0,0.0,0.001211422,0.0,0.0,-0.060619645,-0.012134388,1.4681369,0.0,0.0,0.0,0.011148876,0.01114855,0.012427074,0.0,0.0,0.0,0.0902747,0.0,0.0,0.03525558,0.035256315,0.029725902,0.00061862986,0.011704795,0.009702353,0.0,0.0,0.0,0.0,0.0,0.0
1420196022,0.0,0.0,0.0,-0.007086247,0.0008202791,0.0016790628,0.0,0.0,0.0,0.009875109,0.0,0.0,0.019017987,0.025936972,0.003910899,0.0,0.0,0.0,0.013461616,0.013461623,0.012849171,0.0,0.0,0.0,0.09027476,0.0,0.0,0.04130638,0.04130796,0.03518382,0.00079355505,0.011829179,0.010892475,0.0,0.0,0.0,0.0,0.0,0.0
1420395984,0.0,0.0,0.0,-0.0077675134,-0.014577627,0.0021127462,0.0,0.0,0.0,0.021556081,0.0,0.0,-0.0068682134,-0.017539188,0.0032624006,0.0,0.0,0.0,0.011870173,0.011870216,0.012644491,0.0,0.0,0.0,0.0902748,0.0,0.0,0.031613518,0.031614486,0.03464646,0.00033947104,0.021059541,0.019488852,0.0,0.0,0.0,0.0,0.0,0.0
1420596826,0.0,0.0,0.0,-0.0045073777,0.004066348,0.002136469,0.0,0.0,0.0,0.029014993,0.0,0.0,-0.060094576,-0.0050522527,0.0031533241,0.0,0.0,0.0,0.011507407,0.011507476,0.012521421,0.0,0.0,0.0,0.09027499,0.0,0.0,0.03223811,0.032238975,0.034178264,0.00025104685,0.016030356,0.014280091,0.0,0.0,0.0,0.0,0.0,0.0
1420800807,0.0,0.0,0.0,-0.00711821,0.0060828924,0.0038087368,0.0,0.0,0.0,0.017270453,0.0,0.0,-0.026195273,0.0011512861,-0.0029370785,0.0,0.0,0.0,0.0113981515,0.011398263,0.012418197,0.0,0.0,0.0,0.09027505,0.0,0.0,0.03117127,0.031172516,0.032787383,0.0002569659,0.010040848,0.009881705,0.0,0.0,0.0,0.0,0.0,0.0
1421205440,0.0,0.0,0.0,0.019350752,-0.0042105913,-4.7326088e-05,0.0,0.0,0.0,0.026249578,0.0,0.0,-0.01124024,0.006057065,0.0041987896,0.0,0.0,0.0,0.011201592,0.011201593,0.01239353,0.0,0.0,0.0,0.090275,0.0,0.0,0.02837184,0.028372684,0.033991527,0.00031160994,0.010346492,0.007545561,0.0,0.0,0.0,0.0,0.0,0.0
1421409589,0.0,0.0,0.0,0.012111008,-0.0048879385,0.0016927719,0.0,0.0,0.0,0.034897495,0.0,0.0,-0.024594903,0.022833563,0.0017849207,0.0,0.0,0.0,0.011150125,0.011149991,0.012414181,0.0,0.0,0.0,0.09027524,0.0,0.0,0.02521272,0.025213465,0.03404076,0.00034418117,0.0072429283,0.008047436,0.0,0.0,0.0,0.0,0.0,0.0
1421610443,0.0,0.0,0.0,-0.008052498,-0.008326411,0.0029985905,0.0,0.0,0.0,0.025025107,0.0,0.0,-0.011523647,-0.01834229,-0.0012433529,0.0,0.0,0.0,0.011110517,0.011110255,0.012409589,0.0,0.0,0.0,0.09027512,0.0,0.0,0.026818674,0.026819257,0.033994332,0.0003756451,0.004248985,0.005526327,0.0,0.0,0.0,0.0,0.0,0.0
1421810696,0.0,0.0,0.0,0.018979624,-0.01373589,-1.3612062,0.0,0.0,0.0,0.02989472,0.0,0.0,-0.008118223,-0.008927746,1.4606533,0.0,0.0,0.0,0.011107003,0.011106623,0.012410374,0.0,0.0,0.0,0.090275265,0.0,0.0,0.027266594,0.027267016,0.029111832,0.00041739977,0.003974849,0.0048175044,0.0,0.0,0.0,0.0,0.0,0.0
1422015213,0.0,0.0,0.0,-0.012254417,-0.0006188154,0.0037617683,0.0,0.0,0.0,0.03228425,0.0,0.0,-0.008706598,-0.0020943955,0.0008933544,0.0,0.0,0.0,0.020015236,0.020015236,0.012836268,0.0,0.0,0.0,0.090275295,0.0,0.0,0.04922882,0.0492259,0.035154134,0.001327197,0.0047662403,0.023823325,0.0,0.0,0.0,0.0,0.0,0.0
1422219380,0.0,0.0,0.0,-0.02796796,-0.003661871,0.0065551996,0.0,0.0,0.0,0.0109202415,0.0,0.0,-0.050008543,-0.0015334906,-0.0027518272,0.0,0.0,0.0,0.011980331,0.011980252,0.012596891,0.0,0.0,0.0,0.09027536,0.0,0.0,0.034463402,0.034460127,0.032698076,0.00028359107,0.018218528,0.010953554,0.0,0.0,0.0,0.0,0.0,0.0
1422420178,0.0,0.0,0.0,-0.011174768,-0.018685222,0.0055873394,0.0,0.0,0.0,0.016374135,0.0,0.0,0.002863705,-0.013240784,-0.002452612,0.0,0.0,0.0,0.011492322,0.011491954,0.012496227,0.0,0.0,0.0,0.09027541,0.0,0.0,0.028937645,0.028932663,0.034153942,0.00016468142,0.009119027,0.013033104,0.0,0.0,0.0,0.0,0.0,0.0
1422620025,0.0,0.0,0.0,0.0025029033,0.019924164,0.005793214,0.0,0.0,0.0,0.024019863,0.0,0.0,-0.013038437,-0.022072442,-0.00051522255,0.0,0.0,0.0,0.011427397,0.011426982,0.013041787,0.0,0.0,0.0,0.09027547,0.0,0.0,0.028032592,0.028029578,0.05563695,0.00031684426,0.0038552461,0.0025396666,0.0,0.0,0.0,0.0,0.0,0.0
1422824840,0.0,0.0,0.0,0.009625763,-0.0050501823,0.0005117655,0.0,0.0,0.0,0.030257154,0.0,0.0,-0.024042431,-0.0069215596,0.0039772987,0.0,0.0,0.0,0.013488293,0.013488217,0.012868205,0.0,0.0,0.0,0.09027545,0.0,0.0,0.040648717,0.04064446,0.035245474,0.00040254314,0.020794645,0.013641865,0.0,0.0,0.0,0.0,0.0,0.0
1423024809,0.0,0.0,0.0,0.011900999,-0.0051693916,0.0030697584,0.0,0.0,0.0,0.016345482,0.0,0.0,-0.017195214,0.01032652,6.830692e-05,0.0,0.0,0.0,0.01182978,0.0118297795,0.012646416,0.0,0.0,0.0,0.090275645,0.0,0.0,0.039781548,0.03978264,0.03467467,0.00028693385,0.0114520965,0.011651527,0.0,0.0,0.0,0.0,0.0,0.0
1423229488,0.0,0.0,0.0,0.014024328,0.024039984,0.001147747,0.0,0.0,0.0,0.018264744,0.0,0.0,-0.06434788,0.007542759,-0.00078475475,0.0,0.0,0.0,0.011452887,0.011453117,0.012519551,0.0,0.0,0.0,0.090275615,0.0,0.0,0.03675843,0.036757812,0.03415042,0.00035120925,0.016591543,0.018184327,0.0,0.0,0.0,0.0,0.0,0.0
1423429573,0.0,0.0,0.0,-0.0070970138,0.017279983,-0.0037255287,0.0,0.0,0.0,0.025090242,0.0,0.0,-0.066407114,-0.004203275,0.002858162,0.0,0.0,0.0,0.011386153,0.011386547,0.012456609,0.0,0.0,0.0,0.09027571,0.0,0.0,0.03598782,0.035985947,0.034361295,0.0004273048,0.010620866,0.014237792,0.0,0.0,0.0,0.0,0.0,0.0
1423629626,0.0,0.0,0.0,-0.0012410395,0.001198411,0.0010379553,0.0,0.0,0.0,0.003732061,0.0,0.0,-0.03538014,0.014664471,-0.0009262562,0.0,0.0,0.0,0.011313827,0.011314562,0.01242298,0.0,0.0,0.0,0.09027556,0.0,0.0,0.035454832,0.035452288,0.033996828,0.00037101368,0.00867392,0.008989464,0.0,0.0,0.0,0.0,0.0,0.0
1424030386,0.0,0.0,0.0,0.018025488,-0.027312994,-0.004226804,0.0,0.0,0.0,0.017416803,0.0,0.0,-0.05027366,-0.0076192617,0.0030215979,0.0,0.0,0.0,0.011185352,0.011186272,0.012400148,0.0,0.0,0.0,0.09027556,0.0,0.0,0.037100054,0.03709512,0.033860013,0.0005251836,0.01033338,0.0073905434,0.0,0.0,0.0,0.0,0.0,0.0
1424235357,0.0,0.0,0.0,0.021362051,-0.02195692,-0.0012645721,0.0,0.0,0.0,0.006197568,0.0,0.0,-0.028949065,0.041142955,-0.000854373,0.0,0.0,0.0,0.011209561,0.0112103745,0.012425187,0.0,0.0,0.0,0.09027546,0.0,0.0,0.035979096,0.035973575,0.034516703,0.00074481487,0.015917154,0.0155885015,0.0,0.0,0.0,0.0,0.0,0.0
1424435176,0.0,0.0,0.0,0.013841331,-0.024782538,-0.001413703,0.0,0.0,0.0,0.00640981,0.0,0.0,0.031123571,0.042660534,0.004830718,0.0,0.0,0.0,0.011160484,0.01116127,0.012417728,0.0,0.0,0.0,0.09027531,0.0,0.0,0.03252368,0.03251749,0.03397545,0.00049299374,0.010748669,0.014717713,0.0,0.0,0.0,0.0,0.0,0.0
1424640013,0.0,0.0,0.0,0.023658633,-0.008701563,-0.0018138885,0.0,0.0,0.0,0.012381753,0.0,0.0,0.026209867,0.03961067,0.0014984608,0.0,0.0,0.0,0.011188889,0.011189626,0.012380922,0.0,0.0,0.0,0.090275,0.0,0.0,0.033046536,0.03303951,0.033823654,0.00031713687,0.006583378,0.012672408,0.0,0.0,0.0,0.0,0.0,0.0
1424840315,0.0,0.0,0.0,-0.0070276856,-0.006941676,-0.000518322,0.0,0.0,0.0,0.019490536,0.0,0.0,0.036523823,-0.050934717,0.0019338131,0.0,0.0,0.0,0.01118484,0.011185553,0.012393272,0.0,0.0,0.0,0.090274855,0.0,0.0,0.036989953,0.03698244,0.033944655,0.00039018007,0.0033618321,0.007940056,0.0,0.0,0.0,0.0,0.0,0.0
1425244772,0.0,0.0,0.0,-0.019813597,-0.00059366226,-0.008753777,0.0,0.0,0.0,0.013723114,0.0,0.0,-0.010054564,-0.002118498,0.010937214,0.0,0.0,0.0,0.015073165,0.015073167,0.012829956,0.0,0.0,0.0,0.09027452,0.0,0.0,0.08529887,0.08526811,0.035062857,0.0015972249,0.034161493,0.015741343,0.0,0.0,0.0,0.0,0.0,0.0
1425445591,0.0,0.0,0.0,0.0022946596,0.002277851,-0.0014256239,0.0,0.0,0.0,0.0023405151,0.0,0.0,-0.023592431,-0.005464405,-0.0038850307,0.0,0.0,0.0,0.012069954,0.012070252,0.012632525,0.0,0.0,0.0,0.0902744,0.0,0.0,0.05077714,0.050774083,0.03415347,0.00031902522,0.026245696,0.027630262,0.0,0.0,0.0,0.0,0.0,0.0
1425645642,0.0,0.0,0.0,-0.02952671,0.004390359,0.0008519888,0.0,0.0,0.0,0.020500103,0.0,0.0,-0.030280776,0.022330433,-0.0032172203,0.0,0.0,0.0,0.011694455,0.011695543,0.012520068,0.0,0.0,0.0,0.09027448,0.0,0.0,0.0372813,0.03727887,0.034044776,0.0002436338,0.024763506,0.024614591,0.0,0.0,0.0,0.0,0.0,0.0
1425846404,0.0,0.0,0.0,-0.028721094,0.019359708,-0.0022902489,0.0,0.0,0.0,0.002534788,0.0,0.0,-0.018334838,-0.012590557,0.0017360449,0.0,0.0,0.0,0.011572805,0.011574068,0.013057191,0.0,0.0,0.0,0.090274215,0.0,0.0,0.033451382,0.033446323,0.055131964,0.00033837114,0.031978793,0.028279027,0.0,0.0,0.0,0.0,0.0,0.0
1426050436,0.0,0.0,0.0,0.005971968,-0.0049482584,0.007438898,0.0,0.0,0.0,-3.9894134e-05,0.0,0.0,-0.004486382,0.0018904805,-0.007286191,0.0,0.0,0.0,0.012740759,0.012740884,0.012882657,0.0,0.0,0.0,0.09027417,0.0,0.0,0.053017937,0.053012677,0.035436448,0.00024271542,0.0066518676,0.035291623,0.0,0.0,0.0,0.0,0.0,0.0
1426251056,0.0,0.0,0.0,-0.0064128637,-0.032957315,0.005964637,0.0,0.0,0.0,0.020559195,0.0,0.0,-0.009359939,-0.10764618,-0.0027213097,0.0,0.0,0.0,0.011794615,0.011795146,0.012648417,0.0,0.0,0.0,0.09027419,0.0,0.0,0.053564098,0.053559817,0.034217544,0.00010679031,0.022910753,0.0061056237,0.0,0.0,0.0,0.0,0.0,0.0
1426455201,0.0,0.0,0.0,-0.0007548332,-0.021027207,0.0002603531,0.0,0.0,0.0,0.016055394,0.0,0.0,0.055759225,0.03694746,0.00027918816,0.0,0.0,0.0,0.0115579525,0.011558985,0.012483497,0.0,0.0,0.0,0.09027422,0.0,0.0,0.034319468,0.03431587,0.032737333,0.00013529848,0.007980376,0.0074185105,0.0,0.0,0.0,0.0,0.0,0.0
1426660012,0.0,0.0,0.0,-0.013507128,0.00040268898,0.0036987066,0.0,0.0,0.0,0.014851993,0.0,0.0,-0.010271789,0.00021728873,-0.0025693178,0.0,0.0,0.0,0.020026404,0.020026404,0.013020338,0.0,0.0,0.0,0.090274185,0.0,0.0,0.08643538,0.0864138,0.055089243,0.00035302393,0.049740262,0.007452041,0.0,0.0,0.0,0.0,0.0,0.0
1426860292,0.0,0.0,0.0,0.0,0.0,0.00019872189,0.0,0.0,0.0,0.01411906,0.0,0.0,-0.010624925,-0.0008729845,0.0023334026,0.0,0.0,0.0,0.020000001,0.020000001,0.013504093,0.0,0.0,0.0,0.09027427,0.0,0.0,0.073234595,0.07320527,0.056595214,0.0013318907,0.053006697,0.009703456,0.0,0.0,0.0,0.0,0.0,0.0
1427060183,0.0,0.0,0.0,0.011044025,-0.011914372,0.00047814846,0.0,0.0,0.0,0.015850104,0.0,0.0,-0.027768645,0.025096744,0.0008788109,0.0,0.0,0.0,0.01206697,0.012067169,0.012943377,0.0,0.0,0.0,0.09027445,0.0,0.0,0.048192274,0.048189327,0.03455965,0.00034173156,0.020728713,0.0032376756,0.0,0.0,0.0,0.0,0.0,0.0
1427264625,0.0,0.0,0.0,0.014119267,0.015408039,0.00036144257,0.0,0.0,0.0,0.01728734,0.0,0.0,0.01933897,-0.12673666,-0.00077450275,0.0,0.0,0.0,0.011740827,0.0117413085,0.012661702,0.0,0.0,0.0,0.090274274,0.0,0.0,0.048180223,0.04817739,0.034177504,0.00048911845,0.035964143,0.015357567,0.0,0.0,0.0,0.0,0.0,0.0
1427468997,0.0,0.0,0.0,-0.010171175,-0.009342909,-1.3497342,0.0,0.0,0.0,0.028057676,0.0,0.0,0.01975575,0.092250764,1.4475919,0.0,0.0,0.0,0.011594255,0.011595076,0.0125201475,0.0,0.0,0.0,0.09027435,0.0,0.0,0.043689664,0.04368704,0.029253107,0.00028889734,0.018194312,0.014506725,0.0,0.0,0.0,0.0,0.0,0.0
1427669576,0.0,0.0,0.0,0.00524652,-0.0007802248,-0.0064213276,0.0,0.0,0.0,0.02903533,0.0,0.0,-0.042954206,0.037574798,0.004116297,0.0,0.0,0.0,0.0135949915,0.013595021,0.012899708,0.0,0.0,0.0,0.09027431,0.0,0.0,0.058859803,0.05885283,0.035010785,0.0009551582,0.023757463,0.012133219,0.0,0.0,0.0,0.0,0.0,0.0
1427874262,0.0,0.0,0.0,-0.0074691772,0.027568698,-0.00024616718,0.0,0.0,0.0,0.026755083,0.0,0.0,-0.008914037,0.001300618,-0.00390625,0.0,0.0,0.0,0.012222303,0.0122225955,0.013383174,0.0,0.0,0.0,0.09027444,0.0,0.0,0.06906679,0.06906032,0.0557763,0.0010191029,0.20332617,0.022468925,0.0,0.0,0.0,0.0,0.0,0.0
1428078414,0.0,0.0,0.0,-0.028597355,0.0036810637,0.007081032,0.0,0.0,0.0,0.039166495,0.0,0.0,0.019888448,0.06846461,-0.003893137,0.0,0.0,0.0,0.012421596,0.0124216145,0.012890218,0.0,0.0,0.0,0.09027448,0.0,0.0,0.06025922,0.060255893,0.0347816,0.0002962316,0.040965836,0.030813912,0.0,0.0,0.0,0.0,0.0,0.0
1428278282,0.0,0.0,0.0,-0.049645424,0.008759141,0.0025687218,0.0,0.0,0.0,0.044254925,0.0,0.0,-0.012400183,0.09341906,0.00025510788,0.0,0.0,0.0,0.011773998,0.011773903,0.012636544,0.0,0.0,0.0,0.09027449,0.0,0.0,0.055365767,0.05535238,0.03411175,0.0004333543,0.04918164,0.036901336,0.0,0.0,0.0,0.0,0.0,0.0
1428687254,0.0,0.0,0.0,-0.020769954,0.011653662,-0.004895687,0.0,0.0,0.0,0.036378574,0.0,0.0,-0.045567416,-0.10250817,0.0020660162,0.0,0.0,0.0,0.011533747,0.0115347225,0.012408288,0.0,0.0,0.0,0.09027407,0.0,0.0,0.04557363,0.045562517,0.032217383,0.00071260164,0.01997278,0.028206278,0.0,0.0,0.0,0.0,0.0,0.0
1428887988,0.0,0.0,0.0,0.018893957,0.0060255527,-0.0024780035,0.0,0.0,0.0,0.037383102,0.0,0.0,-0.04338617,-0.0054659247,-0.0001386404,0.0,0.0,0.0,0.011340265,0.011341522,0.012400024,0.0,0.0,0.0,0.09027368,0.0,0.0,0.028987516,0.028972289,0.034101084,0.00077015517,0.0034079324,0.011216424,0.0,0.0,0.0,0.0,0.0,0.0
1429092002,0.0,0.0,0.0,0.0055527687,0.009342074,-0.0013810396,0.0,0.0,0.0,0.04678408,0.0,0.0,-0.070564434,-0.17451863,-0.0011554956,0.0,0.0,0.0,0.011248557,0.011249913,0.012399858,0.0,0.0,0.0,0.09027315,0.0,0.0,0.03143519,0.03142138,0.033747263,0.0014960826,0.035253443,0.016812379,0.0,0.0,0.0,0.0,0.0,0.0
1429292789,0.0,0.0,0.0,-0.02857995,0.019009352,0.003775835,0.0,0.0,0.0,0.05150688,0.0,0.0,-0.04374694,0.014897317,-0.00067818165,0.0,0.0,0.0,0.011517063,0.011518802,0.012403984,0.0,0.0,0.0,0.090272985,0.0,0.0,0.03742582,0.037413504,0.03381208,0.00077994267,0.022409393,0.016779728,0.0,0.0,0.0,0.0,0.0,0.0
1429492810,0.0,0.0,0.0,-0.018286943,0.01971817,0.005170226,0.0,0.0,0.0,0.042647187,0.0,0.0,-0.05638851,-0.0010660589,-0.0008611679,0.0,0.0,0.0,0.011357719,0.011358686,0.012410879,0.0,0.0,0.0,0.09027276,0.0,0.0,0.030914454,0.030897921,0.03387526,0.0013067948,0.010230164,0.007733113,0.0,0.0,0.0,0.0,0.0,0.0
