timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
1446256238,32767,32767,32767,32767,-69,32767,32767,32767
1446260238,32767,32767,32767,32767,32767,32767,32767,32767
1446264239,32767,32767,32767,32767,32767,32767,-57,-57
1446268238,32767,32767,32767,32767,32767,32767,32767,32767
1446272238,32767,32767,32767,32767,32767,-85,32767,32767
1446276238,32767,32767,32767,32767,32767,32767,32767,32767
1446280238,32767,32767,32767,32767,-69,32767,32767,32767
1446284240,32767,-1,32767,-1,32767,32767,-66,-66
1446288238,32767,32767,32767,32767,32767,32767,32767,32767
1446301039,32767,32767,32767,32767,32767,32767,-45,-45
1446305039,32767,32767,32767,32767,-69,32767,32767,32767
1446309038,32767,32767,32767,32767,32767,32767,32767,32767
1446313060,32767,32767,32767,32767,32767,32767,32767,32767
1446317038,32767,32767,32767,32767,32767,-56,32767,32767
1446321038,32767,32767,32767,32767,32767,32767,32767,32767
1446325038,32767,32767,32767,32767,32767,32767,32767,32767
1446329038,32767,32767,32767,32767,-69,32767,32767,32767
1446333039,32767,32767,32767,32767,32767,32767,32767,32767
1446337038,32767,32767,32767,32767,32767,32767,-54,-54
1446341060,32767,32767,32767,32767,-67,-57,32767,32767
1446345038,32767,32767,32767,32767,32767,32767,32767,32767
1446349038,32767,32767,32767,32767,32767,32767,32767,32767
1446353038,32767,32767,32767,32767,-70,32767,32767,32767
1446357040,32767,32767,32767,32767,32767,32767,-58,-58
1446361038,32767,32767,32767,32767,32767,32767,32767,32767
1446365038,32767,32767,32767,32767,32767,-53,32767,32767
1446369061,32767,32767,32767,32767,32767,32767,32767,32767
1446373038,32767,32767,32767,32767,32767,32767,32767,32767
1446377038,32767,32767,32767,32767,-69,32767,-46,-46
1446381038,32767,32767,32767,32767,32767,32767,32767,32767
1446385044,32767,32767,32767,32767,32767,32767,32767,32767
1446389040,32767,-20,32767,-20,-68,-58,32767,32767
1446393038,32767,32767,32767,32767,32767,32767,32767,32767
1446397060,32767,32767,32767,32767,32767,32767,32767,32767
1446401041,32767,32767,32767,32767,-69,32767,-95,-95
1446405038,32767,32767,32767,32767,32767,32767,32767,32767
1446409038,32767,32767,32767,32767,32767,32767,32767,32767
1446413038,32767,32767,32767,32767,32767,-57,32767,32767
1446417038,32767,32767,32767,32767,32767,32767,32767,32767
1446421038,32767,32767,32767,32767,32767,32767,32767,32767
1446425060,32767,32767,32767,32767,-68,32767,32767,32767
1446429038,32767,32767,32767,32767,32767,32767,32767,32767
1446433038,32767,32767,-29,32767,-48,32767,-71,-71
1446437038,32767,32767,32767,32767,32767,-70,32767,32767
1446441038,32767,32767,32767,32767,32767,32767,32767,32767
1446445038,32767,32767,32767,32767,-58,32767,32767,32767
1446449038,32767,32767,32767,32767,32767,32767,-74,-74
1446453060,32767,32767,32767,32767,32767,32767,32767,32767
1446457038,32767,32767,32767,32767,32767,32767,32767,32767
1446461038,32767,32767,32767,32767,32767,-88,32767,32767
1446465038,32767,32767,32767,32767,-48,32767,-39,-39
1446469039,32767,32767,32767,32767,32767,32767,32767,32767
1446473038,32767,32767,32767,32767,32767,32767,32767,32767
1446477038,32767,32767,32767,32767,-48,32767,32767,32767
1446481059,32767,32767,32767,32767,32767,32767,32767,32767
1446485038,32767,32767,32767,32767,32767,-62,32767,32767
1446489038,32767,32767,32767,32767,-48,32767,-93,-93
1446493038,32767,-29,32767,-29,32767,32767,32767,32767
1446497038,32767,32767,32767,32767,32767,32767,32767,32767
1446501038,32767,32767,32767,32767,32767,32767,32767,32767
1446505039,32767,32767,32767,32767,32767,32767,32767,32767
1446509045,32767,32767,32767,32767,32767,-67,32767,32767
1446513038,32767,32767,32767,32767,-48,32767,32767,32767
1446517038,32767,32767,32767,32767,32767,32767,32767,32767
1446521040,32767,32767,32767,32767,32767,32767,-66,-66
1446525038,32767,32767,32767,32767,32767,32767,32767,32767
1446529038,32767,32767,32767,32767,-69,32767,32767,32767
1446533040,32767,32767,32767,32767,32767,-88,32767,32767
1446537060,32767,32767,32767,32767,-48,32767,32767,32767
1446541043,32767,32767,32767,32767,32767,32767,-75,-75
1446545038,32767,32767,32767,32767,32767,32767,32767,32767
1446549038,32767,32767,32767,32767,32767,32767,32767,32767
1446553038,32767,32767,32767,32767,32767,32767,32767,32767
1446557038,32767,32767,32767,32767,32767,-88,32767,32767
1446561038,32767,32767,32767,32767,-48,32767,32767,32767
1446565059,32767,32767,32767,32767,32767,32767,-94,-94
1446569038,32767,32767,32767,32767,32767,32767,32767,32767
1446573038,32767,32767,32767,32767,-58,32767,32767,32767
1446577038,32767,32767,32767,32767,32767,32767,32767,32767
1446581039,32767,32767,32767,32767,32767,-66,-74,-74
1446585040,32767,32767,32767,32767,-67,32767,32767,32767
1446589038,32767,32767,32767,32767,32767,32767,32767,32767
1446593060,32767,32767,32767,32767,32767,32767,32767,32767
1446597038,32767,-30,32767,-30,32767,32767,32767,32767
1446601039,32767,32767,32767,32767,32767,32767,32767,32767
1446605038,32767,32767,32767,32767,32767,-69,32767,32767
1446609038,32767,32767,32767,32767,32767,32767,32767,32767
1446613038,32767,32767,32767,32767,-68,32767,-66,-66
1446617038,32767,32767,32767,32767,32767,32767,32767,32767
1446621059,32767,32767,32767,32767,32767,32767,32767,32767
1446625038,32767,32767,32767,32767,-69,32767,32767,32767
1446629038,32767,32767,32767,32767,32767,-88,32767,32767
1446633038,32767,32767,-57,32767,32767,32767,-73,-73
1446637039,32767,32767,32767,32767,-70,32767,32767,32767
1446641038,32767,32767,32767,32767,32767,32767,32767,32767
1446645038,32767,32767,32767,32767,32767,32767,32767,32767
1446649058,32767,32767,32767,32767,32767,-58,-51,-51
1446653040,32767,32767,32767,32767,32767,32767,32767,32767
1446657038,32767,32767,32767,32767,-48,32767,32767,32767
1446661038,32767,32767,32767,32767,32767,32767,32767,32767
1446665038,32767,32767,32767,32767,32767,32767,32767,32767
1446669038,32767,32767,32767,32767,-47,32767,32767,32767
1446673038,32767,32767,32767,32767,32767,-70,-100,-100
1446677059,32767,32767,32767,32767,32767,32767,32767,32767
1446681038,32767,32767,32767,32767,-48,32767,32767,32767
1446685039,32767,32767,32767,32767,32767,32767,32767,32767
1446689839,32767,32767,32767,32767,32767,32767,32767,32767
1446693839,32767,32767,32767,32767,32767,32767,32767,32767
1446697841,32767,-4,32767,-4,32767,-63,32767,32767
1446701841,32767,32767,32767,32767,32767,32767,32767,32767
1446705839,32767,32767,32767,32767,32767,32767,-80,-80
1446709840,32767,32767,32767,32767,-69,32767,32767,32767
1446713841,32767,32767,32767,32767,32767,32767,32767,32767
1446717841,32767,32767,32767,32767,32767,32767,32767,32767
1446721838,32767,32767,32767,32767,-65,-54,-52,-52
1446725838,32767,32767,32767,32767,32767,32767,32767,32767
1446729838,32767,32767,32767,32767,32767,32767,32767,32767
1446733840,32767,32767,32767,32767,-66,32767,32767,32767
1446737839,32767,32767,32767,32767,32767,32767,32767,32767
1446741838,32767,32767,32767,32767,32767,32767,-61,-61
1446745838,32767,32767,32767,32767,32767,-68,32767,32767
1446749838,32767,32767,32767,32767,32767,32767,32767,32767
1446753841,32767,32767,32767,32767,-56,32767,32767,32767
1446757839,32767,32767,32767,32767,32767,32767,32767,32767
1446761838,32767,32767,32767,32767,32767,32767,-70,-70
1446765838,32767,32767,32767,32767,-66,32767,32767,32767
1446769838,32767,32767,32767,32767,32767,-70,32767,32767
1446773838,32767,32767,32767,32767,32767,32767,32767,32767
1446777838,32767,32767,32767,32767,-55,32767,32767,32767
1446781841,32767,32767,32767,32767,32767,32767,32767,32767
1446785838,32767,32767,32767,32767,32767,32767,32767,32767
1446789838,32767,32767,32767,32767,32767,32767,32767,32767
1446793839,32767,32767,32767,32767,32767,-87,-41,-41
1446797838,32767,32767,32767,32767,32767,32767,32767,32767
1446801838,32767,-3,32767,-3,-59,32767,32767,32767
1446805841,32767,32767,32767,32767,32767,32767,32767,32767
1446809838,32767,32767,32767,32767,32767,32767,32767,32767
1446813839,32767,32767,32767,32767,-65,32767,-54,-54
1446817838,32767,32767,32767,32767,32767,32767,32767,32767
1446821838,32767,32767,32767,32767,32767,-69,32767,32767
1446825838,32767,32767,32767,32767,-63,32767,32767,32767
1446829881,32767,32767,32767,32767,32767,32767,32767,32767
1446833838,32767,32767,-54,32767,32767,32767,-65,-65
1446837839,32767,32767,32767,32767,32767,32767,32767,32767
1446841839,32767,32767,32767,32767,32767,-59,32767,32767
1446845838,32767,32767,32767,32767,32767,32767,32767,32767
1446849838,32767,32767,32767,32767,-66,32767,32767,32767
1446853838,32767,32767,32767,32767,32767,32767,-75,-75
1446857838,32767,32767,32767,32767,32767,32767,32767,32767
1446861838,32767,32767,32767,32767,-69,32767,32767,32767
1446865838,32767,32767,32767,32767,32767,-86,32767,32767
1446869839,32767,32767,32767,32767,32767,32767,32767,32767
1446873839,32767,32767,32767,32767,-66,32767,32767,32767
1446877838,32767,32767,32767,32767,32767,32767,32767,32767
1446881838,32767,32767,32767,32767,32767,32767,32767,32767
1446885838,32767,32767,32767,32767,32767,-60,-49,-49
1446889840,32767,32767,32767,32767,32767,32767,32767,32767
1446893889,32767,32767,32767,32767,32767,32767,32767,32767
1446897838,32767,32767,32767,32767,-85,32767,32767,32767
1446901841,32767,32767,32767,32767,32767,32767,32767,32767
1446905839,32767,-17,32767,-17,32767,32767,-60,-60
1446909838,32767,32767,32767,32767,-51,32767,32767,32767
1446913838,32767,32767,32767,32767,32767,-82,32767,32767
1446917838,32767,32767,32767,32767,32767,32767,32767,32767
1446921838,32767,32767,32767,32767,-66,32767,32767,32767
1446925838,32767,32767,32767,32767,32767,32767,-74,-74
1446929839,32767,32767,32767,32767,32767,32767,32767,32767
1446933838,32767,32767,32767,32767,32767,-60,32767,32767
1446937840,32767,32767,32767,32767,32767,32767,32767,32767
1446941838,32767,32767,32767,32767,32767,32767,-40,-40
1446945838,32767,32767,32767,32767,-86,32767,32767,32767
1446949838,32767,32767,32767,32767,32767,32767,32767,32767
1446953838,32767,32767,32767,32767,32767,32767,32767,32767
1446957838,32767,32767,32767,32767,-67,-57,32767,32767
1446961839,32767,32767,32767,32767,32767,32767,32767,32767
1446965838,32767,32767,32767,32767,32767,32767,32767,32767
1446969839,32767,32767,32767,32767,-86,32767,32767,32767
1446973838,32767,32767,32767,32767,32767,32767,32767,32767
1446977838,32767,32767,32767,32767,32767,32767,-48,-48
1446981838,32767,32767,32767,32767,32767,-60,32767,32767
1446985839,32767,32767,32767,32767,32767,32767,32767,32767
1446989838,32767,32767,32767,32767,32767,32767,32767,32767
1446993838,32767,32767,32767,32767,-86,32767,32767,32767
1446997838,32767,32767,32767,32767,32767,32767,-60,-60
1447001839,32767,32767,32767,32767,32767,32767,32767,32767
1447005838,32767,32767,32767,32767,-73,-64,32767,32767
1447009838,32767,-27,32767,-27,32767,32767,32767,32767
1447013841,32767,32767,32767,32767,32767,32767,32767,32767
1447017841,32767,32767,32767,32767,-62,32767,-77,-77
1447021838,32767,32767,32767,32767,32767,32767,32767,32767
1447025840,32767,32767,32767,32767,32767,32767,32767,32767
1447029841,32767,32767,32767,32767,32767,-57,32767,32767
1447033841,32767,32767,-55,32767,32767,32767,-45,-45
1447037839,32767,32767,32767,32767,32767,32767,32767,32767
1447042642,32767,32767,32767,32767,-70,32767,32767,32767
1447046639,32767,32767,32767,32767,32767,32767,32767,32767
1447050640,32767,32767,32767,32767,32767,32767,32767,32767
1447054639,32767,32767,32767,32767,-69,-60,32767,32767
1447058640,32767,32767,32767,32767,32767,32767,32767,32767
1447062638,32767,32767,32767,32767,32767,32767,32767,32767
1447066639,32767,32767,32767,32767,-84,32767,32767,32767
1447070639,32767,32767,32767,32767,32767,32767,-72,-72
1447074639,32767,32767,32767,32767,32767,32767,32767,32767
1447078639,32767,32767,32767,32767,32767,-60,32767,32767
1447082641,32767,32767,32767,32767,32767,32767,32767,32767
1447086639,32767,32767,32767,32767,32767,32767,32767,32767
1447090639,32767,32767,32767,32767,-84,32767,-72,-72
1447094639,32767,32767,32767,32767,32767,32767,32767,32767
1447098639,32767,32767,32767,32767,32767,32767,32767,32767
1447102639,32767,32767,32767,32767,-63,-53,32767,32767
1447106639,32767,32767,32767,32767,32767,32767,-47,-47
1447122640,32767,32767,32767,32767,32767,32767,32767,32767
1447126639,32767,32767,32767,32767,32767,32767,-57,-57
1447130638,32767,32767,32767,32767,32767,-59,32767,32767
1447134638,32767,32767,32767,32767,32767,32767,32767,32767
1447138639,32767,32767,32767,32767,32767,32767,32767,32767
1447142639,32767,32767,32767,32767,-69,32767,32767,32767
1447146640,32767,32767,32767,32767,32767,32767,32767,32767
1447150638,32767,32767,32767,32767,32767,32767,32767,32767
1447154639,32767,32767,32767,32767,-64,-54,32767,32767
1447158638,32767,32767,32767,32767,32767,32767,32767,32767
1447162638,32767,32767,32767,32767,32767,32767,-72,-72
1447166638,32767,32767,32767,32767,-83,32767,32767,32767
1447170642,32767,32767,32767,32767,32767,32767,32767,32767
1447174638,32767,32767,32767,32767,32767,32767,32767,32767
1447178638,32767,32767,32767,32767,32767,-70,32767,32767
1447182638,32767,32767,32767,32767,32767,32767,-78,-78
1447186638,32767,32767,32767,32767,-65,32767,32767,32767
1447190640,32767,32767,32767,32767,32767,32767,32767,32767
1447194638,32767,32767,32767,32767,32767,32767,32767,32767
1447198638,32767,32767,32767,32767,-84,-62,-49,-49
1447202638,32767,32767,32767,32767,32767,32767,32767,32767
1447206638,32767,32767,32767,32767,32767,32767,32767,32767
1447210639,32767,32767,32767,32767,-84,32767,32767,32767
1447214638,32767,-15,32767,-15,32767,32767,32767,32767
1447218638,32767,32767,32767,32767,32767,32767,-60,-60
1447222638,32767,32767,32767,32767,32767,-57,32767,32767
1447226638,32767,32767,32767,32767,32767,32767,32767,32767
1447230640,32767,32767,32767,32767,32767,32767,32767,32767
1447234638,32767,32767,-62,32767,-84,32767,32767,32767
1447238638,32767,32767,32767,32767,32767,32767,32767,32767
1447242664,32767,32767,32767,32767,32767,32767,32767,32767
1447246639,32767,32767,32767,32767,-69,-59,32767,32767
1447250638,32767,32767,32767,32767,32767,32767,32767,32767
1447254638,32767,32767,32767,32767,32767,32767,-79,-79
1447258638,32767,32767,32767,32767,-84,32767,32767,32767
1447262638,32767,32767,32767,32767,32767,32767,32767,32767
1447266638,32767,32767,32767,32767,32767,32767,32767,32767
1447270675,32767,32767,32767,32767,32767,-65,-48,-48
1447274638,32767,32767,32767,32767,32767,32767,32767,32767
1447278638,32767,32767,32767,32767,32767,32767,32767,32767
1447282638,32767,32767,32767,32767,-84,32767,32767,32767
1447286639,32767,32767,32767,32767,32767,32767,32767,32767
1447290638,32767,32767,32767,32767,32767,32767,-60,-60
1447294638,32767,32767,32767,32767,-68,-58,32767,32767
1447298638,32767,32767,32767,32767,32767,32767,32767,32767
1447310638,32767,32767,32767,32767,32767,32767,-70,-70
1447314640,32767,32767,32767,32767,32767,32767,32767,32767
1447318638,32767,-25,32767,-25,32767,32767,32767,32767
1447322638,32767,32767,32767,32767,32767,-58,32767,32767
1447326638,32767,32767,32767,32767,32767,32767,32767,32767
1447330638,32767,32767,32767,32767,-62,32767,32767,32767
1447334638,32767,32767,32767,32767,32767,32767,32767,32767
1447338652,32767,32767,32767,32767,32767,32767,32767,32767
1447342641,32767,32767,32767,32767,-64,32767,32767,32767
1447346639,32767,32767,32767,32767,32767,-84,32767,32767
1447350638,32767,32767,32767,32767,32767,32767,32767,32767
1447354641,32767,32767,32767,32767,-63,32767,32767,32767
1447358639,32767,32767,32767,32767,32767,32767,32767,32767
1447362639,32767,32767,32767,32767,32767,32767,-43,-43
1447366638,32767,32767,32767,32767,32767,-60,32767,32767
1447370640,32767,32767,32767,32767,32767,32767,32767,32767
1447374638,32767,32767,32767,32767,32767,32767,32767,32767
1447378638,32767,32767,32767,32767,-63,32767,32767,32767
1447382638,32767,32767,32767,32767,32767,32767,-54,-54
1447386638,32767,32767,32767,32767,32767,32767,32767,32767
1447390638,32767,32767,32767,32767,-63,-53,32767,32767
1447394638,32767,32767,32767,32767,32767,32767,32767,32767
1447398638,32767,32767,32767,32767,32767,32767,32767,32767
1447402638,32767,32767,32767,32767,-62,32767,-65,-65
1447406639,32767,32767,32767,32767,32767,32767,32767,32767
1447410638,32767,32767,32767,32767,32767,32767,32767,32767
1447414638,32767,32767,32767,32767,32767,-60,32767,32767
1447418638,32767,32767,32767,32767,32767,32767,32767,32767
1447422640,32767,-23,32767,-23,32767,32767,32767,32767
1447426638,32767,32767,32767,32767,-58,32767,32767,32767
1447430638,32767,32767,-43,32767,32767,32767,32767,32767
1447434641,32767,32767,32767,32767,32767,32767,32767,32767
1447438638,32767,32767,32767,32767,-73,-64,-75,-75
1447442638,32767,32767,32767,32767,32767,32767,32767,32767
1447446638,32767,32767,32767,32767,32767,32767,32767,32767
1447450638,32767,32767,32767,32767,-84,32767,32767,32767
1447454638,32767,32767,32767,32767,32767,32767,-51,-51
1447458638,32767,32767,32767,32767,32767,32767,32767,32767
1447462638,32767,32767,32767,32767,32767,-69,32767,32767
1447466638,32767,32767,32767,32767,32767,32767,32767,32767
1447470638,32767,32767,32767,32767,32767,32767,32767,32767
1447474638,32767,32767,32767,32767,-83,32767,-62,-62
1447478638,32767,32767,32767,32767,32767,32767,32767,32767
1447482640,32767,32767,32767,32767,-54,32767,32767,32767
1447486638,32767,32767,32767,32767,32767,-69,32767,32767
1447490642,32767,32767,32767,32767,32767,32767,32767,32767
1447494639,32767,32767,32767,32767,-69,32767,-71,-71
1447498639,32767,32767,32767,32767,32767,32767,32767,32767
1447502638,32767,32767,32767,32767,32767,32767,32767,32767
1447506638,32767,32767,32767,32767,32767,-62,32767,32767
1447510638,32767,32767,32767,32767,32767,32767,32767,32767
1447514638,32767,32767,32767,32767,32767,32767,32767,32767
1447518638,32767,32767,32767,32767,-84,32767,32767,32767
1447522638,32767,32767,32767,32767,32767,32767,32767,32767
1447526640,32767,-23,32767,-23,32767,32767,-49,-49
1447530638,32767,32767,32767,32767,-57,32767,32767,32767
1447534638,32767,32767,32767,32767,32767,-87,32767,32767
1447539441,32767,32767,32767,32767,32767,32767,32767,32767
1447543438,32767,32767,32767,32767,-72,32767,32767,32767
1447547438,32767,32767,32767,32767,32767,32767,-63,-63
1447551440,32767,32767,32767,32767,32767,32767,32767,32767
1447555438,32767,32767,32767,32767,32767,-56,32767,32767
1447559440,32767,32767,32767,32767,32767,32767,32767,32767
1447563438,32767,32767,32767,32767,32767,32767,-31,-31
1447567438,32767,32767,32767,32767,-82,32767,32767,32767
1447571438,32767,32767,32767,32767,32767,32767,32767,32767
1447575439,32767,32767,32767,32767,-52,32767,32767,32767
1447579439,32767,32767,32767,32767,32767,-70,32767,32767
1447583440,32767,32767,32767,32767,32767,32767,32767,32767
1447587438,32767,32767,32767,32767,-62,32767,-84,-84
1447591438,32767,32767,32767,32767,32767,32767,32767,32767
1447595438,32767,32767,32767,32767,32767,32767,32767,32767
1447599438,32767,32767,32767,32767,32767,32767,32767,32767
1447603439,32767,32767,32767,32767,32767,-82,32767,32767
1447607439,32767,32767,32767,32767,32767,32767,32767,32767
1447611438,32767,32767,32767,32767,-63,32767,32767,32767
1447615438,32767,32767,32767,32767,32767,32767,32767,32767
1447619438,32767,32767,32767,32767,32767,32767,-54,-54
1447623438,32767,32767,32767,32767,-70,-61,32767,32767
1447627439,32767,32767,32767,32767,32767,32767,32767,32767
1447631440,32767,-27,-51,-27,32767,32767,32767,32767
1447635438,32767,32767,32767,32767,-59,32767,32767,32767
1447639438,32767,32767,32767,32767,32767,32767,-66,-66
1447643438,32767,32767,32767,32767,32767,32767,32767,32767
1447647438,32767,32767,32767,32767,32767,-53,32767,32767
1447651439,32767,32767,32767,32767,32767,32767,32767,32767
1447655439,32767,32767,32767,32767,32767,32767,32767,32767
1447659438,32767,32767,32767,32767,-68,32767,-68,-68
1447663438,32767,32767,32767,32767,32767,32767,32767,32767
1447667438,32767,32767,32767,32767,32767,32767,32767,32767
1447671438,32767,32767,32767,32767,-71,-63,32767,32767
1447675439,32767,32767,32767,32767,32767,32767,-48,-48
1447679438,32767,32767,32767,32767,32767,32767,32767,32767
1447683438,32767,32767,32767,32767,-82,32767,32767,32767
1447687440,32767,32767,32767,32767,32767,32767,32767,32767
1447691438,32767,32767,32767,32767,32767,32767,32767,32767
1447695438,32767,32767,32767,32767,32767,-65,32767,32767
1447699440,32767,32767,32767,32767,32767,32767,32767,32767
1447703438,32767,32767,32767,32767,32767,32767,32767,32767
1447707439,32767,32767,32767,32767,-82,32767,32767,32767
1447719438,32767,32767,32767,32767,-69,-60,32767,32767
1447723440,32767,32767,32767,32767,32767,32767,32767,32767
1447727439,32767,32767,32767,32767,32767,32767,32767,32767
1447731438,32767,4,32767,4,-82,32767,-77,-77
1447735438,32767,32767,32767,32767,32767,32767,32767,32767
1447739438,32767,32767,32767,32767,32767,32767,32767,32767
1447743438,32767,32767,32767,32767,32767,-65,32767,32767
1447747438,32767,32767,32767,32767,32767,32767,-46,-46
1447751438,32767,32767,32767,32767,-52,32767,32767,32767
1447755438,32767,32767,32767,32767,32767,32767,32767,32767
1447759438,32767,32767,32767,32767,32767,32767,32767,32767
1447763439,32767,32767,32767,32767,-65,32767,32767,32767
1447767438,32767,32767,32767,32767,32767,-82,32767,32767
1447771438,32767,32767,32767,32767,32767,32767,-93,-93
1447775439,32767,32767,32767,32767,-69,32767,32767,32767
1447779438,32767,32767,32767,32767,32767,32767,32767,32767
1447783438,32767,32767,32767,32767,32767,32767,32767,32767
1447787438,32767,32767,32767,32767,32767,32767,32767,32767
1447791438,32767,32767,32767,32767,32767,-82,32767,32767
1447795438,32767,32767,32767,32767,32767,32767,32767,32767
1447799438,32767,32767,32767,32767,-69,32767,32767,32767
1447803440,32767,32767,32767,32767,32767,32767,-68,-68
1447807438,32767,32767,32767,32767,32767,32767,32767,32767
1447811447,32767,32767,32767,32767,-67,32767,32767,32767
1447815439,32767,32767,32767,32767,32767,-82,32767,32767
1447819439,32767,32767,32767,32767,32767,32767,32767,32767
1447823438,32767,32767,32767,32767,-68,32767,-78,-78
1447827438,32767,32767,32767,32767,32767,32767,32767,32767
1447831438,32767,32767,-51,32767,32767,32767,32767,32767
1447835438,32767,4,32767,4,32767,32767,32767,32767
1447839438,32767,32767,32767,32767,32767,32767,-48,-48
1447843438,32767,32767,32767,32767,32767,-63,32767,32767
1447847440,32767,32767,32767,32767,-72,32767,32767,32767
1447851439,32767,32767,32767,32767,32767,32767,32767,32767
1447855438,32767,32767,32767,32767,32767,32767,32767,32767
1447859438,32767,32767,32767,32767,-82,32767,-55,-55
1447863438,32767,32767,32767,32767,32767,32767,32767,32767
1447867438,32767,32767,32767,32767,32767,-82,32767,32767
1447871438,32767,32767,32767,32767,-69,32767,32767,32767
1447875439,32767,32767,32767,32767,32767,32767,32767,32767
1447879439,32767,32767,32767,32767,32767,32767,32767,32767
1447883438,32767,32767,32767,32767,32767,32767,32767,32767
1447887440,32767,32767,32767,32767,32767,-62,32767,32767
1447891438,32767,32767,32767,32767,32767,32767,32767,32767
1447895438,32767,32767,32767,32767,-82,32767,-70,-70
1447899438,32767,32767,32767,32767,32767,32767,32767,32767
1447903438,32767,32767,32767,32767,32767,32767,32767,32767
1447907438,32767,32767,32767,32767,-82,32767,32767,32767
1447915439,32767,32767,32767,32767,32767,32767,32767,32767
1447919440,32767,32767,32767,32767,-68,32767,32767,32767
1447923438,32767,32767,32767,32767,32767,32767,32767,32767
1447927438,32767,32767,32767,32767,32767,32767,32767,32767
1447931439,32767,32767,32767,32767,32767,32767,32767,32767
1447935438,32767,32767,32767,32767,32767,-70,-93,-93
1447939442,32767,-1,32767,-1,32767,32767,32767,32767
1447944238,32767,32767,32767,32767,32767,32767,32767,32767
1447948239,32767,32767,32767,32767,-69,32767,32767,32767
1447952238,32767,32767,32767,32767,32767,32767,-72,-72
1447956238,32767,32767,32767,32767,32767,32767,32767,32767
1447960238,32767,32767,32767,32767,-73,-64,32767,32767
1447964238,32767,32767,32767,32767,32767,32767,32767,32767
1447968238,32767,32767,32767,32767,32767,32767,32767,32767
1447972238,32767,32767,32767,32767,-66,32767,32767,32767
1447976238,32767,32767,32767,32767,32767,32767,32767,32767
1447980238,32767,32767,32767,32767,32767,32767,32767,32767
1447984238,32767,32767,32767,32767,32767,-61,32767,32767
1447988238,32767,32767,32767,32767,32767,32767,-86,-86
1447992238,32767,32767,32767,32767,32767,32767,32767,32767
1447996238,32767,32767,32767,32767,-62,32767,32767,32767
1448000238,32767,32767,32767,32767,32767,32767,32767,32767
1448004238,32767,32767,32767,32767,32767,32767,-56,-56
1448008238,32767,32767,32767,32767,-69,-60,32767,32767
1448012238,32767,32767,32767,32767,32767,32767,32767,32767
1448016238,32767,32767,32767,32767,32767,32767,32767,32767
1448020238,32767,32767,32767,32767,-59,32767,32767,32767
1448024238,32767,32767,32767,32767,32767,32767,-61,-61
1448028239,32767,32767,32767,32767,32767,32767,32767,32767
1448032238,32767,32767,32767,32767,32767,-60,32767,32767
1448036238,32767,32767,-58,32767,32767,32767,32767,32767
1448040238,32767,32767,32767,32767,32767,32767,32767,32767
1448044238,32767,4,32767,4,-67,32767,-75,-75
1448048238,32767,32767,32767,32767,32767,32767,32767,32767
1448052238,32767,32767,32767,32767,32767,32767,32767,32767
1448056238,32767,32767,32767,32767,-70,-61,32767,32767
1448060238,32767,32767,32767,32767,32767,32767,32767,32767
1448064238,32767,32767,32767,32767,32767,32767,32767,32767
1448068238,32767,32767,32767,32767,-67,32767,32767,32767
1448072238,32767,32767,32767,32767,32767,32767,32767,32767
1448076238,32767,32767,32767,32767,32767,32767,32767,32767
1448080238,32767,32767,32767,32767,32767,-58,-87,-87
1448084238,32767,32767,32767,32767,32767,32767,32767,32767
1448088239,32767,32767,32767,32767,32767,32767,32767,32767
1448092238,32767,32767,32767,32767,-58,32767,32767,32767
1448096238,32767,32767,32767,32767,32767,32767,-53,-53
1448100238,32767,32767,32767,32767,32767,32767,32767,32767
1448104238,32767,32767,32767,32767,-69,-60,32767,32767
1448108238,32767,32767,32767,32767,32767,32767,32767,32767
1448112238,32767,32767,32767,32767,-49,32767,32767,32767
1448116238,32767,32767,32767,32767,32767,32767,-71,-71
1448120239,32767,32767,32767,32767,32767,32767,32767,32767
1448124238,32767,32767,32767,32767,32767,32767,32767,32767
1448136238,32767,32767,32767,32767,-68,32767,-84,-84
1448140238,32767,32767,32767,32767,32767,32767,32767,32767
1448144238,32767,32767,32767,32767,32767,32767,32767,32767
1448148239,32767,32767,32767,32767,-61,32767,32767,32767
1448152238,32767,-27,32767,-27,32767,32767,32767,32767
1448156238,32767,32767,32767,32767,32767,-60,32767,32767
1448160238,32767,32767,32767,32767,-69,32767,32767,32767
1448164238,32767,32767,32767,32767,32767,32767,32767,32767
1448168238,32767,32767,32767,32767,32767,32767,32767,32767
1448172242,32767,32767,32767,32767,32767,32767,-94,-94
1448176238,32767,32767,32767,32767,32767,-49,32767,32767
1448180238,32767,32767,32767,32767,32767,32767,32767,32767
1448184238,32767,32767,32767,32767,-70,32767,32767,32767
1448188238,32767,32767,32767,32767,32767,32767,-66,-66
1448192238,32767,32767,32767,32767,32767,32767,32767,32767
1448196238,32767,32767,32767,32767,-66,32767,32767,32767
1448200240,32767,32767,32767,32767,32767,-68,32767,32767
1448204238,32767,32767,32767,32767,32767,32767,32767,32767
1448208238,32767,32767,32767,32767,-69,32767,-75,-75
1448212238,32767,32767,32767,32767,32767,32767,32767,32767
1448216238,32767,32767,32767,32767,32767,32767,32767,32767
