timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
1451839647,1451839440,-0.011100058,-0.04381499,0.044276122,0.6971142,0.0,0.0,0.0,-1.0
1451943629,1451943438,-0.10322818,-0.04662079,0.04186116,0.70035094,0.0,0.0,0.0,-1.0
1452044386,1452044238,-0.070975415,-0.04433535,0.041794267,0.7054519,0.0,0.0,0.0,-1.0
1452144441,1452144238,0.041025314,-0.036488064,0.04730066,0.7073805,0.0,0.0,0.0,-1.0
1452248380,1452248238,0.09977015,-0.016409028,0.052117735,0.706173,0.0,0.0,0.0,-1.0
1452349235,1452349040,0.12719107,-0.032169934,0.048702803,0.7038049,0.0,0.0,0.0,-1.0
1452449231,1452449038,0.026732415,-0.056059457,0.04518453,0.6994306,0.0,0.0,0.0,-1.0
1452553186,1452553038,-0.076390475,-0.034582686,0.046404883,0.698672,0.0,0.0,0.0,-1.0
1452653234,1452653038,-0.08158223,-0.031518523,0.04129489,0.7035173,0.0,0.0,0.0,-1.0
1452753274,1452753062,0.018469544,-0.052355416,0.05160675,0.70831645,0.0,0.0,0.0,-1.0
1452857988,1452857838,0.09523631,-0.023560911,0.046482533,0.7053036,0.0,0.0,0.0,-1.0
1452958026,1452957838,0.10220965,-0.02086767,0.057359032,0.70388424,0.0,0.0,0.0,-1.0
1453058021,1453057838,-0.016459683,-0.038918488,0.050813437,0.7029064,0.0,0.0,0.0,-1.0
1453158031,1453157838,-0.096281394,-0.04589699,0.053164646,0.6970261,0.0,0.0,0.0,-1.0
1453262778,1453262640,-0.098149225,-0.01910963,0.056701273,0.69734645,0.0,0.0,0.0,-1.0
1453362829,1453362640,-0.030640502,-0.02316855,0.053753346,0.7062365,0.0,0.0,0.0,-1.0
1453466841,1453466642,0.04681214,-0.031210091,0.0553127,0.70723915,0.0,0.0,0.0,-1.0
1453566917,1453566638,0.098243594,-0.026654473,0.06328015,0.70480126,0.0,0.0,0.0,-1.0
1453667619,1453667441,0.06580188,-0.039912503,0.06020254,0.7039853,0.0,0.0,0.0,-1.0
1453771648,1453771438,-0.0064971955,-0.02841712,0.055886004,0.69903433,0.0,0.0,0.0,-1.0
1453871625,1453871441,-0.099313,-0.0384905,0.053091325,0.6940004,0.0,0.0,0.0,-1.0
1453971579,1453971438,-0.08455753,-0.0477309,0.052720547,0.69743073,0.0,0.0,0.0,-1.0
1454072428,1454072238,0.02066173,-0.035281446,0.054505438,0.70641625,0.0,0.0,0.0,-1.0
1454176422,1454176238,0.08225311,-0.033055387,0.047765173,0.70457935,0.0,0.0,0.0,-1.0
1454276442,1454276241,0.10023704,-0.044480104,0.04772747,0.7073003,0.0,0.0,0.0,-1.0
1454380386,1454380251,0.030900456,-0.042682327,0.04850274,0.7016644,0.0,0.0,0.0,-1.0
1454481189,1454481038,-0.089496195,-0.022751814,0.044966407,0.6982049,0.0,0.0,0.0,-1.0
1454581180,1454581038,-0.09543374,-0.009116887,0.03999398,0.6958424,0.0,0.0,0.0,-1.0
1454681239,1454681038,0.04865613,-0.035440374,0.042104587,0.70684,0.0,0.0,0.0,-1.0
1454785279,1454785081,0.12320683,-0.027094398,0.04989465,0.7124662,0.0,0.0,0.0,-1.0
1454885975,1454885838,0.071902305,-0.04743257,0.026108297,0.70900077,0.0,0.0,0.0,-1.0
1454985988,1454985838,-0.047893547,-0.044892564,-0.04261526,0.69465727,0.0,0.0,0.0,-1.0
1455090053,1455089871,-0.10906183,-0.058010425,-0.062387496,0.69184184,0.0,0.0,0.0,-1.0
1455190035,1455189838,-0.05632437,-0.043067954,0.005102858,0.7004939,0.0,0.0,0.0,-1.0
1455290829,1455290638,0.083021566,-0.030094955,0.045020565,0.7102028,0.0,0.0,0.0,-1.0
1455394983,1455394638,0.122273065,-0.043280292,0.102991715,0.7062184,0.0,0.0,0.0,-1.0
1455494821,1455494638,0.019684453,-0.04878878,0.16554365,0.6923772,0.0,0.0,0.0,-1.0
1455594820,1455594638,-0.06196724,-0.019141443,0.17577304,0.6867359,0.0,0.0,0.0,-1.0
1455699621,1455699438,-0.02929663,-0.00447883,0.099172324,0.69140893,0.0,0.0,0.0,-1.0
1455799636,1455799438,0.0014080419,-0.028022654,0.0809062,0.6877346,0.0,0.0,0.0,-1.0
1455899642,1455899441,0.000533532,-0.051403407,0.059451643,0.6791714,0.0,0.0,0.0,-1.0
1456003621,1456003438,0.0051911213,-0.02469886,0.043197624,0.6806577,0.0,0.0,0.0,-1.0
1456104389,1456104238,0.003338811,-0.013734081,0.0308104,0.6774185,0.0,0.0,0.0,-1.0
1456204429,1456204239,0.0030549127,-0.03867882,0.02814112,0.671133,0.0,0.0,0.0,-1.0
1456308431,1456308238,-0.008243322,-0.023433419,0.028703807,0.6748255,0.0,0.0,0.0,-1.0
1456408426,1456408240,0.0067160316,-0.043599352,0.03128127,0.67908126,0.0,0.0,0.0,-1.0
1456509234,1456509039,0.0022116506,-0.027166331,0.03462917,0.6776101,0.0,0.0,0.0,-1.0
1456613231,1456613038,0.010985515,-0.043786697,0.03439567,0.67488617,0.0,0.0,0.0,-1.0
1456713229,1456713038,0.0020391964,-0.024552986,0.038630508,0.67339915,0.0,0.0,0.0,-1.0
1456813280,1456813060,-0.0051209526,-0.030224193,0.039773334,0.67384297,0.0,0.0,0.0,-1.0
1456918040,1456917838,0.0018283266,-0.042798765,0.043414485,0.6755302,0.0,0.0,0.0,-1.0
1457018027,1457017838,-0.003012363,-0.034089804,0.047009055,0.67986476,0.0,0.0,0.0,-1.0
1457118032,1457117838,0.002269643,-0.018709548,0.044032313,0.68272054,0.0,0.0,0.0,-1.0
1457217976,1457217838,0.002445633,-0.024518793,0.047095265,0.68078846,0.0,0.0,0.0,-1.0
1457322778,1457322640,-0.001304387,-0.042006873,0.045783475,0.67697453,0.0,0.0,0.0,-1.0
1457422828,1457422645,-0.0023992476,-0.034040462,0.045843046,0.67713386,0.0,0.0,0.0,-1.0
1457526819,1457526638,-0.0039971224,-0.029361475,0.04665117,0.68225586,0.0,0.0,0.0,-1.0
1457627621,1457627439,0.0019639693,-0.024048666,0.049445126,0.67953265,0.0,0.0,0.0,-1.0
1457727595,1457727439,-0.004807721,-0.041313376,0.04924459,0.678936,0.0,0.0,0.0,-1.0
1457831627,1457831438,0.0017589128,-0.015068233,0.049559478,0.68094194,0.0,0.0,0.0,-1.0
1457935621,1457935438,-0.0043206,-0.022239404,0.045779463,0.6787785,0.0,0.0,0.0,-1.0
1458035622,1458035438,-0.0042795436,-0.017884497,0.04309437,0.6764677,0.0,0.0,0.0,-1.0
1458136434,1458136238,0.00035776006,-0.012395096,0.042161558,0.6811339,0.0,0.0,0.0,-1.0
1458240431,1458240238,-0.0045709005,-0.025880633,0.04610973,0.67940545,0.0,0.0,0.0,-1.0
1458340431,1458340238,-0.005041024,-0.025742454,0.04059532,0.6771524,0.0,0.0,0.0,-1.0
1458440426,1458440238,-0.003734397,-0.0220737,0.042626657,0.6795836,0.0,0.0,0.0,-1.0
1458545231,1458545038,0.0019210773,-0.012181417,0.03891072,0.67906326,0.0,0.0,0.0,-1.0
1458645225,1458645041,0.0004097264,-0.024170842,0.039173216,0.67684424,0.0,0.0,0.0,-1.0
1458745260,1458745060,-0.0023672055,-0.020861568,0.040970296,0.68308705,0.0,0.0,0.0,-1.0
1458950025,1458949838,-0.0095618535,-0.032844845,0.041249175,0.67507136,0.0,0.0,0.0,-1.0
1459050043,1459049848,-0.0033468101,-0.028823491,0.042472,0.6780034,0.0,0.0,0.0,-1.0
1459154030,1459153838,-0.0038298883,-0.010805839,0.045510318,0.68001044,0.0,0.0,0.0,-1.0
1459254855,1459254661,-0.0056989416,-0.026299324,0.04452168,0.6785062,0.0,0.0,0.0,-1.0
1459354776,1459354638,-0.012788809,-0.02479026,0.045222532,0.68172634,0.0,0.0,0.0,-1.0
1459558915,1459558638,-0.0043884814,0.00297576,0.047425117,0.6766883,0.0,0.0,0.0,-1.0
1459659620,1459659438,-0.008900112,-0.03821101,0.05047019,0.68891925,0.0,0.0,0.0,-1.0
1459763626,1459763438,-0.013822717,-0.037657645,0.060820572,0.68376416,0.0,0.0,0.0,-1.0
1459863620,1459863438,-0.017803257,-0.03194128,0.06919871,0.6808505,0.0,0.0,0.0,-1.0
1459963640,1459963440,-0.015981076,-0.053496588,0.07336902,0.6773567,0.0,0.0,0.0,-1.0
1460064429,1460064238,-0.0048840316,-0.04900392,0.075630985,0.67880213,0.0,0.0,0.0,-1.0
1460168393,1460168251,-0.0018621143,-0.03945662,0.08274369,0.6805323,0.0,0.0,0.0,-1.0
1460268426,1460268238,0.0036814634,-0.050728872,0.08396029,0.67693126,0.0,0.0,0.0,-1.0
1460372433,1460372238,-0.028854016,-0.009681201,0.08677668,0.6771585,0.0,0.0,0.0,-1.0
1460473233,1460473038,-0.015868047,-0.0267652,0.09134292,0.685951,0.0,0.0,0.0,-1.0
1460573231,1460573038,-0.0092398105,-0.03915157,0.097048804,0.6836265,0.0,0.0,0.0,-1.0
1460673236,1460673038,-0.008609445,-0.036018964,0.09704756,0.67819405,0.0,0.0,0.0,-1.0
1460777273,1460777081,-0.004202353,-0.045725938,0.09512636,0.68034047,0.0,0.0,0.0,-1.0
1460878027,1460877838,-0.015816836,-0.021659281,0.09830764,0.6762309,0.0,0.0,0.0,-1.0
1460978037,1460977838,-0.017019648,-0.038567968,0.09646247,0.6741849,0.0,0.0,0.0,-1.0
1461082038,1461081839,-0.021062702,-0.019306779,0.09228255,0.67906195,0.0,0.0,0.0,-1.0
1461181976,1461181838,-0.024086732,-0.024142155,0.09391928,0.67833644,0.0,0.0,0.0,-1.0
1461282823,1461282638,-0.023053296,-0.036696717,0.0890946,0.6813194,0.0,0.0,0.0,-1.0
1461386779,1461386638,-0.028896442,-0.03262703,0.08436237,0.68131256,0.0,0.0,0.0,-1.0
1461486821,1461486638,-0.025832705,-0.03869623,0.077325955,0.6799561,0.0,0.0,0.0,-1.0
1461586828,1461586638,-0.017431071,-0.036238015,0.070517614,0.6812191,0.0,0.0,0.0,-1.0
1461691622,1461691441,-0.01797283,-0.020011147,0.06455453,0.6873774,0.0,0.0,0.0,-1.0
1461791639,1461791438,-0.018818643,-0.024667298,0.05855067,0.68364733,0.0,0.0,0.0,-1.0
1461891633,1461891438,-0.013916483,-0.028204318,0.05009275,0.68570703,0.0,0.0,0.0,-1.0
1461995586,1461995439,-0.010954907,-0.025079688,0.04611849,0.6818491,0.0,0.0,0.0,-1.0
1462096424,1462096238,-0.015827715,-0.028311605,0.041748844,0.68007445,0.0,0.0,0.0,-1.0
1462196499,1462196238,-0.0182179,-0.023704376,0.041574597,0.6825386,0.0,0.0,0.0,-1.0
1462300427,1462300238,-0.011221189,-0.019530982,0.040496163,0.68252003,0.0,0.0,0.0,-1.0
1462400428,1462400238,-0.013646181,-0.03005224,0.042140335,0.68035287,0.0,0.0,0.0,-1.0
1462501231,1462501038,-0.020137012,-0.037348915,0.03921148,0.6762426,0.0,0.0,0.0,-1.0
1462605230,1462605040,-0.019144462,-0.039298184,0.043023534,0.6795358,0.0,0.0,0.0,-1.0
1462705235,1462705040,-0.013981773,-0.025232866,0.044245128,0.6815924,0.0,0.0,0.0,-1.0
1462805204,1462805058,-0.014020583,-0.019054923,0.043298926,0.68203366,0.0,0.0,0.0,-1.0
1462910124,1462909838,-0.020954536,-0.03568028,0.044048697,0.6814921,0.0,0.0,0.0,-1.0
1463014029,1463013840,-0.008403478,-0.032486726,0.04278723,0.68172985,0.0,0.0,0.0,-1.0
1463114027,1463113838,-0.008929119,-0.045326103,0.041862123,0.6795803,0.0,0.0,0.0,-1.0
1463218037,1463217838,-0.007872686,-0.034282565,0.043008637,0.68197197,0.0,0.0,0.0,-1.0
1463318788,1463318638,-0.012317567,-0.032493327,0.037912317,0.68251795,0.0,0.0,0.0,-1.0
1463418821,1463418638,-0.018550461,-0.040271066,0.036736667,0.67812955,0.0,0.0,0.0,-1.0
1463518828,1463518640,-0.008825027,-0.016398031,0.031476006,0.67974097,0.0,0.0,0.0,-1.0
1463622820,1463622638,-0.013293168,-0.015557452,0.032838847,0.6825339,0.0,0.0,0.0,-1.0
1463723621,1463723438,-0.011397743,-0.01646045,0.030436555,0.6799212,0.0,0.0,0.0,-1.0
1463823773,1463823438,-0.005315111,-0.036899023,0.03154082,0.68064237,0.0,0.0,0.0,-1.0
1463927630,1463927439,-0.0047219684,-0.023465263,0.030585362,0.68442166,0.0,0.0,0.0,-1.0
1464027602,1464027439,-0.0047166613,-0.041877836,0.02939336,0.6815178,0.0,0.0,0.0,-1.0
1464128425,1464128238,-0.0065443157,-0.035771072,0.031748928,0.6789765,0.0,0.0,0.0,-1.0
1464232430,1464232238,-0.016463358,-0.031796087,0.031134298,0.68215907,0.0,0.0,0.0,-1.0
1464332429,1464332238,-0.010401997,-0.04230787,0.037543245,0.68008447,0.0,0.0,0.0,-1.0
1464433298,1464433038,-0.006192166,-0.022283526,0.037932612,0.6836527,0.0,0.0,0.0,-1.0
1464537224,1464537038,-0.01529551,-0.040558603,0.038099404,0.67751884,0.0,0.0,0.0,-1.0
1464637234,1464637041,0.0142083,-0.041323833,0.040931776,0.68107796,0.0,0.0,0.0,-1.0
1464737254,1464737058,-0.0017849728,-0.018939102,0.04320716,0.68730116,0.0,0.0,0.0,-1.0
1464842053,1464841841,-0.007302159,-0.03223372,0.042725567,0.6809371,0.0,0.0,0.0,-1.0
1464946034,1464945841,-0.013769085,-0.037065968,0.042879526,0.68053883,0.0,0.0,0.0,-1.0
1465046021,1465045839,-0.012459054,-0.048596844,0.043429125,0.66969556,0.0,0.0,0.0,-1.0
1465150039,1465149840,-0.00980287,-0.040367946,0.042894594,0.6713531,0.0,0.0,0.0,-1.0
1465250974,1465250638,-0.010024127,-0.053277835,0.047549926,0.65484786,0.0,0.0,0.0,-1.0
1465354821,1465354638,-0.011603902,-0.041754004,0.04439431,0.6518042,0.0,0.0,0.0,-1.0
1465454823,1465454638,-0.009805937,-0.030129958,0.046872504,0.6733305,0.0,0.0,0.0,-1.0
1465558826,1465558642,-0.010067312,-0.045871608,0.042261146,0.6765218,0.0,0.0,0.0,-1.0
1465659578,1465659439,-0.0052719647,-0.04635582,0.04628231,0.6718377,0.0,0.0,0.0,-1.0
1465759627,1465759438,-0.008056151,-0.04095804,0.04570764,0.678577,0.0,0.0,0.0,-1.0
1465863620,1465863438,-0.013220961,-0.05325571,0.047738135,0.6734056,0.0,0.0,0.0,-1.0
1465963626,1465963439,-0.00725761,-0.03206399,0.048017792,0.6731155,0.0,0.0,0.0,-1.0
1466064423,1466064238,-0.006614765,-0.041081518,0.047923148,0.6735478,0.0,0.0,0.0,-1.0
1466168430,1466168238,-0.015149512,-0.04071114,0.047822565,0.6756172,0.0,0.0,0.0,-1.0
1466268390,1466268238,-0.019278556,-0.047234543,0.052934784,0.6746721,0.0,0.0,0.0,-1.0
1466368423,1466368238,-0.016771765,-0.05394358,0.05582328,0.67525065,0.0,0.0,0.0,-1.0
1466469234,1466469038,-0.016142668,-0.04249846,0.05491064,0.67945963,0.0,0.0,0.0,-1.0
1466573228,1466573073,-0.015020673,-0.041382506,0.053125292,0.67817813,0.0,0.0,0.0,-1.0
1466673230,1466673038,-0.025173448,-0.061670724,0.055742443,0.6822721,0.0,0.0,0.0,-1.0
1466773224,1466773038,-0.017397404,-0.04497841,0.056798134,0.68602836,0.0,0.0,0.0,-1.0
1466878028,1466877839,-0.022141725,-0.00838614,0.06014803,0.6813227,0.0,0.0,0.0,-1.0
1466978020,1466977838,-0.022149783,-0.01925921,0.063619725,0.6808534,0.0,0.0,0.0,-1.0
1467082040,1467081838,-0.018585248,-0.033076327,0.06062288,0.67763865,0.0,0.0,0.0,-1.0
1467182987,1467182641,-0.018477462,-0.038852252,0.059447225,0.67650425,0.0,0.0,0.0,-1.0
1467282782,1467282638,-0.016748648,-0.045719627,0.059977595,0.6760173,0.0,0.0,0.0,-1.0
1467383000,1467382639,-0.017170755,-0.047109574,0.058385406,0.67752594,0.0,0.0,0.0,-1.0
1467486816,1467486678,-0.023801824,-0.036840692,0.05867148,0.68073285,0.0,0.0,0.0,-1.0
1467587637,1467587438,-0.017368825,-0.045499805,0.057954527,0.6796038,0.0,0.0,0.0,-1.0
1467687630,1467687438,-0.017945603,-0.044279635,0.05540251,0.68129253,0.0,0.0,0.0,-1.0
1467791648,1467791459,-0.019081391,-0.03702674,0.051595256,0.6778358,0.0,0.0,0.0,-1.0
1467891584,1467891439,-0.019830842,-0.037144255,0.049718656,0.67728084,0.0,0.0,0.0,-1.0
1467992425,1467992239,-0.022434033,-0.022918466,0.04767082,0.68147,0.0,0.0,0.0,-1.0
1468096424,1468096238,-0.0143247815,-0.022816472,0.04357041,0.67932403,0.0,0.0,0.0,-1.0
1468196569,1468196238,-0.023012398,-0.035444677,0.044586387,0.68268186,0.0,0.0,0.0,-1.0
1468296435,1468296238,-0.017585622,-0.03826181,0.04371696,0.6806712,0.0,0.0,0.0,-1.0
1468401228,1468401039,-0.022036534,-0.032899108,0.04295084,0.67686933,0.0,0.0,0.0,-1.0
1468501232,1468501040,-0.023220249,-0.03665657,0.04234303,0.6778554,0.0,0.0,0.0,-1.0
1468601206,1468601058,-0.019854529,-0.03244933,0.049758777,0.67890495,0.0,0.0,0.0,-1.0
1468706044,1468705841,-0.018429862,-0.024500698,0.04226692,0.6768196,0.0,0.0,0.0,-1.0
1468806023,1468805840,-0.024942178,-0.047936764,0.049035423,0.67536455,0.0,0.0,0.0,-1.0
1468906021,1468905838,-0.029331641,-0.006833822,0.046039153,0.6775553,0.0,0.0,0.0,-1.0
1469010138,1469009840,-0.02387007,-0.040818844,0.04381477,0.68230456,0.0,0.0,0.0,-1.0
1469110021,1469109838,-0.017498773,-0.014648867,0.040770374,0.6790145,0.0,0.0,0.0,-1.0
1469210830,1469210639,-0.022053847,-0.02355028,0.041752666,0.6800264,0.0,0.0,0.0,-1.0
1469314821,1469314638,-0.01817575,-0.027424794,0.034957416,0.67866844,0.0,0.0,0.0,-1.0
1469418819,1469418681,-0.016164603,-0.010587672,0.03495083,0.6818209,0.0,0.0,0.0,-1.0
1469518827,1469518641,-0.013430578,-0.038870398,0.024250414,0.6803467,0.0,0.0,0.0,-1.0
1469619633,1469619438,-0.017922414,-0.029348487,0.026320167,0.6792332,0.0,0.0,0.0,-1.0
1469723640,1469723439,-0.009323925,-0.024986506,0.021721153,0.67815363,0.0,0.0,0.0,-1.0
1469827622,1469827439,-0.016114073,-0.02957593,0.017463591,0.6809365,0.0,0.0,0.0,-1.0
1469927582,1469927438,-0.012000022,-0.028626606,0.015843995,0.68318534,0.0,0.0,0.0,-1.0
1470032434,1470032238,-0.020976454,-0.026711036,0.01499732,0.68168616,0.0,0.0,0.0,-1.0
1470132380,1470132238,-0.015251687,-0.020107424,0.017081691,0.68249476,0.0,0.0,0.0,-1.0
1470232435,1470232250,-0.01385769,-0.046583153,0.016265726,0.68303883,0.0,0.0,0.0,-1.0
1470333226,1470333040,-0.01183017,-0.028586268,0.017470894,0.6832361,0.0,0.0,0.0,-1.0
1470437216,1470437072,-0.01061847,-0.026722167,0.018952547,0.6787608,0.0,0.0,0.0,-1.0
1470537231,1470537038,-0.0071064937,-0.03468009,0.0149503,0.6839671,0.0,0.0,0.0,-1.0
1470641236,1470641038,-0.008500041,-0.03042688,0.015883822,0.68199897,0.0,0.0,0.0,-1.0
1470742021,1470741838,-0.008464086,-0.051172722,0.012342123,0.67900443,0.0,0.0,0.0,-1.0
1470842021,1470841839,-0.0068650283,-0.035094365,0.012780258,0.684815,0.0,0.0,0.0,-1.0
1470946036,1470945838,-0.014020401,-0.015509092,0.009243999,0.6798754,0.0,0.0,0.0,-1.0
1471046021,1471045838,-0.00474688,-0.0441774,0.0065987185,0.68153393,0.0,0.0,0.0,-1.0
1471146831,1471146641,-0.009754762,-0.020700525,0.0057771336,0.68304074,0.0,0.0,0.0,-1.0
1471246821,1471246638,-0.008506933,-0.041098747,0.0035845134,0.68278563,0.0,0.0,0.0,-1.0
1471350829,1471350638,-0.006511946,-0.0399086,0.0012490712,0.68152344,0.0,0.0,0.0,-1.0
1471450822,1471450640,-0.012638938,-0.014671924,0.003483951,0.67794013,0.0,0.0,0.0,-1.0
1471551626,1471551438,-0.011942947,-0.025784237,0.0029959753,0.67442894,0.0,0.0,0.0,-1.0
1471655621,1471655438,-0.020641424,-0.037310984,0.0053655766,0.67809886,0.0,0.0,0.0,-1.0
1471755582,1471755438,-0.009983788,-0.044317313,0.008516466,0.67782,0.0,0.0,0.0,-1.0
1471859626,1471859438,-0.006361465,-0.023611987,0.00905916,0.67841196,0.0,0.0,0.0,-1.0
1471960382,1471960238,-0.013205971,-0.048621006,0.007126987,0.6770965,0.0,0.0,0.0,-1.0
1472060384,1472060238,-0.0077046934,-0.027928295,0.009085423,0.67511195,0.0,0.0,0.0,-1.0
1472160426,1472160238,-0.011459717,-0.044650447,0.006503502,0.6732689,0.0,0.0,0.0,-1.0
1472365234,1472365041,-0.0143783055,-0.02492342,0.009463167,0.66803634,0.0,0.0,0.0,-1.0
1472465270,1472465060,-0.0040058885,-0.022025496,0.010228982,0.6618835,0.0,0.0,0.0,-1.0
1472569224,1472569038,-0.010610562,-0.03422422,0.016757784,0.66522044,0.0,0.0,0.0,-1.0
1472669183,1472669038,-0.010625832,-0.030568976,0.015035905,0.66271406,0.0,0.0,0.0,-1.0
1472770029,1472769838,-0.01819063,-0.04972103,0.017235067,0.6550032,0.0,0.0,0.0,-1.0
1472874020,1472873838,-0.013960153,-0.048680052,0.019724643,0.6513693,0.0,0.0,0.0,-1.0
1472974037,1472973838,-0.012592902,-0.034858502,0.017549058,0.6483685,0.0,0.0,0.0,-1.0
1473074831,1473074638,-0.016129918,-0.025966415,0.019849442,0.65001005,0.0,0.0,0.0,-1.0
1473178843,1473178640,-0.006166722,-0.036256127,0.019705394,0.6424383,0.0,0.0,0.0,-1.0
1473278785,1473278638,-0.009901178,-0.017477298,0.018031914,0.64592284,0.0,0.0,0.0,-1.0
1473378812,1473378639,-0.010478167,-0.026321849,0.013389187,0.6495778,0.0,0.0,0.0,-1.0
1473483639,1473483439,-0.014106629,-0.037461963,0.012223721,0.6466237,0.0,0.0,0.0,-1.0
1473587643,1473587441,-0.00853609,-0.03867343,0.008919079,0.6272569,0.0,0.0,0.0,-1.0
1473687576,1473687438,-0.015506669,-0.032523572,0.0053841677,0.6436884,0.0,0.0,0.0,-1.0
1473791642,1473791439,-0.016847176,-0.03375826,0.010216428,0.6397501,0.0,0.0,0.0,-1.0
1473892424,1473892238,-0.0060412996,-0.02503756,0.009719377,0.6428721,0.0,0.0,0.0,-1.0
1473992432,1473992238,-0.020611139,-0.02250089,0.011875908,0.635498,0.0,0.0,0.0,-1.0
1474092432,1474092238,-0.022272319,-0.014390514,0.015020538,0.6300589,0.0,0.0,0.0,-1.0
1474196437,1474196251,-0.009712279,-0.033589706,0.021201951,0.62447095,0.0,0.0,0.0,-1.0
1474297183,1474297038,-0.01055964,-0.06031737,0.029949777,0.6178477,0.0,0.0,0.0,-1.0
1474397258,1474397058,-0.001231919,-0.05689428,0.03568971,0.6281846,0.0,0.0,0.0,-1.0
1474501230,1474501039,-0.01745315,-0.03775015,0.037870627,0.6234727,0.0,0.0,0.0,-1.0
1474601226,1474601038,-0.020570213,-0.04827347,0.042896017,0.6132076,0.0,0.0,0.0,-1.0
1474702021,1474701838,-0.008868411,-0.04728723,0.04120505,0.6100159,0.0,0.0,0.0,-1.0
1474806027,1474805838,-0.01925531,-0.042565078,0.038809706,0.60645866,0.0,0.0,0.0,-1.0
1474906052,1474905839,-0.01251217,-0.029586306,0.038579874,0.6033693,0.0,0.0,0.0,-1.0
1475006826,1475006638,-0.03158254,-0.044534653,0.039854012,0.59525394,0.0,0.0,0.0,-1.0
1475110829,1475110641,-0.0029260041,-0.067521095,0.038529746,0.5886075,0.0,0.0,0.0,-1.0
1475210827,1475210638,-0.0029370005,-0.042297024,0.04040032,0.5828824,0.0,0.0,0.0,-1.0
1475310852,1475310638,0.052912198,-0.020204885,0.050005227,0.3311928,0.0,0.0,0.0,-1.0
1475415632,1475415438,0.023962697,-0.07758564,0.056337893,0.1618817,0.0,0.0,0.0,-1.0
1475515620,1475515439,-0.049590603,-0.030776167,-0.05297759,0.10922316,0.0,0.0,0.0,-1.0
1475615619,1475615438,-0.01114893,-0.10994452,-0.15436645,0.100057624,0.0,0.0,0.0,-1.0
1475719575,1475719438,-0.02597815,-0.1430078,-0.34389454,0.1000665,0.0,0.0,0.0,-1.0
1475820487,1475820282,-0.009687921,-0.027004644,-0.3948425,0.1,0.0,0.0,0.0,-1.0
1475920383,1475920238,-0.022320691,-0.03172196,-0.3931985,0.1,0.0,0.0,0.0,-1.0
1476024423,1476024238,-0.022597836,-0.033128448,-0.39572087,0.1,0.0,0.0,0.0,-1.0
1476124433,1476124238,-0.02366862,-0.034001794,-0.39462054,0.1,0.0,0.0,0.0,-1.0
1476225185,1476225038,-0.012537161,-0.035040073,-0.39127207,0.1,0.0,0.0,0.0,-1.0
1476325223,1476325038,-0.027392337,-0.034908697,-0.39489415,0.1,0.0,0.0,0.0,-1.0
1476429232,1476429081,-0.022290599,-0.03421466,-0.18635887,0.1,0.0,0.0,0.0,-1.0
1476529223,1476529038,-0.01855294,-0.033125307,-0.181061,0.1,0.0,0.0,0.0,-1.0
1476630039,1476629838,-0.01824156,-0.03442991,-0.18458766,0.1,0.0,0.0,0.0,-1.0
1476733982,1476733839,-0.018195938,-0.034356516,-0.17877698,0.1,0.0,0.0,0.0,-1.0
1476834029,1476833838,-0.025640799,-0.036316063,-0.18726347,0.1,0.0,0.0,0.0,-1.0
1476934817,1476934639,0.00030508963,0.009519617,-0.20779727,0.1,0.0,0.0,0.0,-1.0
1477038819,1477038638,-0.0038993342,0.009702321,-0.20853168,0.1,0.0,0.0,0.0,-1.0
1477138815,1477138638,-0.004581014,0.010092839,-0.21034372,0.1,0.0,0.0,0.0,-1.0
1477238829,1477238641,-0.004205102,0.008409643,-0.20915866,0.1,0.0,0.0,0.0,-1.0
1477343760,1477343438,-0.004354297,0.009790721,-0.21027903,0.1,0.0,0.0,0.0,-1.0
1477443623,1477443438,-0.005018036,0.007220125,-0.20902641,0.1,0.0,0.0,0.0,-1.0
