timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
1445235674,4,1719.6036,1670.4926,1615.4552,1732.2412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1445334940,4,1724.1432,1675.1187,1610.88,1748.6202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1445435685,4,1675.383,1734.762,1690.0206,1679.4419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1445539730,4,1658.0994,1744.527,1726.888,1652.3502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1445639748,4,1632.5497,1769.1765,1722.1117,1651.9373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1445741348,4,1667.373,1709.9108,1665.4849,1706.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1445843735,4,1707.2611,1667.9691,1618.4597,1751.7178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1445948528,4,1722.3566,1650.6498,1610.0939,1764.7133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446052538,4,1714.0798,1666.8932,1622.4886,1752.0985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446152458,4,1658.3754,1724.6512,1695.1128,1693.714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446256533,4,1649.194,1757.2749,1736.7422,1648.5195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446357338,4,1640.1488,1753.0778,1710.4106,1666.8788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446457332,4,1700.6079,1683.9009,1621.4794,1741.9155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446561338,4,1732.4713,1651.4089,1591.5582,1767.1425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446661331,4,1710.6783,1694.8134,1619.9182,1740.4198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446762047,4,1677.2775,1736.4144,1653.8721,1703.0297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446866150,4,1654.9165,1760.4979,1705.8795,1657.8911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1446966047,4,1637.7029,1784.9121,1703.2037,1649.1982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447066928,4,1681.8491,1721.7313,1626.003,1725.2844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447167802,4,1737.2615,1662.2914,1595.8822,1756.9407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447270882,4,1729.2737,1683.2795,1627.4423,1726.9878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447370929,4,1681.2089,1736.8496,1702.7953,1670.5394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447475925,4,1640.2118,1776.408,1715.3433,1639.885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447575647,4,1643.898,1772.8513,1686.2325,1669.271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447676641,4,1725.6328,1663.2384,1609.9851,1749.376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447779729,4,1733.0444,1664.4033,1602.5624,1755.8511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447883725,4,1726.9584,1670.5253,1631.804,1728.7938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1447985432,4,1666.4988,1737.9066,1695.5181,1669.6248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448084537,4,1629.2456,1776.5066,1719.6678,1643.3236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448188528,4,1644.7301,1761.9822,1721.4309,1645.0872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448288454,4,1695.6095,1691.3246,1617.4636,1737.302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448389335,4,1737.6492,1641.74,1606.283,1754.2957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448493341,4,1710.3535,1681.269,1625.8174,1743.8057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448593260,4,1669.7186,1721.8956,1684.0696,1689.5436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448693365,4,1637.5024,1766.0848,1742.6621,1633.642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448798968,4,1629.7523,1766.8562,1725.5237,1648.3964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448898079,4,1697.9984,1686.4387,1648.6294,1718.4851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1448998993,4,1731.7874,1654.0219,1608.446,1758.2255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449102136,4,1711.5253,1685.6155,1639.1216,1732.9933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449202976,4,1671.6908,1739.4843,1728.4827,1657.9847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449303388,4,1642.2943,1778.3579,1733.5355,1633.4254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449406937,4,1634.004,1763.2937,1713.8154,1649.1266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449506928,4,1691.968,1697.0106,1635.436,1718.4359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449607740,4,1730.5327,1664.2231,1605.7782,1748.7106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449711929,4,1718.968,1690.8242,1629.7102,1731.6322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449811750,4,1658.2339,1759.1833,1691.591,1673.0289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1449911728,4,1647.1815,1786.3505,1728.1581,1622.0327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450012547,4,1681.9923,1740.6302,1680.0426,1673.991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450117710,4,1719.7069,1689.0895,1615.9749,1725.3599,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450216524,4,1741.4469,1683.832,1619.1097,1732.1321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450421274,4,1653.7709,1775.2356,1715.0881,1637.0092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450521330,4,1631.7,1801.577,1690.4558,1646.4333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450623631,4,1699.6442,1724.4858,1629.2676,1701.4315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450725338,4,1737.4917,1686.1741,1592.13,1744.541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450826141,4,1726.1619,1702.2327,1615.0146,1724.2974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1450926156,4,1675.9766,1765.6505,1694.9065,1652.3151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451030137,4,1645.1132,1789.6118,1707.35,1623.3102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451130569,4,1665.5394,1759.5132,1689.4634,1650.3063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451230926,4,1726.0356,1697.1511,1612.7858,1723.1144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451334927,4,1743.9702,1664.9939,1603.2501,1728.8041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451434924,4,1724.9375,1699.9956,1623.0035,1712.5215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451535109,4,1668.0787,1767.9409,1687.1733,1646.6421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451639728,4,1655.9197,1784.533,1711.8317,1621.1617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451739730,4,1642.7733,1793.0265,1690.7511,1628.6926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451839936,4,1702.7802,1735.1664,1629.805,1684.1682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1451944559,4,1747.5677,1691.5292,1586.7714,1735.1143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452044455,4,1736.2584,1709.8861,1607.4844,1721.6364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452144541,4,1689.9097,1766.6439,1664.3018,1659.81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452248449,4,1673.2977,1788.3093,1699.1003,1616.577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452349349,4,1647.8757,1805.635,1705.6046,1611.5385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452450883,4,1680.2507,1762.2104,1643.456,1672.4884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452553261,4,1742.2477,1700.86,1601.6581,1711.5159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452653344,4,1746.1488,1696.5883,1607.5736,1719.5377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452753373,4,1696.8896,1767.0028,1642.9241,1676.4695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452858056,4,1667.4486,1785.052,1696.6523,1625.6973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1452958137,4,1671.9501,1793.7905,1692.8298,1612.3054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453058139,4,1716.4874,1738.7205,1629.0543,1683.8759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453158141,4,1750.0725,1700.1945,1580.3282,1721.0778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453263498,4,1766.956,1688.7108,1590.4114,1706.4918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453362929,4,1735.6913,1728.2944,1630.104,1683.3723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453466940,4,1695.1672,1772.4053,1664.0712,1648.6259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453566986,4,1675.8356,1799.4784,1684.4996,1613.63,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453667688,4,1682.6055,1787.2574,1663.4625,1637.8334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453772582,4,1717.5945,1739.2941,1632.9221,1667.4856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453871729,4,1753.0698,1692.8586,1580.4271,1716.8456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1453971648,4,1743.3341,1706.8777,1585.8176,1716.7766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454072551,4,1704.9547,1760.3357,1649.1012,1663.574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454176525,4,1669.5664,1783.7161,1684.1216,1635.4182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454276542,4,1656.8881,1800.1508,1689.2993,1634.1027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454380464,4,1688.6953,1761.5387,1651.3815,1663.0449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454481267,4,1753.2567,1687.1831,1601.707,1712.8269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454581256,4,1757.8102,1672.3607,1607.344,1710.8438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454681343,4,1682.6355,1765.8868,1671.8562,1658.7733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454785382,4,1659.2572,1808.048,1711.3733,1616.2268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454886044,4,1655.5085,1773.6442,1690.1366,1665.9128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1454986057,4,1657.9148,1654.944,1670.164,1762.0176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455091956,4,1665.8872,1615.3489,1645.2639,1810.6571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455190145,4,1700.4794,1687.3561,1637.577,1735.9705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455290929,4,1672.6665,1784.6462,1691.825,1639.4302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455395096,4,1684.5023,1848.3918,1661.3582,1583.1593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455494924,4,1766.6521,1834.4371,1554.3776,1583.1893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455596570,4,1824.954,1782.5586,1517.5272,1597.8208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455699725,4,1765.691,1741.1227,1597.8477,1631.2837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455799924,4,1723.4811,1752.6161,1611.6063,1637.9535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1455899745,4,1691.3286,1742.7437,1608.6245,1658.9832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456003725,4,1691.9039,1721.4935,1636.5662,1655.8779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456104458,4,1687.3096,1704.2109,1647.4802,1657.771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456204533,4,1668.8347,1710.149,1632.4613,1667.7273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456308530,4,1684.9518,1699.9893,1636.606,1667.9644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456409401,4,1672.3489,1722.1587,1635.2037,1671.7163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456509342,4,1684.0261,1713.1089,1637.7347,1662.4386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456613335,4,1669.3864,1723.6082,1632.1075,1664.5791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456713337,4,1685.2583,1711.5833,1633.1943,1655.4818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456813380,4,1687.106,1711.9569,1626.3538,1661.3438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456918150,4,1681.172,1725.3506,1622.2017,1662.7604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457018139,4,1693.4291,1724.1942,1624.6344,1661.3636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457118143,4,1698.3429,1719.1112,1638.9445,1655.2191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457218045,4,1696.1719,1722.8654,1632.6595,1654.5109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457322847,4,1685.7839,1726.0773,1620.3958,1663.2717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457424554,4,1690.4222,1721.7455,1623.8668,1659.9403,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457526919,4,1697.6802,1722.7897,1628.4116,1661.4349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457627725,4,1697.4088,1723.16,1630.1299,1651.9926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457728638,4,1691.657,1727.7958,1617.9552,1663.6128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457831731,4,1703.022,1719.68,1635.38,1648.5555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1457935725,4,1698.3213,1716.0599,1629.9528,1656.2458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458035691,4,1696.9594,1710.4276,1632.3907,1654.3319,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458136534,4,1699.9945,1712.6193,1641.3225,1653.2388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458240531,4,1697.3129,1718.4084,1628.2343,1658.3798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458340531,4,1692.1766,1712.67,1630.3529,1660.827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458440541,4,1696.4697,1714.6246,1633.0955,1658.6442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458546186,4,1695.6014,1709.5621,1643.0282,1653.1853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458645333,4,1689.0455,1713.379,1634.6085,1658.1309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458745360,4,1697.6859,1715.9944,1637.9841,1660.9794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1458950135,4,1689.8999,1712.9489,1622.6853,1664.6658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459050159,4,1691.7224,1716.9431,1628.9485,1660.7954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459154142,4,1704.4116,1711.3174,1636.9058,1651.3944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459254960,4,1695.9229,1716.3162,1627.9508,1659.6276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459355369,4,1702.9238,1714.8047,1626.952,1664.1533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459558984,4,1710.5245,1703.2343,1639.785,1641.1836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459659724,4,1703.0645,1732.0808,1623.5955,1670.2332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459763729,4,1709.4116,1733.0071,1610.579,1661.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459864903,4,1718.0365,1732.0325,1603.5339,1652.7786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1459963928,4,1706.9388,1744.0773,1588.4016,1657.1812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460064541,4,1706.2649,1749.9414,1595.5466,1648.893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460169540,4,1715.6848,1752.9015,1598.0002,1638.9037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460268531,4,1705.6924,1759.5558,1591.7924,1638.367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460372549,4,1744.2446,1725.2645,1594.1934,1632.3412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460473336,4,1738.7119,1749.4995,1595.1233,1637.328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460573334,4,1731.6671,1761.2783,1586.6519,1634.5569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460673337,4,1729.102,1756.2362,1584.7125,1628.8925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460777373,4,1722.2737,1763.3799,1584.9366,1634.3632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460878999,4,1739.285,1745.0688,1585.9966,1623.0961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1460978147,4,1728.7874,1750.119,1576.8912,1631.9202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461082147,4,1740.8103,1739.072,1590.7637,1630.7275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461182584,4,1740.5516,1740.6064,1585.22,1632.9641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461282927,4,1732.5366,1746.043,1584.9827,1644.1322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461386848,4,1734.126,1737.819,1587.4125,1648.3177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461486925,4,1723.7302,1736.4646,1589.9009,1653.7812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461586927,4,1716.9067,1735.5247,1600.9261,1654.0559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461692632,4,1725.3434,1727.3612,1617.1749,1654.7771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461791913,4,1716.6437,1722.4335,1616.0432,1659.0922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461891733,4,1707.9877,1722.132,1624.0813,1665.7787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1461996442,4,1702.5859,1716.5687,1627.1752,1662.8477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462096528,4,1699.097,1711.4556,1624.9801,1668.6758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462198207,4,1704.1636,1709.595,1627.9243,1669.4253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462300531,4,1701.9982,1710.2245,1634.1952,1664.6383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462400532,4,1697.6246,1713.8658,1625.1191,1668.3784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462501334,4,1692.2983,1709.3374,1617.4677,1674.3759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462605334,4,1695.8159,1715.7671,1616.631,1674.4862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462705343,4,1702.5172,1713.6553,1626.7328,1665.5533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462805279,4,1705.241,1710.2246,1630.7428,1663.4858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1462910249,4,1700.5896,1715.1674,1618.1776,1674.2432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463014111,4,1695.2413,1719.0825,1627.0203,1667.4994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463114149,4,1686.9941,1723.0253,1619.5477,1673.2577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463218148,4,1694.4142,1720.5586,1626.4086,1668.1401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463318856,4,1694.3147,1714.2877,1629.0437,1673.4042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463418925,4,1689.6552,1711.1575,1619.8599,1678.0902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463518928,4,1694.1034,1701.6003,1641.3007,1666.2703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463622924,4,1699.6401,1701.8817,1640.5062,1669.0669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463723725,4,1694.7445,1699.7563,1640.8501,1668.4283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1463823842,4,1682.895,1714.1615,1633.4762,1675.266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464027684,4,1679.2439,1716.0316,1633.424,1679.5502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464128528,4,1683.0413,1711.9742,1632.1141,1674.0044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464232529,4,1691.7161,1706.8947,1631.8301,1679.6046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464332529,4,1686.5468,1718.1321,1623.6888,1675.8689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464433422,4,1697.1449,1713.0746,1637.9093,1666.0988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464537332,4,1688.4282,1713.4374,1619.9473,1675.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464638225,4,1677.9198,1732.8938,1634.6808,1661.5238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464737354,4,1702.865,1719.8467,1640.6079,1661.1237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464842158,4,1694.2234,1718.9044,1627.1788,1666.3174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1464947280,4,1694.8615,1717.9242,1621.1995,1671.5236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465046135,4,1681.2999,1717.0746,1608.1653,1668.6077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465150148,4,1684.8445,1715.1023,1615.0876,1664.7543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465251088,4,1670.2689,1713.0879,1593.7758,1656.4414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465354925,4,1672.4154,1702.2625,1598.7761,1651.5978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465455810,4,1694.0822,1714.202,1618.7533,1658.2878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465558929,4,1685.4258,1720.8702,1616.2941,1671.6709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465659647,4,1682.3485,1723.0195,1612.3344,1663.4432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465760576,4,1690.7136,1723.2849,1618.7478,1667.2693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465863724,4,1684.9844,1724.6168,1605.0629,1670.8715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1465963725,4,1692.5148,1717.0718,1618.1052,1657.0316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466064527,4,1687.9695,1722.0898,1614.3287,1661.5458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466168541,4,1693.7555,1719.0602,1611.8066,1667.1058,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466268458,4,1695.4873,1723.1624,1602.2938,1668.1384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466368527,4,1693.3527,1730.1509,1598.5969,1668.6014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466469342,4,1701.0138,1727.1046,1608.1583,1666.2102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466573931,4,1698.864,1724.9608,1609.6188,1665.4551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466673340,4,1698.5449,1734.6754,1595.5851,1681.5564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1466774185,4,1706.3267,1733.6305,1609.5867,1671.3356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
