timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
1413562638,-0.023382049,0.10493401,0.026915355,4000,0,1.0657709,-0.7509773,-8.798068,4000
1413566638,-0.06237544,-0.11992675,0.0021331299,4000,0,-0.6163991,0.6204182,-10.520135,4000
1413570639,-0.0685348,0.08976983,0.06481082,4001,0,0.50989044,-0.41762337,-8.783104,4001
1413574640,-0.043823123,-0.087082766,-0.004319065,4001,0,-0.10017319,0.44390032,-10.228404,4001
1413578639,-0.049018282,0.059628278,0.040994022,3999,0,0.32357857,0.20892137,-10.085365,3999
1413582638,-0.022550888,-0.012927001,0.038911905,3999,0,0.39762715,-0.18565165,-8.665764,3999
1413586638,-0.028831763,-0.010375557,0.0027883847,4000,0,-0.59269834,0.44775257,-10.654955,4000
1413590638,-0.05064224,0.049142357,0.060592648,4000,0,0.97833127,-0.09123542,-9.284549,4000
1413594639,-0.016475871,-0.06808506,-0.0040045935,4001,0,-0.14897992,-0.12327012,-10.177377,4001
1413598638,-0.004016382,0.03832112,0.04156565,3999,0,0.46340573,0.28120983,-10.048674,3999
1413602638,0.021483412,-0.039435133,0.026034093,4000,0,-0.37664962,0.020074125,-9.227483,4000
1413606640,0.0145292645,0.050387103,0.015148784,4002,0,0.226399,-0.11649222,-10.383538,4002
1413610638,0.01840097,-0.053628176,0.047022007,3998,0,0.52417964,0.16950704,-9.413437,3998
1413614641,0.058086295,0.023881959,0.018202303,4003,0,-0.042901635,0.06608568,-9.65568,4003
1413618638,0.032774344,-0.023315633,0.029996539,3997,0,0.28169754,0.6744446,-11.297848,3997
1413622638,0.07031776,-0.0024695133,0.022336487,4000,0,0.10215029,-0.07568091,-8.355144,4000
1413626638,0.07505424,-0.0074039586,0.014157076,4000,0,0.107586235,0.077248015,-10.741312,4000
1413630638,0.05145152,-0.013108178,0.023276195,4000,0,0.19066654,-0.086489,-9.422006,4000
1413634639,0.059311163,-0.004959958,0.041896563,4001,0,0.73254955,-0.2825075,-9.34733,4001
1413639438,0.039344482,-0.032394823,-6.0616097e-05,4799,0,-0.38290492,0.19847617,-10.9241,4799
1413643439,0.057587795,0.033466894,0.013048049,4001,0,1.1395108,-0.10956594,-8.115892,4001
1413647442,0.045914013,-0.105655015,-0.024573797,4003,0,-0.58202523,-0.06726861,-11.007357,4003
1413651438,0.10142599,0.005785472,0.013148049,3996,0,0.6623225,-0.009150134,-8.611065,3996
1413655439,0.11749155,-0.11957953,0.013575744,4001,0,-0.058152296,0.21394776,-9.704213,4001
1413659439,0.13831563,-0.056999806,-0.02496609,4000,0,0.27888417,0.3457622,-10.134574,4000
1413663438,0.12385981,-0.12300344,0.019573351,3999,0,0.60738814,0.20040272,-8.926733,3999
1413667438,0.12430467,-0.09414477,0.00034500074,4000,0,-0.44345188,-0.16220905,-9.461285,4000
1413671438,0.12400489,-0.17655896,0.025424214,4000,0,0.55255765,0.27487698,-9.973075,4000
1413675438,0.1472637,-0.13583027,0.0021251366,4000,0,0.15922359,-0.3294674,-9.347748,4000
1413679439,0.15694788,-0.18007056,-0.010039801,4001,0,0.40783915,0.20596847,-10.412595,4001
1413683442,0.11160387,-0.14455914,0.021034796,4003,0,-0.163948,-0.36321783,-9.125627,4003
1413687438,0.098743185,-0.10573337,0.0012813387,3996,0,0.4322281,0.1093734,-8.652858,3996
1413691438,0.04129477,-0.24513562,0.030315451,4000,0,-0.6741645,0.42318332,-11.450753,4000
1413695439,0.11349995,0.046149418,-0.0150008155,4001,0,1.1104898,-0.49992564,-8.200551,4001
1413699439,0.04645256,-0.27592042,0.030552456,4000,0,0.045358725,0.91209793,-11.0329485,4000
1413703439,0.007022808,0.009277218,0.0022101242,4000,0,-0.19453523,-1.0170321,-9.612046,4000
1413707442,-0.019759016,-0.12086038,-0.0028898702,4003,0,0.8829633,0.8842327,-9.031036,4003
1413711438,-0.06320603,-0.12639993,0.04295543,3996,0,-1.3779243,-0.6932627,-11.373468,3996
1413715438,0.021192232,0.0707219,-0.004120907,4000,0,1.8702334,-0.021504479,-8.0547905,4000
1413719438,-0.09681689,-0.2718525,0.05722209,4000,0,-1.1173905,0.56607914,-12.269083,4000
1413723438,-0.06595156,0.17230822,0.004864547,4000,0,0.4994712,-0.7955808,-8.286145,4000
1413727438,-0.109490216,-0.20329633,-6.437033e-05,4000,0,0.56270593,1.0958042,-10.108467,4000
1413731438,-0.06780636,0.08234455,0.028133022,4000,0,-0.8041522,-0.86833954,-10.033749,4000
1413735447,-0.0022524716,-0.034404956,-0.004840301,4009,0,1.6022364,0.8954539,-9.152361,4009
1413739438,-0.07093175,-0.108101726,0.030060353,3991,0,-1.3331541,-0.2105645,-11.279606,3991
1413743438,-0.028897777,0.10232915,0.008032435,4000,0,0.9540019,-0.30219838,-8.619425,4000
1413747438,-0.06228224,-0.1560398,0.017076885,4000,0,-0.254512,0.6601975,-10.477389,4000
1413751438,0.0030201431,0.12130351,0.03960757,4000,0,0.30908042,-0.631061,-9.375882,4000
1413755439,0.02323336,-0.09934571,0.008719948,4001,0,0.09783222,0.77817017,-10.668196,4001
1413759438,0.0015356453,0.10670738,0.016272724,3999,0,-0.24224977,0.025562167,-9.133079,3999
1413763438,-0.0043270574,-0.049721867,0.012263394,4000,0,0.68403244,0.39947164,-9.739225,4000
1413767441,-0.0027660197,0.050278883,-0.0010257894,4003,0,-0.25072673,-0.5139645,-10.897516,4003
1413771439,0.03290093,0.049175642,0.04479321,3998,0,0.8886153,0.43152112,-9.162287,3998
1413787438,0.035356514,0.21261899,0.015082768,4000,0,0.78917885,-0.46352425,-9.090753,4000
1413791441,-0.047788493,-0.14909607,0.030013049,4003,0,0.42001194,1.4548972,-10.528608,4003
1413795438,-0.02810859,0.178681,0.015650814,3997,0,-0.5817586,-1.1975131,-9.900013,3997
1413799438,-0.023587318,0.019050946,0.004448777,4000,0,1.2715431,0.89774597,-8.481912,4000
1413803438,-0.060055025,-0.009660219,0.05177946,4000,0,-1.3918849,-0.5329749,-10.673493,4000
1413807439,0.00033556024,0.18401752,0.0026094234,4001,0,1.5459244,-0.29563478,-9.46399,4001
1413811438,-0.056351256,-0.13649113,0.021584531,3999,0,-0.5842345,0.82048047,-10.468595,3999
1413815438,-0.010615645,0.19097985,0.024290571,4000,0,0.6983433,-0.8502999,-9.111614,4000
1413819438,-0.029819869,-0.09460311,-0.012608664,4000,0,-0.21892992,1.1692072,-10.727945,4000
1413823439,-0.007944495,0.15886848,0.054176565,4001,0,-0.12970726,-0.4564161,-8.887669,4001
1413827438,0.012824979,-0.017253404,-0.009026416,3999,0,0.6234711,0.32589194,-9.831078,3999
1413831441,-0.015381519,0.031190619,0.031448334,4003,0,-0.14527313,0.106802836,-10.482589,4003
1413835438,-0.0012907534,0.09427603,0.034105767,3997,0,0.7260966,-0.43009117,-8.632101,3997
1413839439,-0.0034168686,-0.01958762,-0.014043589,4001,0,-0.7982548,0.40622526,-10.6777525,4001
1413843438,0.0059347143,0.13720398,0.050292052,3999,0,0.92108935,-0.37142152,-8.982836,3999
1413847438,0.02326031,-0.036933653,-0.010262229,4000,0,-0.072703585,0.1610552,-10.073241,4000
1413851438,-0.0063628578,0.10794589,0.026331889,4000,0,0.34505796,0.06639852,-10.528686,4000
1413855438,0.007545462,0.01803017,0.03161731,4000,0,0.12945747,0.10431867,-8.621426,4000
1413859439,0.0048157754,0.057490006,-0.006039986,4001,0,-0.29912403,0.14500067,-10.198241,4001
1413863438,-0.017342677,0.054462988,0.04779718,3999,0,0.8988257,0.062425915,-9.55158,3999
1413867438,-0.003011038,0.023300206,0.0016196735,4000,0,-0.33508626,0.012969838,-9.738132,4000
1413871438,-0.0260747,0.08525087,0.029681243,4000,0,0.420638,0.31531936,-10.467028,4000
1413875440,-0.036283027,-0.0030514537,0.0152998725,4002,0,0.11177968,-0.070370115,-8.780246,4002
1413879438,-0.0210175,0.08741013,0.010891102,3998,0,0.18663748,-0.4462667,-10.184432,3998
1413883439,-0.031723063,0.009825233,0.047197264,4001,0,0.0018495847,0.17655544,-9.616473,4001
1413887438,-0.020856151,0.071860075,0.038714673,3999,0,0.34943277,-0.11122773,-8.455545,3999
1413891440,-0.07688867,-0.003949923,0.013908572,4002,0,-0.2468033,0.5340672,-11.608027,4002
1413895442,-0.049589,0.11085994,0.016360847,4002,0,0.5775826,-0.1474555,-8.061115,4002
1413899438,-0.041542742,-0.005096109,0.032703377,3996,0,0.20569788,0.06939216,-10.185157,3996
1413903438,-0.07136139,0.03459529,0.020669315,4000,0,-0.41544613,0.10459764,-10.409536,4000
1413907439,-0.073003024,0.074866585,0.03035186,4001,0,1.2345634,-0.05447607,-8.368577,4001
1413911439,-0.10017786,-0.052675042,0.0038191953,4000,0,-0.73170865,-0.15509668,-10.999237,4000
1413915441,-0.07205091,0.089300305,0.045437094,4002,0,0.7484789,-0.15219098,-8.936698,4002
1413919439,-0.07988955,-0.02569254,0.034398366,3998,0,-0.116898015,-0.07305231,-10.169415,3998
1413923439,-0.06456731,0.03970121,0.008256042,4000,0,0.024333809,0.39045033,-10.416859,4000
1413927438,-0.08740668,0.030416168,0.034222618,3999,0,0.22200374,0.20878252,-8.986604,3999
1413931438,-0.078445904,0.046387997,0.0016819098,4000,0,-0.2900696,0.230694,-9.511785,4000
1413935438,-0.098221496,-0.009786574,0.047693733,4000,0,0.53493434,-0.14724329,-10.141431,4000
1413939439,-0.071432896,0.03600382,0.017169842,4001,0,0.2704733,-0.23509619,-9.264628,4001
1413943438,-0.079719156,-0.051590305,0.03439692,3999,0,0.45069396,0.19071862,-10.945923,3999
1413947438,-0.074831314,0.03296979,0.031828783,4000,0,0.11208786,-0.43522307,-9.0475645,4000
1413951438,-0.064962715,-0.016574446,0.009911766,4000,0,0.17378186,0.6044308,-9.684542,4000
1413955439,-0.088626035,-0.01711133,0.040916983,4001,0,-0.7526826,-0.07891498,-11.040481,4001
1413959438,-0.022328706,0.12243754,-0.003719729,3999,0,1.0544931,0.079253614,-7.4555764,3999
1413963441,-0.09128358,-0.15807049,0.057717416,4003,0,-0.08848999,0.5790117,-11.857384,4003
1413967439,-0.050612733,0.15066506,0.011751073,3998,0,0.16284819,-0.63696694,-8.549085,3998
1413971441,-0.06353043,-0.0764501,0.016282663,4002,0,0.49381676,0.9834297,-9.702488,4002
1413975454,-0.090801686,0.025161356,0.035063457,4013,0,-0.6738162,-1.0698621,-10.64895,4013
1413979438,-0.04142664,0.077856116,0.0044335453,3984,0,1.7871709,0.5039413,-8.1501045,3984
1413983438,-0.13809097,-0.17443357,0.052725136,4000,0,-1.4099524,0.06405019,-11.63076,4000
1413987438,-0.064304724,0.19285318,0.016230553,4000,0,0.87779236,-0.23902074,-8.159887,4000
1413991438,-0.125537,-0.20877534,0.025646724,4000,0,-0.049150877,0.84078705,-10.5514145,4000
1413995439,-0.09135691,0.12798685,0.035432637,4001,0,-0.25585082,-0.8235271,-9.348643,4001
1413999445,-0.0924284,-0.0851332,0.0053034797,4006,0,1.2472242,0.8431062,-9.730055,4006
1414003439,-0.12320548,-0.032302577,0.038112797,3994,0,-0.94569176,-0.34778887,-10.25342,3994
1414007438,-0.075889856,0.042592995,0.00011385137,3999,0,0.98853785,0.24664563,-8.946318,3999
1414011439,-0.1137587,-0.091689035,0.01667342,4001,0,-0.590087,0.0308795,-10.410894,4001
1414015438,-0.069950216,0.09614099,0.050859615,3999,0,0.71709764,-0.45511293,-8.97113,3999
1414019441,-0.08836818,-0.13529016,0.019364692,4003,0,-0.30017674,0.4124138,-10.795988,4003
1414023439,-0.08754937,0.110599495,0.027924987,3998,0,0.35546887,0.16204987,-9.202682,3998
1414027438,-0.093480155,-0.13407645,0.025393477,3999,0,0.1348763,0.2314271,-9.740507,3999
1414031438,-0.045559555,0.102308415,0.013681765,4000,0,-0.27192858,-0.3384066,-9.847452,4000
1414035440,-0.049017444,-0.056910254,0.040260203,4002,0,0.77963525,0.8568009,-9.399498,4002
1414039438,-0.07076932,0.021853978,0.010725428,3998,0,-0.66669464,-0.6411011,-10.877178,3998
1414043439,-0.044995606,0.061315298,0.013495329,4001,0,1.5220938,0.49640572,-8.826502,4001
1414047439,-0.06358965,-0.106748804,0.051696926,4000,0,-1.427923,-0.39500096,-10.269991,4000
1414051438,0.012445586,0.19746335,0.015113982,3999,0,1.2969712,-0.32154158,-9.385434,3999
1414055439,-0.07522683,-0.21225823,0.043810856,4001,0,-0.2792159,1.1353499,-10.553492,4001
1414059438,-0.028742641,0.20187686,0.026311722,3999,0,-0.30903265,-0.8854096,-9.715082,3999
1414063439,-0.06053147,-0.0910591,0.013743142,4001,0,1.0203258,1.1208452,-9.417164,4001
1414067438,-0.05167588,0.034245923,0.065639,3999,0,-0.9548978,-0.8028973,-9.710437,3999
1414071438,-0.01028215,0.055661235,0.010728738,4000,0,1.3355663,0.14515564,-9.200051,4000
1414075441,-0.06068529,-0.111252144,0.048184045,4003,0,-0.5744993,0.24555013,-10.400312,4003
1414080238,-0.03878447,0.08250559,0.027916495,4797,0,1.0637225,-0.3923124,-9.140864,4797
1414084238,-0.07266473,-0.12706935,0.030267203,4000,0,-0.56461346,0.3768436,-10.859088,4000
1414088238,-0.041094963,0.105101585,0.055769842,4000,0,0.72881985,-0.40968594,-8.457849,4000
1414092238,-0.05688107,-0.12506141,-0.007061469,4000,0,-0.5941519,0.64622164,-10.438349,4000
1414096238,-0.06185846,0.085903086,0.064865395,4000,0,0.6055399,-0.31356564,-9.465893,4000
1414100238,-0.029661454,-0.067150936,0.015473938,4000,0,0.06479148,0.18291938,-9.439464,4000
1414104238,-0.048049353,0.034457613,0.019099263,4000,0,-0.2641062,0.51370585,-10.843911,4000
1414108238,-0.047743157,0.032842066,0.05775376,4000,0,0.8773474,-0.31107575,-8.721487,4000
1414112238,-0.029209051,-0.043728992,-0.00073065085,4000,0,-0.55701697,-0.059580065,-10.509284,4000
1414116238,-0.03573115,0.08542446,0.058976173,4000,0,0.93545765,-0.04455086,-9.47282,4000
1414120239,-0.023431212,-0.055698745,0.012140076,4001,0,-0.24060814,0.076182224,-9.597091,4001
1414124238,-0.030030008,0.065206066,0.029451659,3999,0,-0.0058235093,0.077741526,-10.74547,3999
1414128238,-0.00034368396,-0.0032263517,0.050367713,4000,0,0.21708454,0.019982073,-8.536852,4000
1414132238,0.013474976,0.04837628,0.018240787,4000,0,0.08753413,-0.0769383,-10.14516,4000
1414136241,0.0028505125,-0.00029797424,0.048968785,4003,0,0.59208786,0.3151205,-10.5343685,4003
1414140238,0.039737914,0.031562977,0.023142703,3997,0,-0.3339201,0.16838908,-8.727327,3997
1414144238,0.024268914,0.022699166,0.015498436,4000,0,0.08583032,0.5171605,-11.115223,4000
1414148238,0.025352165,0.020349449,0.02769059,4000,0,0.35590518,-0.28858548,-8.628648,4000
1414152238,0.04599954,0.043344736,0.04314987,4000,0,0.43535775,-0.31180748,-10.134011,4000
1414156238,0.024117764,-0.01381732,0.034530267,4000,0,-0.31853613,0.15518367,-10.690368,4000
1414160238,0.056229386,0.091214865,0.03749811,4000,0,0.73770416,-0.087193646,-7.9143596,4000
1414164239,0.019890849,-0.03787634,0.0037442613,4001,0,-0.58165663,0.33196163,-11.661246,4001
1414168238,0.048338845,0.106454566,0.025663145,3999,0,0.48953402,-0.013901648,-8.5606575,3999
1414172238,0.05330723,-0.017090883,0.03281276,4000,0,0.3051658,0.19959633,-10.138097,4000
1414176238,0.03909132,0.04192807,0.0054512266,4000,0,-0.2950048,0.2572887,-10.497035,4000
1414180238,0.028912246,0.058374453,0.037928324,4000,0,0.9193223,0.14369154,-8.525132,4000
1414184238,0.014353894,0.019130172,0.005929198,4000,0,-0.6035097,-0.45383757,-10.289752,4000
1414188238,0.028057365,0.058701746,0.04232611,4000,0,0.55737084,0.17997093,-9.631151,4000
1414192238,0.017879825,0.020932602,0.028660225,4000,0,0.003177074,-0.2381356,-9.628367,4000
1414196238,0.0075915563,0.044046987,0.0045839367,4000,0,0.3170674,0.46027803,-10.433404,4000
1414200238,-0.00594892,0.025707733,0.03382342,4000,0,0.2808363,-0.02357092,-9.022251,4000
1414204238,0.019445965,0.0716224,0.0029000985,4000,0,-0.32889527,0.31210792,-9.270559,4000
1414208238,-0.008520229,-0.0064839856,0.04664834,4000,0,0.15734643,0.21996616,-10.669804,4000
1414212238,0.021460036,0.1057672,0.0032458086,4000,0,0.6255962,-0.36922082,-8.628598,4000
1414216238,0.009935704,-0.04862241,0.02646287,4000,0,0.17186014,0.23637083,-10.84162,4000
1414220238,-0.007460656,0.06331776,0.029165609,4000,0,-0.2551139,-0.6259115,-9.19652,4000
1414224238,0.013429581,0.039789684,5.6838486e-05,4000,0,0.54518133,0.5464129,-8.783697,4000
1414228238,-0.024533689,-0.06510708,0.039506294,4000,0,-0.7118348,0.022539759,-11.415711,4000
1414232239,0.051403493,0.16236599,-0.0052428492,4001,0,0.94014543,-0.18537946,-7.479253,4001
1414236238,-0.028232226,-0.15693714,0.036416546,3999,0,-0.19112408,0.7753163,-11.617321,3999
1414240238,-0.012662659,0.15552165,0.0072386195,4000,0,0.09094988,-0.9571191,-8.655781,4000
1414244238,-0.0135097485,-0.06753906,0.0055176076,4000,0,0.8862756,0.9891517,-9.258968,4000
1414248238,-0.032902926,0.011245764,0.032436058,4000,0,-1.0018363,-0.975032,-11.35046,4000
1414252238,0.028432991,0.11007822,0.007825408,4000,0,1.8532518,0.22582854,-7.8869715,4000
1414256241,-0.05548934,-0.18504062,0.042803235,4003,0,-1.3766576,0.27105492,-11.8258505,4003
1414260238,0.0060625672,0.21187663,0.016759172,3997,0,0.7772566,-0.43788344,-8.581688,3997
1414264238,-0.033527043,-0.17006657,0.017272172,4000,0,0.24963726,0.96766573,-10.295751,4000
1414268238,0.0037247112,0.13141024,0.040401787,4000,0,-0.47780752,-0.6596069,-9.729825,4000
1414272238,0.021393381,-0.035877097,-0.0009325813,4000,0,1.2771927,0.8547476,-9.51135,4000
1414276238,-0.016199613,-0.007799886,0.030758146,4000,0,-1.078895,-0.19001679,-10.404641,4000
1414280238,0.023635248,0.08484155,0.0071511925,4000,0,1.1713835,0.086915754,-8.995033,4000
1414284238,-0.0002796525,-0.06876503,0.01606401,4000,0,-0.34274575,-0.060365006,-10.625299,4000
1414288279,0.054211155,0.13722932,0.04672851,4041,0,0.6405807,-0.53286743,-9.141893,4041
1414292238,0.042897392,-0.10540367,0.005509482,3959,0,-0.27093557,0.5211964,-10.338232,3959
1414296240,0.033718586,0.15197755,0.017566167,4002,0,-0.09016539,0.13945012,-9.192664,4002
1414300238,0.010735582,-0.08359835,0.017428435,3998,0,0.42536244,0.32237178,-9.691689,3998
1414304238,0.048778307,0.0993675,0.0051559857,4000,0,-0.1593041,-0.44264752,-10.492138,4000
1414308238,0.05875822,-0.017084112,0.0405449,4000,0,0.8416834,0.87887526,-9.262706,4000
1414312238,0.039545078,0.015818728,0.012884891,4000,0,-0.6168859,-0.5190818,-10.349388,4000
1414316238,0.051854834,0.091202475,0.012951246,4000,0,1.390262,0.2627323,-9.058289,4000
1414320238,0.0024052586,-0.11742815,0.03833225,4000,0,-1.2549583,-0.26803195,-10.419764,4000
1414324238,0.06663351,0.18393192,0.013095586,4000,0,1.0389522,-0.34371316,-9.251448,4000
1414328238,-0.012828489,-0.1902786,0.023517141,4000,0,-0.068688475,1.3075703,-10.385618,4000
1414332238,0.04285583,0.17754881,0.008237077,4000,0,-0.31844437,-0.93497455,-9.491012,4000
1414336238,0.010418769,-0.069865465,-0.0129315,4000,0,1.048913,0.8604074,-9.419486,4000
1414340238,-0.0033482849,-0.000279069,0.032084197,4000,0,-0.9815242,-0.4509565,-9.6677885,4000
1414344238,0.016905257,0.07252206,-0.011485103,4000,0,1.2856951,-0.16037877,-9.766278,4000
1414348239,-0.021210728,-0.12623858,0.019764094,4001,0,-0.43016693,0.53791946,-10.224443,4001
1414352238,0.018524801,0.117325984,0.013405654,3999,0,0.7811179,-0.7486578,-9.41891,3999
1414356238,-0.009746297,-0.106571905,-0.02456577,4000,0,-0.45287967,1.1622238,-10.65554,4000
1414360238,-0.0022953365,0.104438014,0.038198482,4000,0,0.07640705,-0.5545209,-8.723084,4000
1414364238,0.0045876848,-0.04135864,-0.01633666,4000,0,0.16832803,0.27226463,-9.882488,4000
1414368238,-0.011839322,0.0014392278,0.027657418,4000,0,0.3224276,0.26968122,-10.195746,4000
1414372238,-0.008218788,0.024656836,0.014601711,4000,0,0.53288925,-0.25048414,-9.186335,4000
1414376238,-0.010205009,-0.038651843,-0.032538343,4000,0,-0.81932694,0.67869663,-10.66486,4000
1414380238,-0.00036724794,0.073423475,0.039267078,4000,0,0.9262549,-0.31223547,-8.695498,4000
1414384239,0.02623917,-0.072438605,-0.025908113,4001,0,-0.107058994,-0.09648718,-10.091224,4001
1414388238,0.0005827955,0.048377097,0.02907215,3999,0,0.45566696,0.00443121,-10.323492,3999
1414392238,0.014069356,-0.013546104,0.010040864,4000,0,0.09133206,0.113817684,-8.469573,4000
1414396238,0.0027388928,0.006367335,-0.013286653,4000,0,-0.3520532,0.4634082,-10.655439,4000
1414400238,-0.014792969,0.027326657,0.029939156,4000,0,0.76072013,-0.10120689,-9.319881,4000
1414404238,0.019569496,-0.0313293,-0.020091787,4000,0,-0.122359924,0.05470663,-9.546855,4000
1414408238,-0.010112216,0.0056174994,0.028837858,4000,0,0.25982678,0.30935943,-10.627395,4000
1414412238,-0.007882948,-0.0129031725,-0.0010618487,4000,0,0.15351675,-0.13872978,-8.531039,4000
1414416238,0.0007837331,0.021056559,-0.004537546,4000,0,0.05007432,-0.08326369,-10.874109,4000
1414420238,0.009794386,0.0029160203,0.008957722,4000,0,0.06845181,-0.04298296,-9.261226,4000
1414424238,0.04653768,0.045385953,0.008995308,4000,0,0.30916157,-0.104851656,-9.102269,4000
1414428238,-0.013032974,-0.03980617,0.0070059984,4000,0,-0.15774064,0.5149903,-11.709513,4000
1414432238,0.0052811527,0.07389492,-0.012939955,4000,0,0.5701558,0.015280675,-7.305512,4000
1414436239,-0.011195068,-0.029133428,0.006334022,4001,0,-0.32694677,0.30399624,-10.923643,4001
1414440238,-0.0074650287,0.052164722,0.0010799705,3999,0,-0.0018571614,-0.21339849,-9.650752,3999
1414444238,0.025382865,0.0060041645,0.023098955,4000,0,0.87060475,-0.16668554,-9.050048,4000
1414448238,-0.016354527,-0.04879464,-0.0061660293,4000,0,-0.74875677,-0.094165556,-11.41683,4000
1414452242,0.01367415,0.080175094,0.0056319716,4004,0,1.3037722,-0.17722206,-8.179817,4004
1414456238,-0.013845057,-0.070881665,0.0006247814,3996,0,-0.66415334,0.17689338,-10.835526,3996
1414460238,0.023871822,0.08418559,-0.0007731391,4000,0,0.08185817,0.32795247,-10.0351715,4000
1414464238,0.022448981,-0.011809408,-0.00056723185,4000,0,0.39435944,0.34176454,-9.205395,4000
1414468238,0.02245514,0.03440717,-0.018105019,4000,0,-0.274633,-0.015853109,-9.930027,4000
1414472238,-0.005883871,-0.016842948,0.020961663,4000,0,0.8183845,0.0030979477,-9.389294,4000
1414476238,-0.01080733,0.011094232,-0.0055507426,4000,0,-0.41964602,-0.38006684,-10.07003,4000
1414480238,0.006041321,-0.016720988,0.009858609,4000,0,0.606054,0.28536043,-10.248014,4000
1414484238,0.016901549,0.009093681,-0.0002197799,4000,0,0.11382519,-0.19635706,-9.407927,4000
1414488238,0.03903662,0.0003938821,-0.0058162976,4000,0,0.2624579,0.4860611,-9.934515,4000
1414492238,0.00014943517,-0.034484085,0.024235113,4000,0,-0.44644317,-0.13476956,-10.112584,4000
1414496238,0.03269202,0.081467375,-0.008564476,4000,0,0.6231834,0.09000886,-7.880656,4000
1414500238,-0.0050469125,-0.15556608,0.027000483,4000,0,-0.09053892,0.33663434,-11.422468,4000
1414504238,0.053223453,0.13301747,-0.022583593,4000,0,0.5978259,-0.575487,-8.893535,4000
1414508238,0.03245739,-0.12669562,0.00814988,4000,0,0.2709354,1.1454287,-10.2346945,4000
1414512238,-0.009948861,0.012474848,0.0015410122,4000,0,-0.76890326,-0.9140825,-10.372157,4000
1414516238,0.030062966,0.027205717,-0.028699981,4000,0,1.663115,0.50394726,-8.207549,4000
1414521038,-0.02461943,-0.05341652,0.013003032,4800,0,-1.1928556,-0.39636186,-10.992999,4800
1414525039,0.06759363,0.093524285,-0.020164225,4001,0,2.1571548,0.21646157,-8.124334,4001
1414533060,0.023610493,0.20430431,-0.007051505,4022,0,0.6718516,-0.42341927,-8.215872,4022
1414537040,-0.02732672,-0.20973523,-0.0070934845,3980,0,0.158142,1.095415,-10.372231,3980
1414541038,0.0009667588,0.13372743,0.018726949,3998,0,-0.6386359,-0.83359915,-9.614967,3998
1414545041,0.02851058,-0.06766593,-0.015882099,4003,0,1.557129,0.86669385,-9.050983,4003
1414549038,-0.045533102,-0.09224801,0.026333867,3997,0,-1.2582618,-0.3178367,-10.977102,3997
1414553060,0.0024262883,0.08369002,-0.015016472,4022,0,1.2562759,-0.046227515,-8.236025,4022
1414557040,-0.037544463,-0.16615595,0.0032564304,3980,0,-0.58417773,0.2792151,-10.561941,3980
1414561060,0.009027546,0.12140827,0.03781374,4020,0,0.5144297,-0.6572444,-9.207587,4020
1414565038,-0.003415885,-0.14317831,-0.008115786,3978,0,-0.05821831,0.71287346,-10.918624,3978
1414569038,-0.010530523,0.115432136,0.0013027339,4000,0,-0.026439795,0.242356,-9.175372,4000
1414581039,0.027186919,0.03585271,0.023541572,4001,0,1.2372363,0.34698662,-8.62546,4001
1414585039,8.084499e-05,-0.057739936,-0.013476856,4000,0,-0.6073001,-0.22189368,-11.175651,4000
1414589060,0.02026441,0.13061501,-0.011787003,4021,0,1.2722797,0.09137954,-9.112515,4021
1414593038,-0.009135068,-0.11305612,0.020368041,3978,0,-1.1439737,0.062323112,-9.847132,3978
1414597038,0.047851797,0.21426606,-0.011056105,4000,0,0.4853874,-0.24227546,-9.547163,4000
1414601039,-0.0072754733,-0.12875994,0.019883422,4001,0,0.5015776,1.2951239,-9.761547,4001
1414605038,0.013752502,0.15079452,0.0032917247,3999,0,-0.44186118,-1.002999,-9.767872,3999
1414609038,-0.009240297,-0.008796927,0.00090914924,4000,0,1.2370663,0.7986799,-9.362011,4000
1414613038,-0.037987616,-0.018962834,0.028089952,4000,0,-1.0528295,-0.6195804,-9.43834,4000
1414617060,-0.008145309,0.113871075,-0.006628803,4022,0,1.1877358,-0.11634256,-9.796362,4022
1414621038,-0.03775399,-0.11588766,0.017548718,3978,0,-0.32742524,0.49807388,-10.365014,3978
1414625038,0.010605659,0.15665688,0.017535845,4000,0,0.5124975,-0.6413687,-8.900627,4000
1414629038,-0.04415148,-0.112369485,-0.019373246,4000,0,-0.42041022,1.1500196,-10.61068,4000
1414633040,-0.018772187,0.12405658,0.03431414,4002,0,0.17698276,-0.5549724,-8.583038,4002
1414637038,-0.025971478,-0.06303437,-0.014464639,3998,0,0.5638169,0.07279336,-9.954466,3998
1414641038,-0.041150887,0.008052434,0.023374967,4000,0,-0.1524565,0.012297648,-10.163812,4000
1414645060,-0.019952891,0.041796144,0.015431142,4022,0,1.0437099,-0.10892263,-8.852379,4022
1414649038,-0.04106289,-0.10774372,-0.027154049,3978,0,-1.0724677,0.45990816,-11.019205,3978
1414653039,-0.01669108,0.117548786,0.02849586,4001,0,1.0258138,-0.29889303,-8.837028,4001
1414657040,0.00642556,-0.08951474,-0.017972304,4001,0,-0.12622352,0.16456501,-10.015714,4001
1414661040,-0.0121303685,0.0447147,0.031526823,4000,0,0.23703115,-0.031335052,-10.576835,4000
