timestamp,min_distance,max_distance,current_distance,covariance,type,id,orientation
1465271749,0.01,40.0,1.3800001,0.0,1,0,25
1465392300,0.01,40.0,1.376,0.0,1,0,25
1465516529,0.01,40.0,1.366,0.0,1,0,25
1465641292,0.01,40.0,1.3510001,0.0,1,0,25
1465763341,0.01,40.0,1.337,0.0,1,0,25
1465887371,0.01,40.0,1.322,0.0,1,0,25
1466015171,0.01,40.0,1.3060001,0.0,1,0,25
1466139288,0.01,40.0,1.291,0.0,1,0,25
1466267276,0.01,40.0,1.274,0.0,1,0,25
1466398755,0.01,40.0,1.2370001,0.0,1,0,25
1466523301,0.01,40.0,1.22,0.0,1,0,25
1466653758,0.01,40.0,1.215,0.0,1,0,25
1466777277,0.01,40.0,1.172,0.0,1,0,25
1466901290,0.01,40.0,1.136,0.0,1,0,25
1467024310,0.01,40.0,1.133,0.0,1,0,25
1467148424,0.01,40.0,1.126,0.0,1,0,25
1467271482,0.01,40.0,1.131,0.0,1,0,25
1467392320,0.01,40.0,1.141,0.0,1,0,25
1467516410,0.01,40.0,1.102,0.0,1,0,25
1467643303,0.01,40.0,1.0780001,0.0,1,0,25
1467765482,0.01,40.0,1.0530001,0.0,1,0,25
1467885360,0.01,40.0,1.0300001,0.0,1,0,25
1468009928,0.01,40.0,1.011,0.0,1,0,25
1468135284,0.01,40.0,0.99300003,0.0,1,0,25
1468262275,0.01,40.0,0.97700006,0.0,1,0,25
1468390182,0.01,40.0,0.95500004,0.0,1,0,25
1468511106,0.01,40.0,0.934,0.0,1,0,25
1468635531,0.01,40.0,0.91300005,0.0,1,0,25
1468761382,0.01,40.0,0.87100005,0.0,1,0,25
1468885327,0.01,40.0,0.85700005,0.0,1,0,25
1469009294,0.01,40.0,0.851,0.0,1,0,25
1469135678,0.01,40.0,0.84200007,0.0,1,0,25
1469257383,0.01,40.0,0.83000004,0.0,1,0,25
1469380027,0.01,40.0,0.81500006,0.0,1,0,25
1469503504,0.01,40.0,0.79800004,0.0,1,0,25
1469625365,0.01,40.0,0.777,0.0,1,0,25
1469752691,0.01,40.0,0.76000005,0.0,1,0,25
1469874290,0.01,40.0,0.712,0.0,1,0,25
1470000999,0.01,40.0,0.68100005,0.0,1,0,25
1470126510,0.01,40.0,0.67200005,0.0,1,0,25
1470249557,0.01,40.0,0.66200006,0.0,1,0,25
1470375815,0.01,40.0,0.63500005,0.0,1,0,25
1470498153,0.01,40.0,0.619,0.0,1,0,25
1470620275,0.01,40.0,0.6,0.0,1,0,25
1470742937,0.01,40.0,0.588,0.0,1,0,25
1470992317,0.01,40.0,0.537,0.0,1,0,25
1471119482,0.01,40.0,0.49100003,0.0,1,0,25
1471244488,0.01,40.0,0.45900002,0.0,1,0,25
1471366292,0.01,40.0,0.44300002,0.0,1,0,25
1471488315,0.01,40.0,0.432,0.0,1,0,25
1471608533,0.01,40.0,0.42200002,0.0,1,0,25
1471731287,0.01,40.0,0.41200003,0.0,1,0,25
1471853339,0.01,40.0,0.39400002,0.0,1,0,25
1471979288,0.01,40.0,0.36100003,0.0,1,0,25
1472102307,0.01,40.0,0.29500002,0.0,1,0,25
1472231293,0.01,40.0,0.272,0.0,1,0,25
1472354478,0.01,40.0,0.28,0.0,1,0,25
1472478187,0.01,40.0,0.294,0.0,1,0,25
1472600371,0.01,40.0,0.31,0.0,1,0,25
1472721291,0.01,40.0,0.31800002,0.0,1,0,25
1472847386,0.01,40.0,0.30400002,0.0,1,0,25
1472975161,0.01,40.0,0.289,0.0,1,0,25
1473098373,0.01,40.0,0.27400002,0.0,1,0,25
1473222288,0.01,40.0,0.261,0.0,1,0,25
1473347722,0.01,40.0,0.252,0.0,1,0,25
1473469376,0.01,40.0,0.24100001,0.0,1,0,25
1473591276,0.01,40.0,0.23200001,0.0,1,0,25
1473719288,0.01,40.0,0.20700002,0.0,1,0,25
1473843287,0.01,40.0,0.193,0.0,1,0,25
1473969462,0.01,40.0,0.18,0.0,1,0,25
1474094558,0.01,40.0,0.17,0.0,1,0,25
1474347367,0.01,40.0,0.141,0.0,1,0,25
1474474415,0.01,40.0,0.136,0.0,1,0,25
1474598092,0.01,40.0,0.119,0.0,1,0,25
1474719292,0.01,40.0,0.104,0.0,1,0,25
1474847799,0.01,40.0,0.074,0.0,1,0,25
1475091622,0.01,40.0,0.035,0.0,1,0,25
1475216317,0.01,40.0,0.012,0.0,1,0,25
1475338288,0.01,40.0,0.0,0.0,1,0,25
1475461661,0.01,40.0,0.0,0.0,1,0,25
1475584531,0.01,40.0,0.0,0.0,1,0,25
1475706274,0.01,40.0,0.0,0.0,1,0,25
1475829377,0.01,40.0,0.0,0.0,1,0,25
1475961656,0.01,40.0,0.0,0.0,1,0,25
1476086274,0.01,40.0,0.0,0.0,1,0,25
1476210542,0.01,40.0,0.0,0.0,1,0,25
1476334113,0.01,40.0,0.0,0.0,1,0,25
1476456291,0.01,40.0,0.0,0.0,1,0,25
1476581290,0.01,40.0,0.0,0.0,1,0,25
1476705274,0.01,40.0,0.0,0.0,1,0,25
1476828657,0.01,40.0,0.0,0.0,1,0,25
1476950364,0.01,40.0,0.0,0.0,1,0,25
1477072392,0.01,40.0,0.0,0.0,1,0,25
1477194301,0.01,40.0,0.0,0.0,1,0,25
1477318304,0.01,40.0,0.0,0.0,1,0,25
1477441477,0.01,40.0,0.0,0.0,1,0,25
