timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
1464023296,1550508403199526,556582824,220266473,14513654,14540284,131.51001,3.1415925,4294967.5,3751274.0,99.99,99.99,100,96,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1464223322,1550508403399572,555838967,228135530,14488141,14514328,132.136,3.1415925,4294967.5,3751277.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1464423326,1550508403599607,555280155,233700498,14468940,14494813,132.59201,3.1415925,4294967.5,3751279.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1464623319,1550508403796416,549399237,281270200,14265501,14288577,136.651,3.1415925,4294967.5,3751297.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1464823075,1550508403996475,550511427,273395513,14304140,14327698,135.96701,3.1415925,4294967.5,3751294.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1465029313,1550508404203815,551639393,264965454,14343253,14367318,135.246,3.1415925,4294967.5,3751292.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1465225319,1550508404399815,551634932,264985411,14343098,14367162,135.26201,3.1415925,4294967.5,3751292.5,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1465424344,1550508404599698,553719123,247972667,14415162,14440221,133.83301,3.1415925,4294967.5,3751287.2,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1465625324,1550508404799698,553715018,247993001,14415019,14440077,133.849,3.1415925,4294967.5,3751288.0,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1465824414,1550508404999590,555559505,230827257,14478533,14504571,132.47,3.1415925,4294967.5,3751282.2,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1466025911,1550508405199589,555555775,230847888,14478403,14504440,132.487,3.1415925,4294967.5,3751282.8,99.99,99.99,100,90,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1466223317,1550508405399547,556233578,223849567,14501669,14528101,131.955,3.1415925,4294967.5,3751281.0,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1466423299,1550508405599488,557153126,213579109,14533157,14560166,131.18901,3.1415925,4294967.5,3751278.8,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1466624363,1550508405799429,558038300,202586358,14563369,14590995,130.40001,3.1415925,4294967.5,3751275.8,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1466825316,1550508406000429,558035178,202607521,14563261,14590886,130.417,3.1415925,4294967.5,3751276.2,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1467024403,1550508406200429,558032069,202628585,14563154,14590778,130.434,3.1415925,4294967.5,3751277.0,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1467226313,1550508406400369,558868930,190844031,14590820,14619890,129.627,3.1415925,4294967.5,3751274.0,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1467426457,1550508406600403,558406354,197526084,14575682,14603803,130.104,3.1415925,4294967.5,3751276.5,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1467623320,1550508406800440,557868849,204690716,14557587,14585096,130.62901,3.1415925,4294967.5,3751279.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1467827310,1550508407000482,557243048,212389850,14536222,14563299,131.20801,3.1415925,4294967.5,3751282.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1468025334,1550508407200340,559254121,184705307,14603321,14633279,129.278,3.1415925,4294967.5,3751274.5,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1468226356,1550508407400268,560110485,169012317,14630743,14663020,128.298,3.1415925,4294967.5,3751270.0,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1468424393,1550508407600268,560108130,169033760,14630664,14662938,128.315,3.1415925,4294967.5,3751270.8,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1468624322,1550508407800268,560105773,169055211,14630585,14662857,128.332,3.1415925,4294967.5,3751271.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1468825322,1550508408000340,559243283,184790423,14602956,14632903,129.34601,3.1415925,4294967.5,3751277.0,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1469025314,1550508408200412,558270227,199238967,14571184,14599066,130.348,3.1415925,4294967.5,3751281.8,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1469225294,1550508408400455,557646155,207355927,14549980,14577342,130.946,3.1415925,4294967.5,3751285.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1469425314,1550508408600584,555635813,229761020,14481132,14507235,132.66101,3.1415925,4294967.5,3751292.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1469623319,1550508408799584,555286771,233208676,14469135,14495044,132.949,3.1415925,4294967.5,3751294.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1469823296,1550508408999678,554062035,244614654,14426964,14452223,133.888,3.1415925,4294967.5,3751299.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1470025771,1550508409199816,551603587,264881538,14341985,14366062,135.612,3.1415925,4294967.5,3751307.0,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1470223321,1550508409399816,551599104,264901570,14341828,14365904,135.62901,3.1415925,4294967.5,3751308.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1470424320,1550508409596471,550380706,273951441,14299571,14323103,136.432,3.1415925,4294967.5,3751311.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1470628331,1550508409796471,550376109,273970943,14299410,14322941,136.449,3.1415925,4294967.5,3751312.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1470829315,1550508410000471,550371340,273991172,14299243,14322774,136.466,3.1415925,4294967.5,3751312.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1471029310,1550508410200471,550366663,274011003,14299080,14322609,136.483,3.1415925,4294967.5,3751313.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1471228384,1550508410400405,549080843,283004129,14254391,14277368,137.294,3.1415925,4294967.5,3751317.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1471428348,1550508410600405,549075975,283023762,14254221,14277196,137.311,3.1415925,4294967.5,3751318.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1471627320,1550508410800405,549071105,283043402,14254050,14277025,137.328,3.1415925,4294967.5,3751318.8,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1471827324,1550508411000470,550347952,274090316,14298426,14321951,136.54901,3.1415925,4294967.5,3751315.5,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1472027321,1550508411200470,550343271,274110151,14298262,14321787,136.56601,3.1415925,4294967.5,3751316.2,99.99,99.99,100,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1472227323,1550508411400470,550338590,274129979,14298099,14321622,136.582,3.1415925,4294967.5,3751317.0,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1472428320,1550508411600470,550333909,274149806,14297935,14321458,136.599,3.1415925,4294967.5,3751317.5,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1472628317,1550508411800470,550329228,274169632,14297771,14321293,136.615,3.1415925,4294967.5,3751318.2,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1472829402,1550508412003822,551464349,265745848,14337144,14361174,135.89601,3.1415925,4294967.5,3751315.5,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1473024347,1550508412199822,551459862,265765780,14336988,14361016,135.912,3.1415925,4294967.5,3751316.2,99.99,99.99,100,92,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1473224399,1550508412399822,551455360,265785777,14336831,14360858,135.929,3.1415925,4294967.5,3751317.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1473425320,1550508412596470,550310509,274248866,14297117,14320635,136.681,3.1415925,4294967.5,3751320.5,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1473623320,1550508412796470,550305903,274268357,14296956,14320473,136.69801,3.1415925,4294967.5,3751321.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1473827332,1550508413000408,549102288,282682396,14255123,14278123,137.45801,3.1415925,4294967.5,3751325.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1474027320,1550508413200344,547755304,291597773,14208216,14230654,138.27301,3.1415925,4294967.5,3751329.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1474227321,1550508413400344,547750250,291617214,14208039,14230476,138.29001,3.1415925,4294967.5,3751329.5,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1474428317,1550508413600290,546517810,299368595,14165040,14186975,139.009,3.1415925,4294967.5,3751333.0,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1474628343,1550508413800290,546512591,299387859,14164856,14186791,139.026,3.1415925,4294967.5,3751333.5,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1474828405,1550508414000181,543714510,315801787,14067369,14087792,140.556,3.1415925,4294967.5,3751341.2,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1475028659,1550508414200181,543708949,315820655,14067173,14087595,140.57301,3.1415925,4294967.5,3751341.5,99.99,99.99,100,97,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1475427321,1550508414600019,538676969,342080766,13890953,13908756,143.07701,3.1415925,4294967.5,3751354.0,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1475627380,1550508414800019,538670867,342098962,13890737,13908538,143.093,3.1415925,4294967.5,3751354.5,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1475827317,1550508415000019,537462523,347902217,13848256,13865445,143.66,3.1415925,4294967.5,3751357.5,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1476027321,1550508415199986,537456299,347920265,13848035,13865222,143.67601,3.1415925,4294967.5,3751358.5,99.99,99.99,101,93,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1476228418,1550508415399986,537450076,347938310,13847815,13865000,143.692,3.1415925,4294967.5,3751359.0,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1476428294,1550508415599986,537443851,347956357,13847595,13864778,143.70801,3.1415925,4294967.5,3751359.5,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1476629311,1550508415799986,537437625,347974404,13847374,13864556,143.72401,3.1415925,4294967.5,3751360.2,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1476828493,1550508415999987,537431399,347992449,13847154,13864334,143.73901,3.1415925,4294967.5,3751360.8,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1477028345,1550508416199986,537425172,348010494,13846934,13864112,143.755,3.1415925,4294967.5,3751361.5,99.99,99.99,100,95,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1477226380,1550508416399901,534004632,363602890,13726356,13741818,145.26001,3.1415925,4294967.5,3751369.0,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1477429531,1550508416599901,533998094,363620496,13726124,13741584,145.27501,3.1415925,4294967.5,3751369.8,99.99,99.99,100,91,0.0,0.0,0.0,0.0,0.0,0,0,0,0
