timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
1416212693,0.016812079,-0.19292891,0.33109942
1416235363,0.016812079,-0.19292891,0.33109942
1416258255,0.026046501,-0.19292891,0.33109942
1416282094,0.019890219,-0.19590275,0.33109942
1416306426,0.019890219,-0.19590275,0.33109942
1416330518,0.019890219,-0.19590275,0.32804734
1416378137,0.016812079,-0.19590275,0.33109942
1416402266,0.019890219,-0.19590275,0.32499522
1416426201,0.016812079,-0.19292891,0.33415154
1416451124,0.019890219,-0.19590275,0.33109942
1416478128,0.022968361,-0.19590275,0.32499522
1416502513,0.019890219,-0.19292891,0.32804734
1416527178,0.016812079,-0.19590275,0.33109942
1416549962,0.016812079,-0.19292891,0.32499522
1416574793,0.019890219,-0.19292891,0.33109942
1416598362,0.022968361,-0.19590275,0.32499522
1416622439,0.019890219,-0.19590275,0.32499522
1416646976,0.019890219,-0.19292891,0.33109942
1416675043,0.026046501,-0.19292891,0.33415154
1416697875,0.019890219,-0.19590275,0.33109942
1416722360,0.019890219,-0.19292891,0.32499522
1416748125,0.019890219,-0.19590275,0.33109942
1416771331,0.019890219,-0.19292891,0.32804734
1416794206,0.022968361,-0.19590275,0.32804734
1416818493,0.019890219,-0.19590275,0.32499522
1416840254,0.019890219,-0.19590275,0.33109942
1416862930,0.019890219,-0.19292891,0.33109942
1416887040,0.019890219,-0.19590275,0.33415154
1416910120,0.019890219,-0.19292891,0.32804734
1416934687,0.022968361,-0.19590275,0.32804734
1416958681,0.016812079,-0.19292891,0.33109942
1416988530,0.019890219,-0.19292891,0.33109942
1417012117,0.019890219,-0.19292891,0.33109942
1417035230,0.026046501,-0.19292891,0.32499522
1417059315,0.022968361,-0.19292891,0.32804734
1417081262,0.013733937,-0.19292891,0.33109942
1417103837,0.019890219,-0.19292891,0.32804734
1417128300,0.019890219,-0.19292891,0.32499522
1417152135,0.022968361,-0.19590275,0.32804734
1417175852,0.019890219,-0.19292891,0.32804734
1417199490,0.026046501,-0.19590275,0.32194313
1417223841,0.019890219,-0.19292891,0.33109942
1417247149,0.016812079,-0.19292891,0.33109942
1417270780,0.022968361,-0.19590275,0.32804734
1417292101,0.022968361,-0.19292891,0.32804734
1417316135,0.019890219,-0.18995509,0.32499522
1417340162,0.019890219,-0.19292891,0.32804734
1417364413,0.026046501,-0.19292891,0.32499522
1417388102,0.022968361,-0.19292891,0.33109942
1417416129,0.022968361,-0.19292891,0.33109942
1417440144,0.019890219,-0.19292891,0.32804734
1417463168,0.026046501,-0.19292891,0.32194313
1417486897,0.019890219,-0.19292891,0.33109942
1417511392,0.022968361,-0.19292891,0.32804734
1417536013,0.022968361,-0.19292891,0.33109942
1417557269,0.019890219,-0.19292891,0.33109942
1417583739,0.022968361,-0.19292891,0.32804734
1417609859,0.022968361,-0.19590275,0.32804734
1417631715,0.019890219,-0.19292891,0.32804734
1417652956,0.022968361,-0.19292891,0.33415154
1417674207,0.026046501,-0.19292891,0.32499522
1417697256,0.016812079,-0.18995509,0.33109942
1417724286,0.022968361,-0.19292891,0.33415154
1417746258,0.016812079,-0.18995509,0.33415154
1417768648,0.019890219,-0.18698125,0.33109942
1417793196,0.022968361,-0.18698125,0.33720362
1417819989,0.026046501,-0.18698125,0.32499522
1417841313,0.019890219,-0.18103358,0.33720362
1417865132,0.026046501,-0.18103358,0.33720362
1417888381,0.022968361,-0.17805974,0.3402557
1417913199,0.022968361,-0.17508593,0.3402557
1417936651,0.026046501,-0.17508593,0.3402557
1417960638,0.026046501,-0.17508593,0.33415154
1417985146,0.022968361,-0.17508593,0.33720362
1418008621,0.022968361,-0.17211209,0.34330782
1418037271,0.022968361,-0.17508593,0.33720362
1418059270,0.019890219,-0.17211209,0.3402557
1418082260,0.022968361,-0.17211209,0.3402557
1418104505,0.019890219,-0.17508593,0.3402557
1418129584,0.022968361,-0.17508593,0.3402557
1418150344,0.022968361,-0.17508593,0.3402557
1418172830,0.022968361,-0.17508593,0.3402557
1418195270,0.029124642,-0.17508593,0.33109942
1418219265,0.022968361,-0.17508593,0.33720362
1418244808,0.022968361,-0.17805974,0.34330782
1418267305,0.026046501,-0.17508593,0.33720362
1418291271,0.022968361,-0.17508593,0.3402557
1418313262,0.026046501,-0.17508593,0.33720362
1418337384,0.026046501,-0.17805974,0.33109942
1418360534,0.022968361,-0.17805974,0.33720362
1418384526,0.026046501,-0.17508593,0.33720362
1418406313,0.029124642,-0.17805974,0.33415154
1418427264,0.026046501,-0.17805974,0.32804734
1418453610,0.026046501,-0.18103358,0.33415154
1418477590,0.019890219,-0.17805974,0.33720362
1418501662,0.022968361,-0.17805974,0.33109942
1418525187,0.029124642,-0.18103358,0.33109942
1418547044,0.026046501,-0.17805974,0.33720362
1418570234,0.026046501,-0.17805974,0.33720362
1418594422,0.019890219,-0.17805974,0.33720362
1418618117,0.016812079,-0.17805974,0.33720362
1418642313,0.022968361,-0.17805974,0.33720362
1418666145,0.026046501,-0.17805974,0.33720362
1418690263,0.026046501,-0.18103358,0.33720362
1418714133,0.019890219,-0.17805974,0.3402557
1418737335,0.022968361,-0.17805974,0.33415154
1418765336,0.016812079,-0.18103358,0.33720362
1418789618,0.026046501,-0.18103358,0.33720362
1418813353,0.026046501,-0.18103358,0.33109942
1418835308,0.022968361,-0.18103358,0.33415154
1418858795,0.026046501,-0.18103358,0.33109942
1418882251,0.022968361,-0.18103358,0.33415154
1418906952,0.022968361,-0.18103358,0.33720362
1418929787,0.022968361,-0.18103358,0.33720362
1418955015,0.029124642,-0.18103358,0.33720362
1418999744,0.022968361,-0.18103358,0.33109942
1419022086,0.022968361,-0.1840074,0.33720362
1419046432,0.022968361,-0.1840074,0.33109942
1419071353,0.022968361,-0.1840074,0.33415154
1419095717,0.022968361,-0.1840074,0.33415154
1419118934,0.022968361,-0.18698125,0.33720362
1419143264,0.026046501,-0.1840074,0.32499522
1419166224,0.022968361,-0.18698125,0.33109942
1419190800,0.026046501,-0.18698125,0.32804734
1419214507,0.026046501,-0.18698125,0.33109942
1419238460,0.019890219,-0.18698125,0.33415154
1419262252,0.026046501,-0.18698125,0.32499522
1419287329,0.022968361,-0.18698125,0.33109942
1419310497,0.026046501,-0.18698125,0.32804734
1419335904,0.035280924,-0.18995509,0.33109942
1419357293,0.022968361,-0.18698125,0.33109942
1419380403,0.019890219,-0.18698125,0.33415154
1419404135,0.022968361,-0.18995509,0.32499522
1419428014,0.019890219,-0.18995509,0.32804734
1419452020,0.022968361,-0.18995509,0.32804734
1419475480,0.022968361,-0.18995509,0.33109942
1419498792,0.022968361,-0.19292891,0.32499522
1419524137,0.019890219,-0.18995509,0.32499522
1419547733,0.022968361,-0.19292891,0.32499522
1419572138,0.019890219,-0.19292891,0.32499522
1419600640,0.019890219,-0.19292891,0.32499522
1419623851,0.019890219,-0.19292891,0.32499522
1419647084,0.019890219,-0.19292891,0.32804734
1419669257,0.016812079,-0.18995509,0.32804734
1419692560,0.016812079,-0.19292891,0.32499522
1419716711,0.016812079,-0.19292891,0.32499522
1419740025,0.016812079,-0.19292891,0.32499522
1419762261,0.016812079,-0.19292891,0.32499522
1419786257,0.019890219,-0.19292891,0.32499522
1419810273,0.016812079,-0.19590275,0.32499522
1419836029,0.016812079,-0.19590275,0.32499522
1419856550,0.013733937,-0.19590275,0.33415154
1419881308,0.016812079,-0.19292891,0.32804734
1419904649,0.019890219,-0.19590275,0.32194313
1419927794,0.013733937,-0.19590275,0.32804734
1419951709,0.013733937,-0.19292891,0.32804734
1419974270,0.019890219,-0.19292891,0.31889102
1419996899,0.019890219,-0.19292891,0.32804734
1420020935,0.013733937,-0.19292891,0.32804734
1420044990,0.016812079,-0.19590275,0.32804734
1420068814,0.013733937,-0.19590275,0.32499522
1420090270,0.019890219,-0.19590275,0.32499522
1420114259,0.022968361,-0.19590275,0.32194313
1420138265,0.019890219,-0.19590275,0.32804734
1420162258,0.016812079,-0.19590275,0.32499522
1420186258,0.019890219,-0.19590275,0.32499522
1420213192,0.019890219,-0.19590275,0.32499522
1420235255,0.019890219,-0.19590275,0.32499522
1420257261,0.019890219,-0.19590275,0.32499522
1420279253,0.019890219,-0.19590275,0.32499522
1420303271,0.019890219,-0.19590275,0.32804734
1420329387,0.016812079,-0.19590275,0.32499522
1420353382,0.013733937,-0.19590275,0.32804734
1420377195,0.016812079,-0.19590275,0.32499522
1420401460,0.019890219,-0.19590275,0.32499522
1420425220,0.022968361,-0.19590275,0.32194313
1420448542,0.022968361,-0.19887656,0.32804734
1420471260,0.019890219,-0.19887656,0.32804734
1420495253,0.019890219,-0.19590275,0.32194313
1420523908,0.022968361,-0.19590275,0.32194313
1420547272,0.019890219,-0.19590275,0.32804734
1420573657,0.022968361,-0.19590275,0.32804734
1420595259,0.022968361,-0.19590275,0.32499522
1420617495,0.026046501,-0.19887656,0.32194313
1420641366,0.019890219,-0.19590275,0.32499522
1420665305,0.019890219,-0.19590275,0.32499522
1420689380,0.022968361,-0.19887656,0.32499522
1420713315,0.019890219,-0.19590275,0.32499522
1420741291,0.022968361,-0.19887656,0.32499522
1420762272,0.022968361,-0.19887656,0.32499522
1420783268,0.026046501,-0.19590275,0.32499522
1420834177,0.019890219,-0.19590275,0.33109942
1420855271,0.019890219,-0.19590275,0.32499522
1420875253,0.022968361,-0.19590275,0.32499522
1420897878,0.019890219,-0.19590275,0.32499522
1420922221,0.019890219,-0.19590275,0.33109942
1420950781,0.019890219,-0.19590275,0.32804734
1420974955,0.026046501,-0.19887656,0.32499522
1420998927,0.026046501,-0.19590275,0.32194313
1421020646,0.026046501,-0.19590275,0.31889102
1421045612,0.022968361,-0.19590275,0.33109942
1421068273,0.019890219,-0.19590275,0.32804734
1421091334,0.026046501,-0.19590275,0.32194313
1421116127,0.019890219,-0.19292891,0.32499522
1421138926,0.026046501,-0.19292891,0.31889102
1421164022,0.022968361,-0.19590275,0.33109942
1421186449,0.019890219,-0.19292891,0.33720362
1421234741,0.019890219,-0.19292891,0.33415154
1421258483,0.029124642,-0.19590275,0.32499522
1421282832,0.026046501,-0.19292891,0.32804734
1421306483,0.026046501,-0.19292891,0.32499522
1421330441,0.022968361,-0.19292891,0.32499522
1421356266,0.026046501,-0.19292891,0.33415154
1421382118,0.026046501,-0.18995509,0.33109942
1421406114,0.029124642,-0.18995509,0.33109942
1421426767,0.022968361,-0.18995509,0.32804734
1421450956,0.029124642,-0.18995509,0.32804734
1421475108,0.026046501,-0.19292891,0.33109942
1421497175,0.026046501,-0.18995509,0.33109942
1421521259,0.029124642,-0.18995509,0.33109942
1421545269,0.026046501,-0.18995509,0.33109942
1421575230,0.029124642,-0.18995509,0.33109942
1421595259,0.029124642,-0.18995509,0.33109942
1421617259,0.026046501,-0.18995509,0.33720362
1421643264,0.029124642,-0.18995509,0.33109942
1421667870,0.029124642,-0.18995509,0.32499522
1421692050,0.029124642,-0.18995509,0.32804734
1421715251,0.029124642,-0.18995509,0.32804734
1421740338,0.029124642,-0.18995509,0.32804734
1421761301,0.032202784,-0.18995509,0.32499522
1421785260,0.029124642,-0.18995509,0.33109942
1421809260,0.026046501,-0.18995509,0.33109942
1421831902,0.029124642,-0.18995509,0.32804734
1421855801,0.029124642,-0.18698125,0.33109942
1421879484,0.022968361,-0.18995509,0.33415154
1421902253,0.029124642,-0.18995509,0.33415154
1421924589,0.026046501,-0.18995509,0.33109942
1421948826,0.029124642,-0.18995509,0.33415154
1421972517,0.026046501,-0.18698125,0.33109942
1421996918,0.029124642,-0.18698125,0.33109942
1422021426,0.026046501,-0.18698125,0.33109942
1422045319,0.029124642,-0.18698125,0.33720362
1422068661,0.035280924,-0.18698125,0.33109942
1422092700,0.032202784,-0.18698125,0.33109942
1422116540,0.035280924,-0.18698125,0.33109942
1422139605,0.03835907,-0.18995509,0.33109942
1422160645,0.03835907,-0.18698125,0.32804734
1422185502,0.035280924,-0.18698125,0.33109942
1422208641,0.035280924,-0.18995509,0.33109942
1422232621,0.035280924,-0.18698125,0.33415154
1422256657,0.035280924,-0.18995509,0.33109942
1422280284,0.03835907,-0.18995509,0.31889102
1422305206,0.035280924,-0.18995509,0.33109942
1422328149,0.041437205,-0.18995509,0.32194313
1422352655,0.035280924,-0.18995509,0.33109942
1422375253,0.032202784,-0.18995509,0.32499522
1422397761,0.035280924,-0.18995509,0.32499522
1422421539,0.035280924,-0.18995509,0.33415154
1422445329,0.035280924,-0.18995509,0.32804734
1422469233,0.03835907,-0.19292891,0.32499522
1422490261,0.035280924,-0.18995509,0.32499522
1422513378,0.032202784,-0.18995509,0.33415154
1422537508,0.029124642,-0.18995509,0.32804734
1422560699,0.035280924,-0.19292891,0.32499522
1422584280,0.035280924,-0.18995509,0.32804734
1422607295,0.029124642,-0.18995509,0.33109942
1422632562,0.029124642,-0.18995509,0.32499522
1422655261,0.032202784,-0.18995509,0.33109942
1422679257,0.032202784,-0.18995509,0.32499522
1422705622,0.035280924,-0.19292891,0.32499522
1422729491,0.029124642,-0.18995509,0.33109942
1422753446,0.026046501,-0.18698125,0.33109942
1422776966,0.029124642,-0.18698125,0.33109942
1422799258,0.029124642,-0.18698125,0.32804734
1422822531,0.029124642,-0.18995509,0.32499522
1422846948,0.022968361,-0.18995509,0.33415154
1422870587,0.022968361,-0.18995509,0.32804734
1422892651,0.029124642,-0.18995509,0.33415154
1422917679,0.026046501,-0.18995509,0.32804734
1422941609,0.026046501,-0.18995509,0.32804734
1422965637,0.026046501,-0.18698125,0.33109942
1422990440,0.026046501,-0.18995509,0.33415154
1423011270,0.026046501,-0.18995509,0.32804734
1423033284,0.026046501,-0.18995509,0.32804734
1423057379,0.026046501,-0.18995509,0.33109942
1423081515,0.026046501,-0.18698125,0.33109942
1423105307,0.026046501,-0.18995509,0.32804734
1423133873,0.029124642,-0.18698125,0.33109942
1423155261,0.026046501,-0.18995509,0.32804734
1423176912,0.026046501,-0.18698125,0.32804734
1423201281,0.029124642,-0.18995509,0.33109942
1423250096,0.029124642,-0.18995509,0.32804734
1423274096,0.029124642,-0.18995509,0.32499522
1423297765,0.026046501,-0.18698125,0.33109942
1423322314,0.029124642,-0.18995509,0.33109942
1423344261,0.026046501,-0.18995509,0.33720362
1423367315,0.026046501,-0.18995509,0.33109942
1423390440,0.029124642,-0.18698125,0.32499522
1423414402,0.029124642,-0.18995509,0.32804734
1423438475,0.022968361,-0.18995509,0.32499522
1423462773,0.022968361,-0.18698125,0.33109942
1423484260,0.022968361,-0.18698125,0.33109942
1423511177,0.022968361,-0.18698125,0.33109942
1423532263,0.026046501,-0.18698125,0.32804734
1423558335,0.026046501,-0.18995509,0.32804734
1423582440,0.029124642,-0.18698125,0.33109942
1423604271,0.026046501,-0.18698125,0.33415154
1423656391,0.022968361,-0.18995509,0.33720362
1423679492,0.029124642,-0.18995509,0.32499522
1423702802,0.026046501,-0.18995509,0.33415154
1423723922,0.026046501,-0.18995509,0.33109942
1423748638,0.019890219,-0.18698125,0.33415154
1423771901,0.022968361,-0.18698125,0.33109942
1423795486,0.019890219,-0.18698125,0.33415154
1423819837,0.022968361,-0.18698125,0.32804734
1423843204,0.026046501,-0.18995509,0.33109942
1423867869,0.026046501,-0.18698125,0.33109942
1423890884,0.026046501,-0.18698125,0.32499522
1423916017,0.026046501,-0.18995509,0.33109942
1423940013,0.026046501,-0.18995509,0.33109942
1423967244,0.022968361,-0.18995509,0.32804734
1423987391,0.026046501,-0.18995509,0.32804734
1424012122,0.026046501,-0.18698125,0.32499522
1424061646,0.026046501,-0.18995509,0.32499522
1424084821,0.022968361,-0.18698125,0.32804734
1424108926,0.022968361,-0.18995509,0.33109942
1424133761,0.019890219,-0.18995509,0.33109942
1424156928,0.026046501,-0.18995509,0.32499522
1424180690,0.022968361,-0.18995509,0.33109942
1424202257,0.029124642,-0.18995509,0.32499522
1424226258,0.022968361,-0.18995509,0.32804734
1424249258,0.022968361,-0.18995509,0.33109942
1424272638,0.026046501,-0.18995509,0.32804734
1424296114,0.019890219,-0.18995509,0.33109942
1424319698,0.022968361,-0.18995509,0.32804734
1424341630,0.022968361,-0.18995509,0.32804734
1424369429,0.026046501,-0.18995509,0.32804734
1424392280,0.019890219,-0.18995509,0.33415154
1424416421,0.026046501,-0.19292891,0.32804734
1424440643,0.022968361,-0.19292891,0.32804734
1424465201,0.022968361,-0.18995509,0.33109942
1424487941,0.022968361,-0.19292891,0.32499522
1424511553,0.022968361,-0.19292891,0.32499522
1424533549,0.026046501,-0.19292891,0.32499522
1424557005,0.022968361,-0.19292891,0.33109942
1424579263,0.019890219,-0.18995509,0.33109942
1424603271,0.022968361,-0.18995509,0.33109942
1424627259,0.022968361,-0.19292891,0.32804734
1424649426,0.019890219,-0.19292891,0.32804734
1424673445,0.022968361,-0.19292891,0.32499522
1424696413,0.026046501,-0.19292891,0.32499522
1424718295,0.019890219,-0.18995509,0.32499522
1424740952,0.019890219,-0.19292891,0.33109942
1424762339,0.022968361,-0.19292891,0.33109942
1424784518,0.026046501,-0.18995509,0.31889102
1424807253,0.022968361,-0.19590275,0.33109942
1424831257,0.022968361,-0.19292891,0.32499522
1424855257,0.022968361,-0.18995509,0.32194313
1424879258,0.026046501,-0.19292891,0.32499522
1424902152,0.022968361,-0.19292891,0.33109942
1424926079,0.019890219,-0.18995509,0.33415154
1424950354,0.026046501,-0.19292891,0.32804734
1424973686,0.022968361,-0.19292891,0.32194313
1425000968,0.022968361,-0.19292891,0.32499522
1425025290,0.022968361,-0.19292891,0.32804734
1425049382,0.022968361,-0.19590275,0.32804734
1425073280,0.022968361,-0.19292891,0.33109942
1425094793,0.022968361,-0.19292891,0.33109942
1425117918,0.026046501,-0.19292891,0.33109942
1425139284,0.022968361,-0.19292891,0.33109942
1425161280,0.022968361,-0.18995509,0.33109942
1425182253,0.022968361,-0.19292891,0.32499522
1425209296,0.022968361,-0.19292891,0.32499522
1425229317,0.022968361,-0.19292891,0.33109942
1425250269,0.019890219,-0.18995509,0.32499522
1425274249,0.016812079,-0.18995509,0.33109942
1425302408,0.019890219,-0.18995509,0.33109942
1425326587,0.019890219,-0.19292891,0.33109942
1425350791,0.022968361,-0.18995509,0.33109942
1425374912,0.022968361,-0.19292891,0.33109942
1425398921,0.019890219,-0.19292891,0.32499522
1425422458,0.019890219,-0.19292891,0.32804734
1425471300,0.019890219,-0.19292891,0.33109942
1425495359,0.022968361,-0.18995509,0.32499522
1425523252,0.019890219,-0.19292891,0.32804734
1425547036,0.026046501,-0.18995509,0.33109942
1425570723,0.026046501,-0.19292891,0.32499522
1425594590,0.022968361,-0.19292891,0.33415154
1425619037,0.026046501,-0.19292891,0.33109942
1425666924,0.019890219,-0.19292891,0.33109942
1425692117,0.022968361,-0.19292891,0.32804734
1425719583,0.019890219,-0.18995509,0.33109942
1425743820,0.026046501,-0.19292891,0.32499522
1425768138,0.022968361,-0.19292891,0.32804734
1425791098,0.022968361,-0.19292891,0.32804734
1425813270,0.019890219,-0.19292891,0.33415154
1425835836,0.022968361,-0.19292891,0.32804734
1425883936,0.019890219,-0.19292891,0.32804734
1425908141,0.016812079,-0.19292891,0.33109942
1425930792,0.019890219,-0.19292891,0.32804734
1425954957,0.022968361,-0.19292891,0.32804734
1425975717,0.026046501,-0.19292891,0.32804734
1425999845,0.026046501,-0.19292891,0.32804734
1426024941,0.022968361,-0.19292891,0.33109942
1426072143,0.026046501,-0.19590275,0.32499522
1426095240,0.029124642,-0.19292891,0.32804734
1426117168,0.026046501,-0.19292891,0.32499522
1426143970,0.026046501,-0.19590275,0.32804734
1426165258,0.019890219,-0.19292891,0.33109942
1426187389,0.022968361,-0.19292891,0.33720362
1426211780,0.022968361,-0.19292891,0.33109942
1426237461,0.022968361,-0.19292891,0.32804734
1426260161,0.019890219,-0.19292891,0.33109942
1426284641,0.022968361,-0.19292891,0.33720362
1426308632,0.022968361,-0.19292891,0.33109942
1426332142,0.019890219,-0.19292891,0.33109942
1426356647,0.026046501,-0.19292891,0.32499522
1426379593,0.022968361,-0.19292891,0.33415154
1426402270,0.022968361,-0.18995509,0.33109942
1426425205,0.026046501,-0.19292891,0.33109942
1426449244,0.022968361,-0.19292891,0.33109942
1426472855,0.022968361,-0.19292891,0.32499522
1426497211,0.022968361,-0.19292891,0.32499522
1426520528,0.022968361,-0.19590275,0.33109942
1426549439,0.019890219,-0.19292891,0.33109942
1426573228,0.026046501,-0.19590275,0.33415154
1426596311,0.022968361,-0.19292891,0.33109942
1426620540,0.022968361,-0.19590275,0.33109942
1426644852,0.022968361,-0.19590275,0.32499522
1426667128,0.029124642,-0.19292891,0.33109942
1426691258,0.026046501,-0.19292891,0.33415154
1426715351,0.029124642,-0.19590275,0.33109942
1426739260,0.022968361,-0.19292891,0.33720362
1426763259,0.022968361,-0.19292891,0.33109942
1426788523,0.026046501,-0.19292891,0.32804734
1426811261,0.029124642,-0.19590275,0.32499522
1426834931,0.022968361,-0.19292891,0.32804734
1426885665,0.022968361,-0.19292891,0.33109942
1426909655,0.022968361,-0.18995509,0.33415154
1426933446,0.019890219,-0.18995509,0.33109942
1426957490,0.026046501,-0.19292891,0.33720362
1426981443,0.022968361,-0.19292891,0.33415154
1427005208,0.022968361,-0.19292891,0.33415154
1427028539,0.016812079,-0.18995509,0.33720362
1427053265,0.016812079,-0.18995509,0.33415154
1427081602,0.019890219,-0.18995509,0.33720362
1427105587,0.026046501,-0.19292891,0.33720362
1427129613,0.022968361,-0.18995509,0.33415154
1427151347,0.019890219,-0.18995509,0.3402557
1427177498,0.022968361,-0.18995509,0.33720362
1427201622,0.026046501,-0.18995509,0.32804734
1427225563,0.022968361,-0.18995509,0.33415154
1427249724,0.019890219,-0.18995509,0.33415154
1427278191,0.019890219,-0.18995509,0.33720362
1427301287,0.022968361,-0.19292891,0.33720362
1427324915,0.022968361,-0.18995509,0.33720362
1427347257,0.026046501,-0.18995509,0.33109942
1427367268,0.022968361,-0.18995509,0.33720362
1427394195,0.026046501,-0.18995509,0.33415154
1427417618,0.029124642,-0.18995509,0.33109942
1427441673,0.026046501,-0.18995509,0.33720362
1427465402,0.022968361,-0.18995509,0.33720362
1427489605,0.022968361,-0.18995509,0.33415154
1427512260,0.029124642,-0.18995509,0.33720362
1427538383,0.029124642,-0.18995509,0.33415154
1427562676,0.022968361,-0.18995509,0.33415154
1427590970,0.022968361,-0.18995509,0.33415154
1427613726,0.026046501,-0.18995509,0.33415154
1427635264,0.026046501,-0.18995509,0.33109942
1427656260,0.029124642,-0.18995509,0.33109942
1427682416,0.022968361,-0.18995509,0.33720362
1427706414,0.026046501,-0.19292891,0.32804734
1427728254,0.026046501,-0.19292891,0.33415154
1427751259,0.022968361,-0.19292891,0.33720362
1427774140,0.022968361,-0.18995509,0.33415154
1427798791,0.026046501,-0.19292891,0.33415154
1427822261,0.026046501,-0.18995509,0.33720362
1427843689,0.026046501,-0.19292891,0.33720362
1427865253,0.029124642,-0.19292891,0.33415154
1427888260,0.022968361,-0.19590275,0.32499522
1427911285,0.035280924,-0.18995509,0.33109942
1427934904,0.03835907,-0.18995509,0.33109942
1427956284,0.035280924,-0.19292891,0.33109942
1427981303,0.03835907,-0.18995509,0.33720362
1428004727,0.03835907,-0.18995509,0.33109942
1428027968,0.041437205,-0.19292891,0.33415154
1428051084,0.03835907,-0.19292891,0.33415154
1428095769,0.041437205,-0.19292891,0.33109942
1428120012,0.03835907,-0.19292891,0.33109942
1428143755,0.03835907,-0.19292891,0.32804734
1428167878,0.03835907,-0.19292891,0.33720362
1428191926,0.041437205,-0.18995509,0.33109942
1428215755,0.03835907,-0.19292891,0.33415154
1428239822,0.035280924,-0.18995509,0.33415154
1428263483,0.032202784,-0.19292891,0.3402557
1428287749,0.032202784,-0.18995509,0.33415154
1428315899,0.032202784,-0.18995509,0.33415154
1428337338,0.032202784,-0.18995509,0.33415154
1428360410,0.029124642,-0.18995509,0.33720362
1428383730,0.035280924,-0.18995509,0.33109942
1428404778,0.035280924,-0.18995509,0.33109942
1428429358,0.029124642,-0.18995509,0.33720362
1428452934,0.029124642,-0.18995509,0.33415154
1428496932,0.032202784,-0.18995509,0.32804734
1428521444,0.029124642,-0.18698125,0.33415154
1428544618,0.026046501,-0.18995509,0.33415154
1428567650,0.026046501,-0.18995509,0.33720362
1428590257,0.019890219,-0.18995509,0.3402557
1428614280,0.022968361,-0.18995509,0.33720362
1428636401,0.026046501,-0.18995509,0.33109942
1428661201,0.029124642,-0.18995509,0.33109942
1428708308,0.022968361,-0.18995509,0.33720362
1428731256,0.026046501,-0.18995509,0.3402557
1428755266,0.029124642,-0.19292891,0.32804734
1428779271,0.019890219,-0.18995509,0.33415154
1428803272,0.026046501,-0.18995509,0.33720362
1428833161,0.022968361,-0.18995509,0.33415154
1428855258,0.026046501,-0.19292891,0.33415154
1428877256,0.022968361,-0.18995509,0.33720362
1428898259,0.026046501,-0.19292891,0.33109942
1428920477,0.029124642,-0.18995509,0.33109942
1428968290,0.022968361,-0.19292891,0.33109942
1428992533,0.022968361,-0.18995509,0.33109942
1429015272,0.026046501,-0.19292891,0.33415154
1429041379,0.026046501,-0.19292891,0.32804734
1429064389,0.022968361,-0.19292891,0.33720362
1429086253,0.022968361,-0.19292891,0.33109942
1429131272,0.029124642,-0.19292891,0.33720362
1429156448,0.022968361,-0.18995509,0.33109942
1429179257,0.032202784,-0.19292891,0.33109942
1429201305,0.026046501,-0.18995509,0.33109942
1429224927,0.029124642,-0.18995509,0.33109942
1429249532,0.029124642,-0.18995509,0.32804734
1429272913,0.029124642,-0.18995509,0.33109942
1429293442,0.029124642,-0.18995509,0.33720362
1429317592,0.032202784,-0.19292891,0.33109942
1429341574,0.032202784,-0.18995509,0.33109942
1429365986,0.029124642,-0.19292891,0.33109942
1429413648,0.029124642,-0.18995509,0.33720362
1429438307,0.029124642,-0.19292891,0.33720362
1429461900,0.026046501,-0.18995509,0.33720362
1429485405,0.032202784,-0.18995509,0.33415154
1429509597,0.032202784,-0.19292891,0.33109942
1429533704,0.032202784,-0.19292891,0.32804734
1429561633,0.032202784,-0.19292891,0.33415154
1429583340,0.026046501,-0.18995509,0.34330782
1429605998,0.032202784,-0.18995509,0.33720362
1429628259,0.032202784,-0.18995509,0.32499522
1429650170,0.032202784,-0.18995509,0.33415154
1429678684,0.029124642,-0.19292891,0.33415154
1429700263,0.032202784,-0.18995509,0.32804734
1429726969,0.032202784,-0.19292891,0.33109942
1429748260,0.029124642,-0.19292891,0.33109942
1429774173,0.026046501,-0.18995509,0.33415154
1429796253,0.026046501,-0.18995509,0.33720362
1429818154,0.022968361,-0.18995509,0.33415154
1429839598,0.019890219,-0.18698125,0.33415154
1429863363,0.016812079,-0.18995509,0.3402557
1429887329,0.022968361,-0.18995509,0.33415154
1429910421,0.016812079,-0.18995509,0.33415154
1429934687,0.010655797,-0.18995509,0.33415154
1429959592,0.022968361,-0.18995509,0.3402557
1429983809,0.013733937,-0.18995509,0.33109942
1430006435,0.019890219,-0.18995509,0.33109942
1430030448,0.019890219,-0.19292891,0.32804734
1430055153,0.007577656,-0.18995509,0.3402557
1430076294,0.013733937,-0.19292891,0.33109942
1430100488,0.007577656,-0.18995509,0.33109942
1430124132,0.007577656,-0.19292891,0.33720362
1430147493,0.013733937,-0.18995509,0.33109942
1430171937,0.013733937,-0.19292891,0.33415154
1430198531,0.010655797,-0.19292891,0.33415154
1430220555,0.007577656,-0.18995509,0.33109942
1430243510,0.016812079,-0.19292891,0.33109942
1430268313,0.016812079,-0.19292891,0.33109942
1430291848,0.013733937,-0.19292891,0.33109942
1430316400,0.016812079,-0.19590275,0.32804734
1430339510,0.013733937,-0.19590275,0.33109942
1430363795,0.019890219,-0.19590275,0.33109942
1430387499,0.019890219,-0.19590275,0.33109942
1430411522,0.022968361,-0.19590275,0.32804734
