timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1402491217,0.034472287,0.07977061,0.027741348,-0.99995834,0.0034433794,0.0033313534,0.0077740345,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402523820,0.013782373,-0.057264984,0.027850008,-0.99996233,0.0029738434,0.003364286,0.0074397377,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402555818,0.070299126,0.034525618,0.03357263,-0.9999682,0.0023782076,0.0029457433,0.0070334803,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402588011,0.020822158,-0.07885552,0.014731284,-0.9999725,0.00193537,0.002705327,0.006633472,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402620023,0.036009703,0.12600367,0.033343196,-0.9999773,0.0015011113,0.0023194274,0.006147096,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402652039,0.04768341,-0.05644883,0.009767098,-0.99998003,0.00096720236,0.002491826,0.005734875,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402684014,0.05035296,-0.07600175,0.0060908175,-0.9999826,2.0963007e-05,0.0024352665,0.0053853705,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402715835,0.06284731,0.1289654,0.019264499,-0.9999849,-0.0007930333,0.001925603,0.005081048,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402748012,-0.014589485,-0.081722826,0.032990776,-0.9999859,-0.0010733954,0.0018258285,0.004875269,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402780107,0.054203585,0.03678254,-0.009078711,-0.99998605,-0.0016732947,0.0014432627,0.0048136455,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402811975,0.027732162,-0.04891029,0.00488498,-0.99998605,-0.0020483313,0.0013408721,0.0047004195,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402839867,0.019352956,-0.085371986,-0.0038762102,-0.9999859,-0.0022428255,0.0012798007,0.0046572946,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402871900,0.019892165,0.0021982617,0.0088593885,-0.9999848,-0.002614264,0.0013720923,0.0046684584,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402903970,0.018540341,0.08660881,0.02181854,-0.9999836,-0.002959949,0.0014569685,0.004693789,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402936006,-0.015441299,-0.17611633,-0.019699136,-0.9999823,-0.0029723002,0.0017867706,0.0048330873,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1402968730,0.015602975,0.07658528,-0.02289729,-0.9999814,-0.0031208168,0.0016785848,0.004984787,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403000829,0.0059865406,-0.053255573,0.0034575304,-0.99997866,-0.0034122013,0.002230976,0.0051223203,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403028796,-0.027280783,-0.06677724,-0.01397641,-0.99997616,-0.0034507199,0.0027397727,0.0053254934,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403060817,-0.007258542,0.05926794,-0.032810897,-0.99997556,-0.0032473388,0.0027991156,0.005524887,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403092640,0.0035909277,-0.022409895,-0.01883813,-0.99997497,-0.0032106247,0.0026402224,0.0057266164,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403124772,-0.018718204,0.01339748,-0.020673469,-0.9999743,-0.0032078128,0.00250975,0.0059040156,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403157096,-0.008708234,0.09318623,0.0048010563,-0.9999744,-0.00302756,0.0021983508,0.006092982,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403220772,0.023141462,0.112513065,-0.028639566,-0.9999721,-0.0030805198,0.001816043,0.0065628374,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403252796,-0.058160968,-0.006354028,-0.02475192,-0.9999729,-0.0024814573,0.0014860785,0.006780827,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403284857,-0.051803626,-0.034182116,-0.021721145,-0.9999734,-0.0016590944,0.001492251,0.006944084,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403316617,0.003659817,0.046227157,-0.011459844,-0.99997264,-0.0016274487,0.00133086,0.007100176,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403348810,-0.01552231,0.038588837,-0.019320568,-0.9999721,-0.0015147838,0.0009479623,0.0072588446,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403380863,-0.012238864,0.066671364,-0.022065269,-0.99997216,-0.0011607877,0.00048292632,0.007353936,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403413596,-0.0016130765,-0.107705556,0.019225944,-0.99997187,-0.0010989761,0.00051659986,0.0074161836,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403445615,0.044114687,0.15902996,-0.023968495,-0.99997056,-0.0011729202,0.00022693313,0.0075859227,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403477451,-0.0013682069,-0.08080567,-0.03171989,-0.9999692,-0.0010293265,0.0002390985,0.0077861636,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403509584,0.01728324,-0.009701728,0.0056780176,-0.9999687,-0.001201632,7.780049e-07,0.007832111,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403541577,-0.034930926,0.083996534,-0.017115705,-0.9999671,-0.0012479542,-0.00023507925,0.008016604,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403573663,-0.023926001,-0.045157596,-0.0399963,-0.9999657,-0.0005494678,-0.0001689367,0.008270485,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403605597,0.0076584276,0.025325062,-0.020484583,-0.999964,-0.00038110605,-0.00017559975,0.008472993,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403637654,-0.018681535,-0.061119027,0.01993391,-0.99996233,-0.00066439825,-5.9289807e-05,0.008656222,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403669684,0.014173458,0.14404538,-0.014905786,-0.99995965,-0.00070693175,-0.0004046925,0.008955065,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403701579,0.011588179,-0.12271545,-0.0261238,-0.9999568,-0.00057029264,-0.0004561158,0.009273383,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403733456,-0.019385703,-0.041356124,-0.01846536,-0.99995416,-0.0006712429,-0.0005155782,0.00953931,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
1403765449,-0.0125322845,0.08307862,-0.009823754,-0.9999517,-0.00055542507,-0.00061500317,0.009801429,-0.35588327,-0.0100231925,0.0021978046,0.9344742,1
